,response,previous_response,contrast,previous_contrast,orientation,ID,predictor,Gl_Prob_State_ext,Gl_Prob_State_int,correct,prev_resp_congruent,contrast_congruent,Predicted_state
8148,1,-1,2,1,-10.0,21,0,0.4269012021025508,0.5730987978974252,1,0,1,2
8149,0,1,1,2,0.0,21,3,0.3519696875078765,0.6480303124921578,0,0,0,2
8150,1,-1,-1,1,,21,0,8.32016875769652e-05,0.9999167983123992,0,0,0,2
8151,1,1,-1,0,,21,1,3.567792664022429e-06,0.999996432207352,0,1,0,2
8152,0,1,-1,0,,21,1,0.0106378061192513,0.9893621938807126,1,0,1,2
8153,0,-1,-1,0,,21,-1,0.0167883450069025,0.9832116549931296,1,1,1,2
8154,0,-1,-1,0,,21,-1,0.0205680354996927,0.9794319645002562,1,1,1,2
8155,0,-1,-1,0,,21,-1,0.0221171113044202,0.977882888695535,1,1,1,2
8156,0,-1,-1,0,,21,-1,0.0214930460800015,0.9785069539200292,1,1,1,2
8157,0,-1,-1,0,,21,-1,0.0186726858195468,0.9813273141804626,1,1,1,2
8158,1,-1,1,0,-2.0,21,-1,0.0135513897926652,0.9864486102073752,1,0,1,2
8159,0,1,-1,1,,21,2,0.013895791830376,0.9861042081696104,1,0,1,2
8160,1,-1,2,0,-10.0,21,-1,0.0112939871242715,0.988706012875755,1,0,1,2
8161,0,1,-1,2,,21,3,0.0073908645301046,0.9926091354698674,1,0,1,2
8162,1,-1,-1,0,,21,-1,3.387552902917508e-06,0.9999966124470882,0,0,0,2
8163,1,1,1,0,2.0,21,1,0.0004124720928708,0.9995875279070864,1,1,1,2
8164,1,1,1,1,-2.0,21,2,0.0005273983134578,0.9994726016865844,1,1,1,2
8165,1,1,1,1,0.0,21,2,0.0004115200166286,0.9995884799833404,1,1,1,2
8166,1,1,-1,1,,21,2,9.585624014497678e-07,0.999999041437609,0,1,0,2
8167,1,1,1,0,-1.0,21,1,0.0014118322425775,0.9985881677574032,1,1,1,2
8168,1,1,2,1,-10.0,21,2,0.0035948388043229,0.9964051611956926,1,1,1,2
8169,0,1,-1,2,,21,3,0.0046952549567896,0.9953047450432622,1,0,1,2
8170,0,-1,-1,0,,21,-1,0.0036825377225546,0.996317462277422,1,1,1,2
8171,1,-1,1,0,3.0,21,-1,0.0010817942672199,0.9989182057327892,1,0,1,2
8172,1,1,-1,1,,21,2,1.7820855793566546e-06,0.9999982179144772,0,1,0,2
8173,1,1,2,0,10.0,21,1,0.0015434515401366,0.9984565484598096,1,1,1,2
8174,1,1,1,2,-1.0,21,3,0.0020343438868506,0.9979656561131162,1,1,1,2
8175,0,1,-1,1,,21,2,0.0031238561791692,0.9968761438208056,1,0,1,2
8176,0,-1,-1,0,,21,-1,0.0023042039469924,0.997695796052992,1,1,1,2
8177,1,-1,-1,0,,21,-1,6.59080423084459e-06,0.9999934091957864,0,0,0,2
8178,0,1,-1,0,,21,1,0.0044813643720475,0.9955186356279172,1,0,1,2
8179,0,-1,1,0,3.0,21,-1,0.0063680149784905,0.9936319850215254,0,1,0,2
8180,1,-1,1,1,-1.0,21,0,0.0030371205871497,0.996962879412854,1,0,1,2
8181,1,1,2,1,10.0,21,2,0.0022379838612648,0.9977620161387528,1,1,1,2
8182,1,1,-1,2,,21,3,0.0003742911422285,0.9996257088577176,0,1,0,2
8183,0,1,-1,0,,21,1,0.276533596667772,0.7234664033322494,1,0,1,2
8184,0,-1,-1,0,,21,-1,0.4664783725710312,0.5335216274289484,1,1,1,2
8185,0,-1,1,0,-3.0,21,-1,0.6237078225878471,0.3762921774121772,0,1,0,1
8186,1,-1,1,1,-1.0,21,0,0.6730908428591578,0.3269091571408297,1,0,1,1
8187,0,1,1,1,1.0,21,2,0.8282386471795027,0.1717613528204674,0,0,0,1
8188,0,-1,-1,1,,21,0,0.8603919375793453,0.1396080624206167,1,1,1,1
8189,0,-1,-1,0,,21,-1,0.8870575306459327,0.1129424693541088,1,1,1,1
8190,0,-1,-1,0,,21,-1,0.9092247706036258,0.090775229396376,1,1,1,1
8191,1,-1,2,0,10.0,21,-1,0.9277161042202892,0.0722838957797366,1,0,1,1
8192,1,1,1,2,-2.0,21,3,0.945785719264972,0.0542142807350137,1,1,1,1
8193,0,1,1,1,0.0,21,2,0.986468185258261,0.0135318147417952,0,0,0,1
8194,0,-1,1,1,-2.0,21,0,0.9951996026220556,0.0048003973779078,0,1,0,1
8195,0,-1,1,1,1.0,21,0,0.9980095797279404,0.0019904202720741,0,1,0,1
8196,0,-1,1,1,1.0,21,0,0.998824640518016,0.0011753594819523,0,1,0,1
8197,0,-1,1,1,3.0,21,0,0.9987837108933528,0.0012162891066049,0,1,0,1
8198,0,-1,-1,1,,21,0,0.9978295978075652,0.0021704021924863,1,1,1,1
8199,1,-1,2,0,10.0,21,-1,0.9974523985728782,0.0025476014270708,1,0,1,1
8200,0,1,-1,2,,21,3,0.997926987638489,0.0020730123614662,1,0,1,1
8201,0,-1,1,0,-2.0,21,-1,0.9986025104021954,0.0013974895977681,0,1,0,1
8202,0,-1,-1,1,,21,0,0.9982928775093876,0.0017071224905639,1,1,1,1
8203,0,-1,1,0,3.0,21,-1,0.9986242544803574,0.0013757455196317,0,1,0,1
8204,1,-1,2,1,10.0,21,0,0.9979884785070832,0.0020115214929413,1,0,1,1
8205,0,1,-1,2,,21,3,0.9982196042097086,0.0017803957902422,1,0,1,1
8206,0,-1,1,0,-2.0,21,-1,0.9987234573792892,0.0012765426207304,0,1,0,1
8207,0,-1,1,1,1.0,21,0,0.9983369534882366,0.0016630465118128,0,1,0,1
8208,1,-1,1,1,-2.0,21,0,0.9965200109896146,0.0034799890104137,1,0,1,1
8209,0,1,1,1,2.0,21,2,0.9987284897559188,0.0012715102441265,0,0,0,1
8210,0,-1,1,1,3.0,21,0,0.998865577704068,0.0011344222959045,0,1,0,1
8211,0,-1,-1,1,,21,0,0.9982006235936742,0.0017993764063755,1,1,1,1
8212,1,-1,2,0,-10.0,21,-1,0.9981612884624808,0.0018387115375694,1,0,1,1
8213,0,1,1,2,2.0,21,3,0.998992535418912,0.0010074645811266,0,0,0,1
8214,0,-1,1,1,-2.0,21,0,0.998435868349276,0.0015641316506673,0,1,0,1
8215,1,-1,1,1,0.0,21,0,0.99640793937388,0.0035920606260837,1,0,1,1
8216,0,1,1,1,3.0,21,2,0.9984472218992876,0.0015527781007069,0,0,0,1
8217,1,-1,2,1,-10.0,21,0,0.9982930906729884,0.0017069093269719,1,0,1,1
8218,0,1,1,2,0.0,21,3,0.999014983092643,0.0009850169073093,0,0,0,1
8219,0,-1,-1,1,,21,0,0.9983813877435708,0.0016186122564776,1,1,1,1
8220,0,-1,1,0,1.0,21,-1,0.9983930177880406,0.00160698221193,0,1,0,1
8221,0,-1,-1,1,,21,0,0.997202436090472,0.0027975639095813,1,1,1,1
8222,1,-1,2,0,10.0,21,-1,0.9965212229262296,0.003478777073787,1,0,1,1
8223,0,1,-1,2,,21,3,0.9966670912691702,0.0033329087308026,1,0,1,1
8224,0,-1,-1,0,,21,-1,0.9968369949002972,0.0031630050996989,1,1,1,1
8225,0,-1,-1,0,,21,-1,0.9975145032401022,0.0024854967599164,1,1,1,1
8226,0,-1,1,0,-3.0,21,-1,0.99872475313665,0.0012752468633308,0,1,0,1
8227,0,-1,1,1,-1.0,21,0,0.9989157082383164,0.0010842917617078,0,1,0,1
8228,0,-1,-1,1,,21,0,0.9983541998215916,0.0016458001784219,1,1,1,1
8229,1,-1,2,0,-10.0,21,-1,0.9984371156312836,0.0015628843687032,1,0,1,1
8230,0,1,1,2,0.0,21,3,0.9993978086590208,0.0006021913409357,0,0,0,1
8231,0,-1,1,1,-2.0,21,0,0.9994107472917207,0.000589252708273,0,1,0,1
8232,0,-1,1,1,1.0,21,0,0.9991290832210749,0.0008709167789357,0,1,0,1
8233,0,-1,-1,1,,21,0,0.9981592329139898,0.001840767085992,1,1,1,1
8234,0,-1,-1,0,,21,-1,0.9977959188075262,0.0022040811924924,1,1,1,1
8235,0,-1,1,0,2.0,21,-1,0.9980256612571932,0.0019743387428634,0,1,0,1
8236,0,-1,-1,1,,21,0,0.996860530672496,0.0031394693275346,1,1,1,1
8237,0,-1,-1,0,,21,-1,0.9961806669014264,0.0038193330986208,1,1,1,1
8238,0,-1,-1,0,,21,-1,0.9959608457047272,0.0040391542952284,1,1,1,1
8239,0,-1,1,0,-2.0,21,-1,0.9961929112981124,0.0038070887018837,0,1,0,1
