stim*contrast,previous,bias
-4.947633950534163,-1.7963161174246907,-0.03838094117208687
-4.947675214946859,-1.7963184377503059,-0.03838151425085232
-4.907351211071254,-1.7958299622313463,-0.03813297204818752
-4.954787686434068,-1.796394607434958,-0.038383033683176006
-4.799722409864619,-1.79439643085352,-0.03807098780315628
-4.947651660979108,-1.796316703887038,-0.03838255892213443
-4.893403956187999,-1.7957370014722454,-0.03856733647182449
-4.947079724090767,-1.796282077386257,-0.038382277964405215
-4.947687745990349,-1.7963194813207939,-0.038381549955693255
-4.947606277278903,-1.796314001497239,-0.03838131024482265
-4.90899028737985,-1.7958457398149557,-0.038120293911718194
-4.8893215760932085,-1.7956301694953412,-0.03819218280346655
-4.902565493668096,-1.795760329953161,-0.03809324288052484
-4.898482490848622,-1.7957945735468728,-0.038545462711217976
-4.880924325598801,-1.7955176576699,-0.038118851859267416
-4.917094089924497,-1.7958756432926626,-0.03797791337090814
-4.884176558224091,-1.7955617863838043,-0.038183824021000824
-4.835635095605655,-1.7949503057880252,-0.037948018685295196
-4.947628678098498,-1.7963155761996477,-0.03838070688355942
-4.941222479907914,-1.7959138837188526,-0.03838301853185169
-4.9303439191348435,-1.796100967501319,-0.03818863558264999
-4.928222531068477,-1.796055394385664,-0.0381174936259754
-4.922429966585731,-1.7960382749020305,-0.038445447273240625
-4.94030832680761,-1.796238429413577,-0.038396045133324286
-4.948738475394318,-1.7963253518607947,-0.03838017398073731
-4.904427259298796,-1.7958419427307217,-0.038505889786089625
-4.87583264239992,-1.7954026231581872,-0.03797053982606823
-4.893523651517446,-1.795715404415354,-0.03855254120605581
-4.9475487574800665,-1.796310618057169,-0.03838101847231704
-4.947411377747365,-1.7962968983364094,-0.03838627240631318
-4.9476909093567825,-1.7963197330856393,-0.03838161955774427
-4.905043587763974,-1.795824780747466,-0.038192084303309594
-4.901387979239239,-1.7957628624871262,-0.03814371822187197
-4.912649581461377,-1.7959023418271698,-0.0381806010503247
-4.9310738599136466,-1.7961320994330636,-0.03841424478152251
-4.947647943696261,-1.7963171798807802,-0.03838131930572251
-4.887102037889567,-1.7955998401882844,-0.03816037872393271
-4.902569598547824,-1.7957677236523275,-0.03811493118919551
-4.919781807966924,-1.796006473278143,-0.0384504220811297
-4.882813887676955,-1.7955463903857545,-0.038164094478870376
-4.892122317616773,-1.7956633364934569,-0.038175392595025795
-4.947562901504459,-1.7963101836348523,-0.038383773797318235
-4.89770437080071,-1.7957751264256354,-0.03855082867659543
-4.892550666955869,-1.795704234754447,-0.038555933264150084
-4.9290245324376585,-1.7960586385028816,-0.03809543256191918
-4.904727073395028,-1.7958097696878423,-0.03815422857849455
-4.947515169332045,-1.7963078875084293,-0.03838084944493691
-4.787745436241596,-1.7945260739467843,-0.03810152825674829
-4.922605661150893,-1.7959269036433783,-0.03796161173050429
-4.947579263329862,-1.796311623628605,-0.03838055980337515
-4.885713437854129,-1.7955828952093997,-0.03818194170283488
-4.9348037510403495,-1.7961754887505137,-0.0384068396392341
-4.943231377697303,-1.796004695793699,-0.038370618163578514
-4.937160317706634,-1.7961744458992788,-0.03817813186010416
-4.947550503239357,-1.7963082122733205,-0.03837942241679636
-4.95707745598329,-1.7963489899907776,-0.03802218750550888
-4.932515198978831,-1.7961462673504278,-0.03840853011973619
-4.88062773644905,-1.7955161523992156,-0.03816433758251532
-4.941593358122064,-1.7962532287197568,-0.03839469402754031
-4.947372421290377,-1.7962963125470477,-0.03838677614774308
