isi,block,trial,isi_ms,isi_frames,theta,log_cnt,resp,rt,stim_duration,blank_duration,cnt,correct
10,2,232,180,18,45,-1.78318251666699,1,1.20412060001399,0.0268228999921121,0.176845700014383,0.0164746988006836,1
29,2,233,560,56,45,-1.78318251666699,1,0.839291899988893,0.0270274999784306,0.557017799990717,0.0164746988006836,1
20,2,234,380,38,-45,-1.78318251666699,-1,0.588436099991668,0.0267993000452407,0.37699119996978,0.0164746988006836,1
40,2,235,780,78,-45,-1.78318251666699,1,1.21181469998555,0.0271416999748908,0.77726620004978,0.0164746988006836,0
46,2,236,900,90,45,-1.78318251666699,1,0.579384699987713,0.0270591999869794,0.897140000015497,0.0164746988006836,1
27,2,237,520,52,45,-1.78318251666699,1,0.511679599992931,0.0269675999879837,0.517096200026572,0.0164746988006836,1
50,2,238,980,98,45,-1.78318251666699,-1,1.28325579996454,0.0270445999922231,0.976948300027288,0.0164746988006836,0
38,2,239,740,74,45,-1.78318251666699,1,0.532517000043299,0.0270095000159927,0.73695749999024,0.0164746988006836,1
17,2,240,320,32,-45,-1.78318251666699,1,0.552160800027195,0.0268237999989651,0.317014200030826,0.0164746988006836,0
12,2,241,220,22,45,-1.78318251666699,1,1.25998410000466,0.026742399961222,0.216949600027874,0.0164746988006836,1
32,2,242,620,62,-45,-1.78318251666699,-1,0.539651300001424,0.0270398000138812,0.617007700027898,0.0164746988006836,1
43,2,243,840,84,45,-1.78318251666699,1,0.655721999995876,0.0268384999944828,0.837022199993953,0.0164746988006836,1
28,2,244,540,54,-45,-1.78318251666699,-1,0.461014400003478,0.0262632999802008,0.536943999992218,0.0164746988006836,1
30,2,245,580,58,-45,-1.78318251666699,-1,1.15623929997673,0.0269116999697872,0.576981700025499,0.0164746988006836,1
31,2,246,600,60,45,-1.78318251666699,1,0.8318711000029,0.0270157000049949,0.59699879999971,0.0164746988006836,1
9,2,247,160,16,45,-1.78318251666699,1,1.2404498999822,0.0268397000036202,0.156815499998629,0.0164746988006836,1
7,2,248,120,12,45,-1.78318251666699,1,0.606577099999413,0.0270678999950178,0.1170139000169,0.0164746988006836,1
20,2,249,380,38,-45,-1.78318251666699,1,0.62029240000993,0.0267713000066578,0.376816799980588,0.0164746988006836,0
1,2,250,0,0,-45,-1.78318251666699,-1,0.643183099979069,0.026387199992314,0.00185480003710836,0.0164746988006836,1
18,2,251,340,34,45,-1.78318251666699,1,0.723869199980982,0.0269971999805421,0.33710320002865,0.0164746988006836,1
24,2,252,460,46,45,-1.78318251666699,1,0.523756099981256,0.0269666000385769,0.457004399970174,0.0164746988006836,1
21,2,253,400,40,-45,-1.78318251666699,-1,0.471825099957641,0.0269893000368029,0.39696569996886,0.0164746988006836,1
11,2,254,200,20,-45,-1.78318251666699,-1,0.768223299994133,0.0268692999961786,0.197033100004774,0.0164746988006836,1
5,2,255,80,8,-45,-1.78318251666699,-1,0.935152699996252,0.0267529999837279,0.0767837000312284,0.0164746988006836,1
16,2,256,300,30,-45,-1.78318251666699,-1,0.780252899974585,0.0269466000027023,0.29700469999807,0.0164746988006836,1
3,2,257,40,4,45,-1.78318251666699,1,0.60885540000163,0.0266423000139184,0.0363132000202313,0.0164746988006836,1
45,2,258,880,88,45,-1.78318251666699,1,0.87260130001232,0.0268862000084482,0.876407100004144,0.0164746988006836,1
28,2,259,540,54,45,-1.78318251666699,-1,1.38627700001234,0.0269733000313863,0.537014600005932,0.0164746988006836,0
5,2,260,80,8,45,-1.78318251666699,1,0.984403799986467,0.0266541999881156,0.076754699985031,0.0164746988006836,1
34,2,261,660,66,-45,-1.78318251666699,-1,0.483444599958602,0.0269154999987222,0.657166699995287,0.0164746988006836,1
8,2,262,140,14,-45,-1.78318251666699,-1,0.492204800015315,0.0267968999687582,0.136839300044812,0.0164746988006836,1
38,2,263,740,74,45,-1.78318251666699,1,0.499673100013752,0.0268814000301063,0.736985499970615,0.0164746988006836,1
30,2,264,580,58,-45,-1.78318251666699,1,0.579769100004341,0.026960399991367,0.576988899963908,0.0164746988006836,0
10,2,265,180,18,45,-1.78318251666699,1,0.675739600032102,0.0269765999983065,0.176970899978187,0.0164746988006836,1
1,2,266,0,0,45,-1.78318251666699,-1,0.531996999983676,0.0262432000017725,0.00235249998513609,0.0164746988006836,0
25,2,267,480,48,45,-1.78318251666699,-1,0.584480499965139,0.0269811999751255,0.47703220002586,0.0164746988006836,0
47,2,268,920,92,45,-1.78318251666699,1,0.960294499993324,0.026850700029172,0.916973899991717,0.0164746988006836,1
49,2,269,960,96,-45,-1.78318251666699,1,0.471627300023101,0.0270177000202239,0.95718670001952,0.0164746988006836,0
42,2,270,820,82,45,-1.78318251666699,1,0.515704300021753,0.0269584999768995,0.816946500039194,0.0164746988006836,1
45,2,271,880,88,45,-1.78318251666699,1,0.535916499968152,0.0270837999996729,0.877181499963626,0.0164746988006836,1
37,2,272,720,72,-45,-1.78318251666699,-1,0.871594300027937,0.0270258999662474,0.71695810003439,0.0164746988006836,1
6,2,273,100,10,-45,-1.78318251666699,-1,0.628993900027126,0.0267991000437178,0.0967655999702401,0.0164746988006836,1
4,2,274,60,6,-45,-1.78318251666699,-1,0.796874399995431,0.0266853999928571,0.056899200018961,0.0164746988006836,1
27,2,275,520,52,-45,-1.78318251666699,-1,0.543785000045318,0.0270115999737754,0.516990999982227,0.0164746988006836,1
31,2,276,600,60,45,-1.78318251666699,1,0.959320199966896,0.0269321999512613,0.59700020001037,0.0164746988006836,1
12,2,277,220,22,45,-1.78318251666699,1,0.684592799982056,0.0268586000311188,0.216818399960175,0.0164746988006836,1
35,2,278,680,68,-45,-1.78318251666699,1,0.847803800017573,0.0270024000201374,0.677050800004508,0.0164746988006836,0
32,2,279,620,62,-45,-1.78318251666699,-1,0.490958300011698,0.0270794000243768,0.617274399963208,0.0164746988006836,1
45,2,280,880,88,-45,-1.78318251666699,-1,0.663412699999753,0.0270228000008501,0.877081000013277,0.0164746988006836,1
40,2,281,780,78,45,-1.78318251666699,-1,2.39629319997039,0.027003200026229,0.776934699970298,0.0164746988006836,0
23,2,282,440,44,45,-1.78318251666699,1,0.625649199995678,0.0263887000037357,0.436334099969827,0.0164746988006836,1
16,2,283,300,30,45,-1.78318251666699,1,0.539197999984026,0.0273588000563905,0.297223299974576,0.0164746988006836,1
2,2,284,20,2,45,-1.78318251666699,1,1.2059547000099,0.0262645999900997,0.016152800002601,0.0164746988006836,1
49,2,285,960,96,45,-1.78318251666699,-1,0.583772699988913,0.0268223999883048,0.957116600009613,0.0164746988006836,0
17,2,286,320,32,-45,-1.78318251666699,-1,1.24017669999739,0.0269026000169106,0.316954599984456,0.0164746988006836,1
46,2,287,900,90,-45,-1.78318251666699,-1,0.627988299995195,0.0270263000275008,0.897010700020473,0.0164746988006836,1
30,2,288,580,58,45,-1.78318251666699,-1,0.483815599989612,0.026947200007271,0.576950800023042,0.0164746988006836,0
15,2,289,280,28,45,-1.78318251666699,1,0.655774800048675,0.0268278000294231,0.276884599996265,0.0164746988006836,1
3,2,290,40,4,-45,-1.78318251666699,1,0.961959900043439,0.0263747000135481,0.0361307000275701,0.0164746988006836,0
25,2,291,480,48,-45,-1.78318251666699,-1,0.583369200001471,0.0267806999618188,0.477089799998794,0.0164746988006836,1
9,2,292,160,16,-45,-1.78318251666699,-1,0.648151700035669,0.0263878999976441,0.156918700027745,0.0164746988006836,1
18,2,293,340,34,-45,-1.78318251666699,-1,0.756520700000692,0.0268395000020973,0.337092700006906,0.0164746988006836,1
18,2,294,340,34,45,-1.78318251666699,-1,0.61247110000113,0.0268220999860205,0.337028199981432,0.0164746988006836,0
19,2,295,360,36,45,-1.78318251666699,1,0.608501800044905,0.0267236999934539,0.356645599997137,0.0164746988006836,1
40,2,296,780,78,45,-1.78318251666699,-1,1.13257049996173,0.0268666999763809,0.776970400009304,0.0164746988006836,0
36,2,297,700,70,45,-1.78318251666699,-1,0.603824999998324,0.0269163000048138,0.696999700041488,0.0164746988006836,0
12,2,298,220,22,-45,-1.78318251666699,-1,0.813509100000374,0.026606899977196,0.216325500048697,0.0164746988006836,1
47,2,299,920,92,45,-1.78318251666699,1,0.640911999973468,0.0268217999837361,0.916840900026727,0.0164746988006836,1
14,2,300,260,26,-45,-1.78318251666699,1,1.10881979996338,0.0267678999807686,0.2568846999784,0.0164746988006836,0
44,2,301,860,86,45,-1.78318251666699,1,0.604244299989659,0.0269611999974586,0.857016099966131,0.0164746988006836,1
42,2,302,820,82,45,-1.78318251666699,1,1.45982200000435,0.0269567999639548,0.817241800017655,0.0164746988006836,1
26,2,303,500,50,-45,-1.78318251666699,1,0.883624200010672,0.0271522999973968,0.497098799969535,0.0164746988006836,0
19,2,304,360,36,-45,-1.78318251666699,-1,0.687957099988125,0.0269266999675892,0.356957900046837,0.0164746988006836,1
33,2,305,640,64,45,-1.78318251666699,1,0.951688200002536,0.0269172000116669,0.636989000020549,0.0164746988006836,1
39,2,306,760,76,-45,-1.78318251666699,-1,0.864247799967416,0.02693970000837,0.756955899996683,0.0164746988006836,1
4,3,307,60,6,-45,-1.78318251666699,-1,0.780574299977161,0.0266489000059664,0.0566606000065804,0.0164746988006836,1
50,3,308,980,98,-45,-1.78318251666699,-1,0.516147399961483,0.0269184000208043,0.976811899978202,0.0164746988006836,1
2,3,309,20,2,45,-1.78318251666699,1,0.613637699978426,0.0261716999812052,0.0161483999690972,0.0164746988006836,1
37,3,310,720,72,-45,-1.78318251666699,-1,0.456188099982683,0.0270362999872304,0.716988099971786,0.0164746988006836,1
21,3,311,400,40,-45,-1.78318251666699,1,0.551720999996178,0.0275294000166468,0.397263100021519,0.0164746988006836,0
11,3,312,200,20,45,-1.78318251666699,1,0.64008520002244,0.0270611000014469,0.19713269994827,0.0164746988006836,1
8,3,313,140,14,-45,-1.78318251666699,-1,0.540428599982988,0.0268646000185981,0.136794699996244,0.0164746988006836,1
45,3,314,880,88,45,-1.78318251666699,1,0.519581099972129,0.0269532999955118,0.877003200002946,0.0164746988006836,1
37,3,315,720,72,45,-1.78318251666699,-1,0.455518300004769,0.0271550000179559,0.71716939995531,0.0164746988006836,0
24,3,316,460,46,-45,-1.78318251666699,1,0.571033800020814,0.0271178999682888,0.457531400024891,0.0164746988006836,0
44,3,317,860,86,45,-1.78318251666699,1,0.619948400009889,0.0270181000232697,0.857302499993239,0.0164746988006836,1
36,3,318,700,70,45,-1.78318251666699,1,0.618321499961894,0.0283206999883987,0.697205399977975,0.0164746988006836,1
3,3,319,40,4,-45,-1.78318251666699,-1,0.593621700012591,0.0263095999835059,0.0362820000154898,0.0164746988006836,1
20,3,320,380,38,45,-1.78318251666699,1,0.555823400034569,0.0270227999426425,0.376954100036528,0.0164746988006836,1
9,3,321,160,16,45,-1.78318251666699,1,0.824636799981818,0.0266616999870166,0.15683390002232,0.0164746988006836,1
28,3,322,540,54,-45,-1.78318251666699,-1,0.572120199969504,0.0270390000077896,0.537014600005932,0.0164746988006836,1
20,3,323,380,38,45,-1.78318251666699,1,0.50824090000242,0.0267927999957465,0.376986999996006,0.0164746988006836,1
14,3,324,260,26,-45,-1.78318251666699,-1,1.28451959998347,0.0268085999996401,0.256827100005466,0.0164746988006836,1
47,3,325,920,92,-45,-1.78318251666699,-1,1.47195179999107,0.0269304999965243,0.917133199982345,0.0164746988006836,1
8,3,326,140,14,45,-1.78318251666699,-1,0.940077700011898,0.0269211000413634,0.136915399983991,0.0164746988006836,0
43,3,327,840,84,45,-1.78318251666699,1,0.559481700009201,0.0270321000134572,0.837085099949036,0.0164746988006836,1
46,3,328,900,90,-45,-1.78318251666699,1,1.85993620002409,0.0269666000385769,0.897158299980219,0.0164746988006836,0
5,3,329,80,8,45,-1.78318251666699,-1,1.38502390001668,0.0262655999977142,0.0767344000050798,0.0164746988006836,0
41,3,330,800,80,-45,-1.78318251666699,-1,0.553169600025285,0.0267685999860987,0.796413799980655,0.0164746988006836,1
28,3,331,540,54,-45,-1.78318251666699,-1,0.524211400013883,0.0269742999807931,0.537116299965419,0.0164746988006836,1
27,3,332,520,52,-45,-1.78318251666699,1,0.751496599987149,0.027059999993071,0.517110100015998,0.0164746988006836,0
23,3,333,440,44,-45,-1.78318251666699,-1,0.768071500002407,0.0268650000216439,0.43700129998615,0.0164746988006836,1
19,3,334,360,36,-45,-1.78318251666699,1,1.00817270000698,0.0267464999924414,0.35707630001707,0.0164746988006836,0
3,3,335,40,4,-45,-1.78318251666699,-1,1.55265789997065,0.0264065000228584,0.0362742999568582,0.0164746988006836,1
28,3,336,540,54,45,-1.78318251666699,1,0.923803800018504,0.0269702000077814,0.536940900026821,0.0164746988006836,1
32,3,337,620,62,45,-1.78318251666699,-1,0.971236000012141,0.0268941000103951,0.617120699957013,0.0164746988006836,0
1,3,338,0,0,45,-1.78318251666699,1,0.820076200005133,0.0262719999882393,0.00208790000760928,0.0164746988006836,1
49,3,339,960,96,45,-1.78318251666699,1,0.871826999995392,0.0268794000148773,0.956982199975755,0.0164746988006836,1
10,3,340,180,18,45,-1.78318251666699,1,0.628330999985337,0.0267297999816947,0.17679490003502,0.0164746988006836,1
31,3,341,600,60,-45,-1.78318251666699,1,0.927524900005665,0.0269781000097282,0.596941000025254,0.0164746988006836,0
35,3,342,680,68,45,-1.78318251666699,1,0.975926399987657,0.0271152000059374,0.677290999970865,0.0164746988006836,1
4,3,343,60,6,-45,-1.78318251666699,-1,0.540487799968105,0.0268191000213847,0.056730400014203,0.0164746988006836,1
18,3,344,340,34,-45,-1.78318251666699,1,0.499178299971391,0.0270825000479817,0.337115100002848,0.0164746988006836,0
18,3,345,340,34,45,-1.78318251666699,1,0.547901499958243,0.0268035999615677,0.336900800000876,0.0164746988006836,1
11,3,346,200,20,45,-1.78318251666699,-1,0.656619200017303,0.0267899000318721,0.196275099995546,0.0164746988006836,0
46,3,347,900,90,-45,-1.78318251666699,-1,0.579582299978938,0.0268389999982901,0.897139300010167,0.0164746988006836,1
5,3,348,80,8,-45,-1.78318251666699,-1,0.617363299999852,0.0262796999886632,0.0764251000364311,0.0164746988006836,1
25,3,349,480,48,-45,-1.78318251666699,-1,0.999755700002424,0.0269678999902681,0.477188399992883,0.0164746988006836,1
24,3,350,460,46,-45,-1.78318251666699,-1,0.507565599982627,0.0269202000345103,0.457027599972207,0.0164746988006836,1
38,3,351,740,74,-45,-1.78318251666699,-1,0.67533659999026,0.0271099000237882,0.737222400028259,0.0164746988006836,1
48,3,352,940,94,-45,-1.78318251666699,1,1.03571280004689,0.0270209000445902,0.937027100007981,0.0164746988006836,0
30,3,353,580,58,-45,-1.78318251666699,1,0.563619399967138,0.0270851000095718,0.577227400033735,0.0164746988006836,0
30,3,354,580,58,-45,-1.78318251666699,-1,0.627853299956769,0.0268515999778174,0.577017800009344,0.0164746988006836,1
33,3,355,640,64,-45,-1.78318251666699,-1,0.551822200010065,0.0268461999949068,0.637026100012008,0.0164746988006836,1
7,3,356,120,12,-45,-1.78318251666699,-1,0.576624800043646,0.026736100029666,0.116841399983969,0.0164746988006836,1
46,3,357,900,90,45,-1.78318251666699,1,0.579859099991154,0.0269146999926306,0.897102000017185,0.0164746988006836,1
1,3,358,0,0,-45,-1.78318251666699,1,0.963889300008304,0.026151199999731,0.00209889997495338,0.0164746988006836,0
22,3,359,420,42,-45,-1.78318251666699,-1,0.611504799977411,0.0269255000166595,0.416844399995171,0.0164746988006836,1
16,3,360,300,30,-45,-1.78318251666699,-1,0.492356800008565,0.0268959999666549,0.296922600013204,0.0164746988006836,1
23,3,361,440,44,-45,-1.78318251666699,-1,0.559618400002364,0.0263033999945037,0.43726630002493,0.0164746988006836,1
7,3,362,120,12,45,-1.78318251666699,1,0.511975599976722,0.0268040999653749,0.116812199994456,0.0164746988006836,1
48,3,363,940,94,45,-1.78318251666699,1,0.555376199947204,0.0269377999939024,0.937092299980577,0.0164746988006836,1
51,3,364,1000,100,45,-1.78318251666699,1,2.79939349996857,0.0271076000062749,0.997075400024187,0.0164746988006836,1
47,3,365,920,92,45,-1.78318251666699,1,0.559875299979467,0.0269548000069335,0.916935699991882,0.0164746988006836,1
13,3,366,240,24,-45,-1.78318251666699,-1,0.552107799972873,0.0270478000165895,0.236980199988466,0.0164746988006836,1
41,3,367,800,80,-45,-1.78318251666699,1,0.345531800005119,0.0261467999662273,0.796192300040275,0.0164746988006836,0
32,3,368,620,62,-45,-1.78318251666699,1,0.877690799999982,0.0261539000202902,0.616115999990143,0.0164746988006836,0
40,3,369,780,78,-45,-1.78318251666699,-1,0.493938500003424,0.026145700016059,0.776206299953628,0.0164746988006836,1
12,3,370,220,22,45,-1.78318251666699,-1,0.541388600016944,0.0261388999642804,0.216175800014753,0.0164746988006836,0
17,3,371,320,32,-45,-1.78318251666699,-1,0.425758500001393,0.0261179999797605,0.316243100038264,0.0164746988006836,1
12,3,372,220,22,-45,-1.78318251666699,-1,0.58922339999117,0.0261509999982081,0.216235300002154,0.0164746988006836,1
42,3,373,820,82,-45,-1.78318251666699,1,0.885763700003736,0.0261871000402607,0.816144299984444,0.0164746988006836,0
29,3,374,560,56,45,-1.78318251666699,-1,2.08950729999924,0.0261886999942362,0.556275900045875,0.0164746988006836,0
6,3,375,100,10,-45,-1.78318251666699,-1,1.01421499997377,0.0261366000049748,0.0960973000037484,0.0164746988006836,1
17,3,376,320,32,-45,-1.78318251666699,1,0.568875199998729,0.0265800000051968,0.316602299979422,0.0164746988006836,0
1,3,377,0,0,45,-1.78318251666699,1,0.643883900018409,0.0262533000204712,0.00206799997249618,0.0164746988006836,1
24,3,378,460,46,-45,-1.78318251666699,1,0.668552799965255,0.0266495000105351,0.456882599974051,0.0164746988006836,0
16,3,379,300,30,45,-1.78318251666699,1,1.33899630000815,0.0269326000125147,0.297137800022028,0.0164746988006836,1
21,3,380,400,40,-45,-1.78318251666699,-1,0.487665400025435,0.0271247000200674,0.397163499961607,0.0164746988006836,1
14,3,381,260,26,45,-1.78318251666699,1,0.628220600017812,0.0270776999532245,0.25684770004591,0.0164746988006836,1
11,3,382,200,20,45,-1.78318251666699,-1,0.479378400021233,0.0272008000174537,0.196944799972698,0.0164746988006836,0
15,3,383,280,28,45,-1.78318251666699,1,0.831619300006423,0.0269447999889962,0.276831600000151,0.0164746988006836,1
2,3,384,20,2,45,-1.78318251666699,-1,0.581024199957028,0.0261895000003278,0.0161147000035271,0.0164746988006836,0
44,3,385,860,86,45,-1.78318251666699,1,1.0672039000201,0.0269312000018544,0.856953599955887,0.0164746988006836,1
6,3,386,100,10,45,-1.78318251666699,-1,0.532276600017212,0.0266352000180632,0.0967485999572091,0.0164746988006836,0
26,3,387,500,50,-45,-1.78318251666699,-1,0.579057800001465,0.0269804000272416,0.497542299970519,0.0164746988006836,1
51,3,388,1000,100,45,-1.78318251666699,1,0.528533500037156,0.026823099993635,0.997039899986703,0.0164746988006836,1
7,3,389,120,12,45,-1.78318251666699,1,0.511790600023232,0.0268711000098847,0.116912299999967,0.0164746988006836,1
17,3,390,320,32,-45,-1.78318251666699,1,0.983332700037863,0.0269165000063367,0.316969999985304,0.0164746988006836,0
33,3,391,640,64,45,-1.78318251666699,1,1.08004199998686,0.0269627999514341,0.637013800034765,0.0164746988006836,1
5,3,392,80,8,-45,-1.78318251666699,-1,0.680345600005239,0.0266253000008874,0.076701000041794,0.0164746988006836,1
38,3,393,740,74,-45,-1.78318251666699,1,0.4526135000051,0.0268368999822997,0.736969300021883,0.0164746988006836,0
26,3,394,500,50,45,-1.78318251666699,1,0.516126499976963,0.0269124999758787,0.497036100015976,0.0164746988006836,1
9,3,395,160,16,-45,-1.78318251666699,-1,0.631879699998535,0.0267907000379637,0.156854000000749,0.0164746988006836,1
34,3,396,660,66,-45,-1.78318251666699,1,0.532284700020682,0.0268933000043035,0.657086900027934,0.0164746988006836,0
35,3,397,680,68,-45,-1.78318251666699,1,0.639417600003071,0.0269435000373051,0.677035300002899,0.0164746988006836,0
50,3,398,980,98,-45,-1.78318251666699,-1,0.563480400014669,0.0268864000099711,0.977116199966986,0.0164746988006836,1
51,3,399,1000,100,45,-1.78318251666699,1,1.82341840001754,0.0270076000015251,0.997097599960398,0.0164746988006836,1
45,3,400,880,88,-45,-1.78318251666699,-1,1.07968330004951,0.0270091000129469,0.877065900014713,0.0164746988006836,1
21,3,401,400,40,-45,-1.78318251666699,-1,0.536074900010135,0.0269347000285052,0.396948299952783,0.0164746988006836,1
49,3,402,960,96,45,-1.78318251666699,1,0.536418900010176,0.0269974999828264,0.956957900023554,0.0164746988006836,1
29,3,403,560,56,-45,-1.78318251666699,-1,0.504470899992157,0.0266871000058018,0.556961599970236,0.0164746988006836,1
13,3,404,240,24,-45,-1.78318251666699,1,0.712158299982548,0.027000300004147,0.236967800010461,0.0164746988006836,0
18,3,405,340,34,45,-1.78318251666699,1,0.483552500023507,0.0268771999981254,0.337674700014759,0.0164746988006836,1
4,3,406,60,6,45,-1.78318251666699,1,0.747553499997593,0.0274449000135064,0.0567029999801889,0.0164746988006836,1
32,3,407,620,62,45,-1.78318251666699,1,0.491851400001906,0.0268645000178367,0.617022800026461,0.0164746988006836,1
42,3,408,820,82,45,-1.78318251666699,1,0.931442799977958,0.026973599975463,0.817122300039046,0.0164746988006836,1
43,3,409,840,84,45,-1.78318251666699,1,0.768498999997973,0.0268706000060774,0.836981300031766,0.0164746988006836,1
39,3,410,760,76,45,-1.78318251666699,-1,1.05634559999453,0.0270408000214957,0.75700370001141,0.0164746988006836,0
8,3,411,140,14,-45,-1.78318251666699,-1,0.508016299980227,0.0268612999934703,0.136992299987469,0.0164746988006836,1
9,3,412,160,16,-45,-1.78318251666699,1,1.12812289997237,0.0268960000248626,0.157031399954576,0.0164746988006836,0
37,3,413,720,72,-45,-1.78318251666699,-1,0.759455299994443,0.0271316000143997,0.717204899992794,0.0164746988006836,1
35,3,414,680,68,45,-1.78318251666699,1,0.911682600039057,0.0272186999791302,0.677243400015868,0.0164746988006836,1
13,3,415,240,24,-45,-1.78318251666699,-1,0.583354899950791,0.0270080000045709,0.237059900013264,0.0164746988006836,1
14,3,416,260,26,-45,-1.78318251666699,1,0.6914540999569,0.0267785000032745,0.256966599961743,0.0164746988006836,0
22,3,417,420,42,-45,-1.78318251666699,-1,0.643907800025772,0.0268318000016734,0.416947099962272,0.0164746988006836,1
41,3,418,800,80,-45,-1.78318251666699,1,0.935371099971235,0.0268376999883913,0.797058399999514,0.0164746988006836,0
34,3,419,660,66,-45,-1.78318251666699,-1,0.579538899997715,0.026898899988737,0.657107100007124,0.0164746988006836,1
45,3,420,880,88,45,-1.78318251666699,-1,0.471738499996718,0.0269049000344239,0.87725879997015,0.0164746988006836,0
50,3,421,980,98,45,-1.78318251666699,-1,0.659892700030468,0.0271046000416391,0.977140399976633,0.0164746988006836,0
23,3,422,440,44,-45,-1.78318251666699,1,0.992062200035434,0.0269339999649674,0.437074400018901,0.0164746988006836,0
19,3,423,360,36,45,-1.78318251666699,-1,0.655992299958598,0.0267883000196889,0.356852199998684,0.0164746988006836,0
29,3,424,560,56,-45,-1.78318251666699,-1,0.585129900020547,0.0266208000248298,0.556570300017484,0.0164746988006836,1
15,3,425,280,28,45,-1.78318251666699,1,0.479914399969857,0.0267669999739155,0.276843299972825,0.0164746988006836,1
33,3,426,640,64,45,-1.78318251666699,-1,0.456412600004114,0.0269512999802828,0.63694920000853,0.0164746988006836,0
20,3,427,380,38,-45,-1.78318251666699,-1,0.619964300014544,0.0269163000048138,0.377200099988841,0.0164746988006836,1
27,3,428,520,52,-45,-1.78318251666699,-1,0.576298700005282,0.0269474000087939,0.516937099979259,0.0164746988006836,1
31,3,429,600,60,45,-1.78318251666699,1,1.39263719995506,0.0269045000313781,0.596948499965947,0.0164746988006836,1
15,3,430,280,28,45,-1.78318251666699,-1,0.575646099983715,0.0268547000014223,0.277254300017375,0.0164746988006836,0
34,3,431,660,66,-45,-1.78318251666699,-1,0.547436799970455,0.0270643999683671,0.657148200029042,0.0164746988006836,1
12,3,432,220,22,45,-1.78318251666699,1,0.507824899978004,0.0267937000025995,0.216970500012394,0.0164746988006836,1
36,3,433,700,70,45,-1.78318251666699,1,0.908399700012524,0.026209999981802,0.696745499968529,0.0164746988006836,1
22,3,434,420,42,45,-1.78318251666699,-1,0.451713199960068,0.0270953999715857,0.417002800037153,0.0164746988006836,0
2,3,435,20,2,-45,-1.78318251666699,1,0.677572200016584,0.0262032999889925,0.0162308000144549,0.0164746988006836,0
48,3,436,940,94,-45,-1.78318251666699,-1,0.492124300042633,0.0269648000248708,0.937100299983285,0.0164746988006836,1
39,3,437,760,76,45,-1.78318251666699,1,0.576506500015967,0.0268367000389844,0.756974299962167,0.0164746988006836,1
25,3,438,480,48,45,-1.78318251666699,1,0.519646600005217,0.0270111999707296,0.476954000012483,0.0164746988006836,1
10,3,439,180,18,-45,-1.78318251666699,-1,0.563502400007565,0.0269299999927171,0.176967400009744,0.0164746988006836,1
39,3,440,760,76,-45,-1.78318251666699,1,0.672043099999428,0.0268975000362843,0.756937699974515,0.0164746988006836,0
26,3,441,500,50,-45,-1.78318251666699,-1,0.579185499984305,0.0270334000233561,0.497959300002549,0.0164746988006836,1
40,3,442,780,78,-45,-1.78318251666699,-1,0.827671100036241,0.0270147999981418,0.777132400020491,0.0164746988006836,1
30,3,443,580,58,-45,-1.78318251666699,-1,0.595350600022357,0.0270477999583818,0.57718650001334,0.0164746988006836,1
27,3,444,520,52,-45,-1.78318251666699,-1,0.367991900013294,0.0272522000013851,0.517045499989763,0.0164746988006836,1
42,3,445,820,82,-45,-1.78318251666699,-1,0.979970399988815,0.0269165000063367,0.817040900001302,0.0164746988006836,1
10,3,446,180,18,45,-1.78318251666699,1,0.596285399980843,0.0267821999732405,0.177015200024471,0.0164746988006836,1
49,3,447,960,96,45,-1.78318251666699,1,0.440769599983469,0.0268040999653749,0.956968099984806,0.0164746988006836,1
6,3,448,100,10,-45,-1.78318251666699,-1,1.06041149998782,0.0268795999581926,0.096885500010103,0.0164746988006836,1
31,3,449,600,60,-45,-1.78318251666699,-1,0.880103200033773,0.0273288999451324,0.597063200024422,0.0164746988006836,1
16,3,450,300,30,45,-1.78318251666699,-1,0.572091199981514,0.0270955000305548,0.297072199988179,0.0164746988006836,0
40,3,451,780,78,45,-1.78318251666699,-1,0.55574159999378,0.0269281000364572,0.777090299990959,0.0164746988006836,0
3,3,452,40,4,-45,-1.78318251666699,1,0.641405100002885,0.0265605999738909,0.0364111000089906,0.0164746988006836,0
38,3,453,740,74,-45,-1.78318251666699,-1,0.611650399980135,0.0270171000156552,0.737368399975821,0.0164746988006836,1
19,3,454,360,36,-45,-1.78318251666699,-1,0.671544199984055,0.0270042000338435,0.35689110000385,0.0164746988006836,1
25,3,455,480,48,-45,-1.78318251666699,1,0.503654699947219,0.0270273999776691,0.477032700029667,0.0164746988006836,0
44,3,456,860,86,-45,-1.78318251666699,-1,0.523733999987599,0.0269525999901816,0.856964500038885,0.0164746988006836,1
47,3,457,920,92,45,-1.78318251666699,1,0.544040400010999,0.0269943999592215,0.916982299997471,0.0164746988006836,1
43,3,458,840,84,-45,-1.78318251666699,-1,0.575715899991337,0.0270111000281759,0.837123900011647,0.0164746988006836,1
36,3,459,700,70,45,-1.78318251666699,1,0.427447299996857,0.0270342999720015,0.697069399990141,0.0164746988006836,1
48,4,460,940,94,45,-1.78318251666699,1,0.554910400009248,0.0271523999981582,0.937309200002346,0.0164746988006836,1
28,4,461,540,54,-45,-1.78318251666699,-1,0.57184230000712,0.0270623000105843,0.537085199961439,0.0164746988006836,1
30,4,462,580,58,-45,-1.78318251666699,-1,0.404295500018634,0.0267689999891445,0.577166499977466,0.0164746988006836,1
44,4,463,860,86,45,-1.78318251666699,-1,0.395437400031369,0.0269753999891691,0.856942099984735,0.0164746988006836,0
