Unnamed: 0,response,previous_response,contrast,previous_contrast,orientation,ID,predictor,Gl_Prob_State_ext,Gl_Prob_State_int,correct,prev_resp_congruent,contrast_congruent,Predicted_state
4873,0,-1,-1,1,,14,0,0.9974398818153812,0.002560118184645331,1,1,1,1
4874,0,-1,-1,0,,14,-1,0.9973832664684044,0.002616733531618431,1,1,1,1
4875,0,-1,-1,0,,14,-1,0.9978826024440278,0.0021173975559760044,1,1,1,1
4876,0,-1,1,0,2.0,14,-1,0.9989564113646294,0.0010435886353479642,0,1,0,1
4877,0,-1,1,1,-3.0,14,0,0.9991942689914853,0.0008057310084921048,0,1,0,1
4878,0,-1,1,1,-3.0,14,0,0.9989286155216707,0.001071384478354338,0,1,0,1
4879,1,-1,2,1,10.0,14,0,0.9977881620751077,0.002211837924910595,1,0,1,1
4880,0,1,-1,2,,14,3,0.9975026828581156,0.002497317141890736,1,0,1,1
4881,0,-1,-1,0,,14,-1,0.9973696566631084,0.002630343336870485,1,1,1,1
4882,0,-1,1,0,2.0,14,-1,0.9977925941187733,0.0022074058812549618,0,1,0,1
4883,0,-1,-1,1,,14,0,0.9967117690695736,0.0032882309304330076,1,1,1,1
4884,0,-1,-1,0,,14,-1,0.9961111030541383,0.0038888969458629706,1,1,1,1
4885,0,-1,-1,0,,14,-1,0.995968315865028,0.004031684134962865,1,1,1,1
4886,0,-1,-1,0,,14,-1,0.9962781111676958,0.003721888832314323,1,1,1,1
4887,0,-1,-1,0,,14,-1,0.9970519800460296,0.002948019953982662,1,1,1,1
4888,0,-1,1,0,3.0,14,-1,0.9983186272355645,0.001681372764423934,0,1,0,1
4889,1,-1,2,1,-10.0,14,0,0.9983233389612001,0.001676661038781694,1,0,1,1
4890,0,1,1,2,-2.0,14,3,0.9992037331803438,0.0007962668196428783,0,0,0,1
4891,0,-1,-1,1,,14,0,0.9989297102124418,0.0010702897875575713,1,1,1,1
4892,0,-1,1,0,-1.0,14,-1,0.9993695031070646,0.0006304968929324098,0,1,0,1
4893,0,-1,1,1,-3.0,14,0,0.9994516690727759,0.0005483309272332269,0,1,0,1
4894,0,-1,1,1,-1.0,14,0,0.9992910468481102,0.0007089531518867983,0,1,0,1
4895,0,-1,1,1,0.0,14,0,0.9986631438039548,0.001336856196037957,0,1,0,1
4896,0,-1,-1,1,,14,0,0.9966903752503121,0.00330962474968669,1,1,1,1
4897,0,-1,1,0,1.0,14,-1,0.9951182077280001,0.0048817922720260695,0,1,0,1
4898,0,-1,-1,1,,14,0,0.9892656785619761,0.010734321438012335,1,1,1,1
4899,0,-1,-1,0,,14,-1,0.9829582451811744,0.01704175481883485,1,1,1,1
4900,0,-1,-1,0,,14,-1,0.975961949078782,0.02403805092119675,1,1,1,1
4901,0,-1,-1,0,,14,-1,0.9680172801039991,0.03198271989602114,1,1,1,1
4902,0,-1,-1,0,,14,-1,0.9588295505798863,0.041170449420102506,1,1,1,1
4903,1,-1,2,0,10.0,14,-1,0.9480579645996193,0.05194203540039369,1,0,1,1
4904,1,1,1,2,1.0,14,3,0.9373163445812687,0.06268365541875463,1,1,1,1
4905,1,1,1,1,2.0,14,2,0.936399294442599,0.06360070555742765,1,1,1,1
4906,0,1,-1,1,,14,2,0.9448009905009197,0.05519900949910543,1,0,1,1
4907,0,-1,-1,0,,14,-1,0.9495885197223753,0.05041148027764363,1,1,1,1
4908,0,-1,-1,0,,14,-1,0.953277881438907,0.0467221185610873,1,1,1,1
4909,1,-1,2,0,-10.0,14,-1,0.9560059233199251,0.043994076680063075,1,0,1,1
4910,0,1,-1,2,,14,3,0.9590743753767595,0.040925624623220615,1,0,1,1
4911,0,-1,-1,0,,14,-1,0.9596955019223239,0.04030449807766067,1,1,1,1
4912,0,-1,-1,0,,14,-1,0.9595861127422448,0.040413887257737854,1,1,1,1
4913,1,-1,1,0,-2.0,14,-1,0.9587421503177903,0.041257849682213174,1,0,1,1
4914,0,1,1,1,-1.0,14,2,0.970419321592662,0.029580678407336487,0,0,0,1
4915,0,-1,-1,1,,14,0,0.9688161003594263,0.0311838996405755,1,1,1,1
4916,1,-1,2,0,-10.0,14,-1,0.9666495241971969,0.03335047580278862,1,0,1,1
4917,0,1,-1,2,,14,3,0.9649236636922864,0.03507633630773609,1,0,1,1
4918,1,-1,1,0,-2.0,14,-1,0.9608879856843597,0.03911201431561343,1,0,1,1
4919,0,1,1,1,3.0,14,2,0.9678770406529781,0.03212295934703129,0,0,0,1
4920,0,-1,-1,1,,14,0,0.9625819370347667,0.037418062965244483,1,1,1,1
4921,1,-1,2,0,10.0,14,-1,0.9562859783640709,0.043714021635927254,1,0,1,1
4922,0,1,1,2,-2.0,14,3,0.9502479531579858,0.04975204684203847,0,0,0,1
4923,1,-1,1,1,0.0,14,0,0.9127423613639721,0.08725763863604218,1,0,1,1
4924,0,1,-1,1,,14,2,0.9036137678168392,0.09638623218316675,1,0,1,1
4925,0,-1,-1,0,,14,-1,0.8886961236480784,0.11130387635190615,1,1,1,1
4926,0,-1,1,0,-1.0,14,-1,0.8704964025412797,0.12950359745871592,0,1,0,1
4927,1,-1,1,1,1.0,14,0,0.8086840526916133,0.19131594730837204,1,0,1,1
4928,1,1,1,1,-1.0,14,2,0.7918551839934712,0.20814481600655552,1,1,1,1
4929,0,1,2,1,-10.0,14,2,0.7904171421687487,0.20958285783124173,0,0,0,1
4930,1,-1,1,2,1.0,14,1,0.8070982482042357,0.1929017517957388,1,0,1,1
4931,0,1,-1,1,,14,2,0.868572492044711,0.13142750795530356,1,0,1,1
4932,0,-1,1,0,-3.0,14,-1,0.9109347824040894,0.08906521759591333,0,1,0,1
4933,0,-1,1,1,1.0,14,0,0.9227559269155802,0.07724407308441074,0,1,0,1
4934,1,-1,2,1,-10.0,14,0,0.9205576729065581,0.07944232709341799,1,0,1,1
4935,0,1,-1,2,,14,3,0.9184744774826067,0.08152552251737824,1,0,1,1
4936,0,-1,-1,0,,14,-1,0.9124422309036891,0.08755776909630604,1,1,1,1
4937,0,-1,-1,0,,14,-1,0.9045352754920003,0.09546472450798302,1,1,1,1
4938,1,-1,1,0,3.0,14,-1,0.8944603224613641,0.10553967753866299,1,0,1,1
4939,1,1,1,1,-2.0,14,2,0.9011134616494196,0.09888653835058288,1,1,1,1
4940,0,1,-1,1,,14,2,0.922379305922642,0.07762069407733527,1,0,1,1
4941,0,-1,1,0,1.0,14,-1,0.9366051038751408,0.0633948961248795,0,1,0,1
4942,0,-1,1,1,-3.0,14,0,0.9369124812716807,0.06308751872830455,0,1,0,1
4943,1,-1,1,1,3.0,14,0,0.9237310421727614,0.07626895782723671,1,0,1,1
4944,1,1,2,1,-10.0,14,2,0.9261169705369174,0.07388302946308864,1,1,1,1
4945,1,1,1,2,-2.0,14,3,0.9289593260483933,0.07104067395158242,1,1,1,1
4946,0,1,1,1,1.0,14,2,0.9429413668792969,0.057058633120715935,0,0,0,1
4947,1,-1,1,1,-2.0,14,0,0.9392591456906704,0.06074085430932103,1,0,1,1
4948,0,1,-1,1,,14,2,0.9491603956456122,0.050839604354392755,1,0,1,1
4949,1,-1,2,0,10.0,14,-1,0.9552710954629532,0.04472890453701983,1,0,1,1
4950,1,1,1,2,-3.0,14,3,0.9616306210137652,0.0383693789862531,1,1,1,1
4951,0,1,1,1,2.0,14,2,0.9794145966789038,0.020585403321103493,0,0,0,1
4952,0,-1,-1,1,,14,0,0.9815319431965878,0.018468056803416587,1,1,1,1
4953,0,-1,-1,0,,14,-1,0.9834191048166702,0.01658089518330585,1,1,1,1
4954,0,-1,1,0,2.0,14,-1,0.9851460810918031,0.014853918908197263,0,1,0,1
4955,1,-1,1,1,2.0,14,0,0.9813942671658245,0.01860573283417258,1,0,1,1
4956,0,1,1,1,1.0,14,2,0.9855709457212126,0.014429054278780825,0,0,0,1
4957,1,-1,1,1,3.0,14,0,0.9818008257561962,0.01819917424380713,1,0,1,1
4958,0,1,-1,1,,14,2,0.9858833465568864,0.01411665344312644,1,0,1,1
4959,0,-1,-1,0,,14,-1,0.9886061362936819,0.011393863706302371,1,1,1,1
4960,1,-1,2,0,10.0,14,-1,0.991277722535049,0.008722277464956912,1,0,1,1
4961,0,1,-1,2,,14,3,0.9946209878143332,0.005379012185657944,1,0,1,1
4962,0,-1,1,0,2.0,14,-1,0.9973019165067153,0.0026980834932623606,0,1,0,1
4963,0,-1,-1,1,,14,0,0.9977981835563466,0.0022018164436277093,1,1,1,1
4964,0,-1,1,0,3.0,14,-1,0.9988621247039093,0.0011378752960903434,0,1,0,1
4965,0,-1,1,1,-2.0,14,0,0.9990333838193648,0.0009666161806545029,0,1,0,1
4966,0,-1,1,1,-1.0,14,0,0.9985513201144431,0.0014486798855289694,0,1,0,1
4967,0,-1,-1,1,,14,0,0.9967421803228743,0.003257819677150712,1,1,1,1
4968,0,-1,-1,0,,14,-1,0.9953547537182066,0.004645246281797534,1,1,1,1
4969,0,-1,-1,0,,14,-1,0.9943375771717359,0.005662422828286098,1,1,1,1
4970,0,-1,1,0,-1.0,14,-1,0.9936529210568292,0.006347078943155172,0,1,0,1
4971,1,-1,2,1,-10.0,14,0,0.9889544857979085,0.011045514202077996,1,0,1,1
4972,0,1,-1,2,,14,3,0.9848475584371177,0.0151524415628643,1,0,1,1
4973,0,-1,-1,0,,14,-1,0.9789689037906618,0.021031096209337158,1,1,1,1
4974,0,-1,-1,0,,14,-1,0.9723689022279489,0.02763109777206769,1,1,1,1
4975,0,-1,-1,0,,14,-1,0.9648027431553783,0.03519725684462467,1,1,1,1
4976,0,-1,-1,0,,14,-1,0.9559897787767633,0.0440102212232194,1,1,1,1
4977,0,-1,-1,0,,14,-1,0.9456031141633923,0.05439688583661026,1,1,1,1
4978,0,-1,1,0,3.0,14,-1,0.9332574819019959,0.06674251809800047,0,1,0,1
4979,0,-1,-1,1,,14,0,0.8911162023032939,0.10888379769670752,1,1,1,1
4980,0,-1,1,0,-1.0,14,-1,0.8407377404844093,0.15926225951558373,0,1,0,1
4981,1,-1,1,1,-1.0,14,0,0.6839497411361322,0.3160502588638911,1,0,1,1
4982,1,1,2,1,10.0,14,2,0.6339966203833094,0.3660033796167117,1,1,1,1
4983,0,1,1,2,2.0,14,3,0.5825253572176917,0.4174746427823232,0,0,0,1
4984,0,-1,-1,1,,14,0,0.33640282045676145,0.6635971795432357,1,1,1,2
4985,1,-1,-1,0,,14,-1,0.03912468258355331,0.9608753174164497,0,0,0,2
4986,0,1,-1,0,,14,1,0.30479373196563486,0.6952062680343647,1,0,1,2
4987,1,-1,2,0,10.0,14,-1,0.48753145020669997,0.512468549793296,1,0,1,2
4988,0,1,1,2,3.0,14,3,0.6597569631433535,0.34024303685666407,0,0,0,1
4989,1,-1,1,1,3.0,14,0,0.6945800162365844,0.30541998376343565,1,0,1,1
4990,0,1,-1,1,,14,2,0.8077590834522917,0.1922409165477021,1,0,1,1
4991,0,-1,-1,0,,14,-1,0.885878422803744,0.11412157719623356,1,1,1,1
4992,0,-1,1,0,-1.0,14,-1,0.951129694408042,0.048870305591940055,0,1,0,1
4993,0,-1,1,1,0.0,14,0,0.9720264201613004,0.027973579838675208,0,1,0,1
4994,0,-1,-1,1,,14,0,0.9777747757032479,0.022225224296746053,1,1,1,1
4995,0,-1,-1,0,,14,-1,0.9828764515861663,0.017123548413823023,1,1,1,1
4996,0,-1,1,0,2.0,14,-1,0.9875206817503169,0.012479318249699058,0,1,0,1
4997,1,-1,1,1,0.0,14,0,0.9869413325749228,0.01305866742508812,1,0,1,1
4998,0,1,1,1,-1.0,14,2,0.994033096375706,0.005966903624268084,0,0,0,1
4999,0,-1,-1,1,,14,0,0.9945521855506548,0.005447814449338552,1,1,1,1
5000,0,-1,1,0,3.0,14,-1,0.9954224109672207,0.004577589032770781,0,1,0,1
5001,0,-1,-1,1,,14,0,0.9936995820722793,0.006300417927732497,1,1,1,1
5002,0,-1,-1,0,,14,-1,0.9922296488066777,0.007770351193334873,1,1,1,1
5003,0,-1,1,0,-3.0,14,-1,0.9909580876628573,0.009041912337163132,0,1,0,1
5004,1,-1,2,1,-10.0,14,0,0.9842338667383317,0.015766133261669906,1,0,1,1
5005,0,1,-1,2,,14,3,0.9779666245394377,0.022033375460548784,1,0,1,1
5006,0,-1,-1,0,,14,-1,0.9689301154533684,0.031069884546622094,1,1,1,1
5007,1,-1,1,0,-1.0,14,-1,0.9585000761638353,0.041499923836168455,1,0,1,1
5008,0,1,-1,1,,14,2,0.9601685103483518,0.0398314896516675,1,0,1,1
5009,0,-1,-1,0,,14,-1,0.9594978735419889,0.04050212645800715,1,1,1,1
5010,1,-1,2,0,10.0,14,-1,0.9580816924184842,0.04191830758151659,1,0,1,1
5011,1,1,1,2,3.0,14,3,0.9570436437230982,0.04295635627692468,1,1,1,1
5012,0,1,-1,1,,14,2,0.963892544441297,0.03610745555868724,1,0,1,1
5013,1,-1,1,0,-1.0,14,-1,0.967972493694396,0.03202750630562187,1,0,1,1
5014,0,1,1,1,2.0,14,2,0.9881778213868638,0.011822178613151286,0,0,0,1
5015,0,-1,1,1,2.0,14,0,0.991950269135672,0.008049730864352579,0,1,0,1
5016,0,-1,-1,1,,14,0,0.9916753674392688,0.008324632560743386,1,1,1,1
5017,0,-1,1,0,2.0,14,-1,0.9916150428175603,0.008384957182414268,0,1,0,1
5018,1,-1,2,1,10.0,14,0,0.9872297740241494,0.012770225975847706,1,0,1,1
5019,1,1,1,2,-3.0,14,3,0.9834294031228024,0.016570596877169295,1,1,1,1
5020,1,1,1,1,-1.0,14,2,0.9848727495060655,0.015127250493961315,1,1,1,1
5021,0,1,1,1,2.0,14,2,0.9923559297132653,0.007644070286707628,0,0,0,1
5022,0,-1,1,1,-2.0,14,0,0.9926216342816618,0.007378365718356562,0,1,0,1
5023,0,-1,-1,1,,14,0,0.9890639019092855,0.010936098090725875,1,1,1,1
5024,0,-1,-1,0,,14,-1,0.9853742946215309,0.014625705378461175,1,1,1,1
5025,1,-1,1,0,-2.0,14,-1,0.9814159556401921,0.018584044359784575,1,0,1,1
5026,1,1,2,1,-10.0,14,2,0.9853789062318168,0.014621093768193793,1,1,1,1
5027,0,1,-1,2,,14,3,0.990079096292563,0.009920903707430323,1,0,1,1
5028,0,-1,-1,0,,14,-1,0.993527361357677,0.006472638642308243,1,1,1,1
5029,0,-1,1,0,1.0,14,-1,0.9970212096426689,0.0029787903573407224,0,1,0,1
5030,0,-1,1,1,-3.0,14,0,0.9978793389362807,0.0021206610637455525,0,1,0,1
5031,0,-1,1,1,-2.0,14,0,0.9973011081794849,0.00269889182049804,0,1,0,1
5032,0,-1,-1,1,,14,0,0.9944783568384924,0.005521643161522337,1,1,1,1
5033,1,-1,1,0,1.0,14,-1,0.9918326354423418,0.00816736455767458,1,0,1,1
5034,0,1,-1,1,,14,2,0.9948071172730545,0.005192882726923592,1,0,1,1
5035,0,-1,1,0,2.0,14,-1,0.9972129218518673,0.002787078148161041,0,1,0,1
5036,1,-1,2,1,10.0,14,0,0.9975100495751453,0.002489950424826625,1,0,1,1
5037,0,1,1,2,-1.0,14,3,0.9986543795586952,0.001345620441279184,0,0,0,1
5038,0,-1,-1,1,,14,0,0.9980278551342858,0.0019721448656917343,1,1,1,1
5039,0,-1,-1,0,,14,-1,0.9980117458421319,0.0019882541578795238,1,1,1,1
5040,0,-1,1,0,0.0,14,-1,0.9986054541481479,0.0013945458518492236,0,1,0,1
5041,0,-1,-1,1,,14,0,0.9982217691456784,0.0017782308543275614,1,1,1,1
5042,0,-1,1,0,2.0,14,-1,0.998472101522991,0.0015278984770287936,0,1,0,1
5043,1,-1,2,1,-10.0,14,0,0.99763461374418,0.002365386255804209,1,0,1,1
5044,0,1,-1,2,,14,3,0.9976522966078165,0.002347703392164303,1,0,1,1
5045,0,-1,1,0,2.0,14,-1,0.9978504236393091,0.0021495763606781356,0,1,0,1
5046,0,-1,-1,1,,14,0,0.9965344190329664,0.003465580967045099,1,1,1,1
5047,0,-1,-1,0,,14,-1,0.9956701468572229,0.004329853142765276,1,1,1,1
5048,0,-1,1,0,3.0,14,-1,0.995225549091842,0.004774450908179005,0,1,0,1
5049,0,-1,2,1,-10.0,14,0,0.9915854661888092,0.008414533811198631,0,1,0,1
5050,0,-1,-1,2,,14,1,0.9927355025537486,0.007264497446232048,1,1,1,1
5051,0,-1,1,0,-1.0,14,-1,0.994114075413986,0.00588592458599621,0,1,0,1
5052,0,-1,-1,1,,14,0,0.9924483991098862,0.0075516008901281555,1,1,1,1
5053,0,-1,-1,0,,14,-1,0.9909781780166683,0.009021821983351719,1,1,1,1
5054,0,-1,2,0,10.0,14,-1,0.9896488779505144,0.010351122049497624,0,1,0,1
5055,0,-1,-1,2,,14,1,0.9934923159527584,0.006507684047223124,1,1,1,1
5056,0,-1,1,0,2.0,14,-1,0.9973307803326292,0.0026692196673684053,0,1,0,1
5057,0,-1,1,1,-1.0,14,0,0.9984507647220295,0.00154923527794944,0,1,0,1
5058,0,-1,-1,1,,14,0,0.9984176081687768,0.0015823918312457158,1,1,1,1
5059,0,-1,1,0,2.0,14,-1,0.9990344975418907,0.0009655024580917676,0,1,0,1
5060,0,-1,1,1,1.0,14,0,0.9989816243462492,0.001018375653730915,0,1,0,1
5061,0,-1,1,1,3.0,14,0,0.9981850906967533,0.0018149093032533616,0,1,0,1
5062,0,-1,-1,1,,14,0,0.9955316264119267,0.004468373588101171,1,1,1,1
5063,1,-1,2,0,-10.0,14,-1,0.9931293072615252,0.006870692738446498,1,0,1,1
5064,1,1,1,2,-2.0,14,3,0.9914558188498853,0.008544181150113732,1,1,1,1
5065,0,1,-1,1,,14,2,0.9937975902273689,0.006202409772648338,1,0,1,1
5066,0,-1,-1,0,,14,-1,0.9956075743380156,0.004392425661991886,1,1,1,1
5067,0,-1,1,0,2.0,14,-1,0.9977354743573497,0.002264525642669263,0,1,0,1
5068,0,-1,1,1,2.0,14,0,0.9980570748672821,0.0019429251327418868,0,1,0,1
5069,1,-1,2,1,10.0,14,0,0.9970218587719167,0.002978141228061875,1,0,1,1
5070,0,1,-1,2,,14,3,0.9968228992058488,0.0031771007941466803,1,0,1,1
5071,0,-1,-1,0,,14,-1,0.9966707892311912,0.0033292107687828702,1,1,1,1
5072,0,-1,-1,0,,14,-1,0.9970205630093724,0.002979436990649888,1,1,1,1
5073,0,-1,1,0,-3.0,14,-1,0.9978851945260014,0.002114805473994899,0,1,0,1
5074,0,-1,-1,1,,14,0,0.9973163157397427,0.002683684260232723,1,1,1,1
5075,0,-1,-1,0,,14,-1,0.9972963725841059,0.0027036274158739083,1,1,1,1
5076,0,-1,1,0,0.0,14,-1,0.9978246253174968,0.0021753746825271814,0,1,0,1
5077,0,-1,1,1,-3.0,14,0,0.9968805703696675,0.0031194296303474777,0,1,0,1
5078,1,-1,2,1,10.0,14,0,0.9931447553563613,0.006855244643652268,1,0,1,1
5079,1,1,1,2,-1.0,14,3,0.9900910352308848,0.009908964769122924,1,1,1,1
5080,0,1,-1,1,,14,2,0.9913323062241093,0.00866769377589159,1,0,1,1
5081,0,-1,-1,0,,14,-1,0.9919695679879235,0.008030432012065592,1,1,1,1
5082,0,-1,-1,0,,14,-1,0.992823139256374,0.007176860743649113,1,1,1,1
5083,0,-1,1,0,-3.0,14,-1,0.9939246811262369,0.006075318873761783,0,1,0,1
5084,0,-1,-1,1,,14,0,0.9918931988368002,0.008106801163181795,1,1,1,1
5085,1,-1,1,0,1.0,14,-1,0.9900025354441306,0.009997464555896006,1,0,1,1
5086,0,1,1,1,0.0,14,2,0.9943622233260603,0.00563777667392438,0,0,0,1
5087,1,-1,2,1,-10.0,14,0,0.9936401996796695,0.00635980032034937,1,0,1,1
5088,0,1,1,2,1.0,14,3,0.9936860916723849,0.006313908327626525,0,0,0,1
5089,0,-1,-1,1,,14,0,0.9876522093658212,0.01234779063417403,1,1,1,1
5090,1,-1,1,0,-3.0,14,-1,0.9810904957051236,0.018909504294878185,1,0,1,1
5091,0,1,-1,1,,14,2,0.9829021139289681,0.01709788607103961,1,0,1,1
5092,0,-1,-1,0,,14,-1,0.9834744222819342,0.016525577718042292,1,1,1,1
5093,0,-1,-1,0,,14,-1,0.9839361404447596,0.016063859555218996,1,1,1,1
5094,0,-1,-1,0,,14,-1,0.9843043947008632,0.015695605299120622,1,1,1,1
5095,0,-1,-1,0,,14,-1,0.9845928445232158,0.015407155476770793,1,1,1,1
5096,0,-1,-1,0,,14,-1,0.9848121892384243,0.015187810761573795,1,1,1,1
5097,0,-1,1,0,-2.0,14,-1,0.9849705648914773,0.015029435108499588,0,1,0,1
5098,0,-1,1,1,-2.0,14,0,0.9790579399037577,0.02094206009622143,0,1,0,1
5099,0,-1,1,1,2.0,14,0,0.9588105716237937,0.04118942837619508,0,1,0,1
5100,0,-1,1,1,-3.0,14,0,0.8959298547480818,0.10407014525191445,0,1,0,1
5101,0,-1,-1,1,,14,0,0.7025309558770426,0.2974690441229726,1,1,1,1
5102,0,-1,-1,0,,14,-1,0.4695885315768464,0.5304114684231515,1,1,1,2
5103,1,-1,1,0,3.0,14,-1,0.18846216371762356,0.8115378362823712,1,0,1,2
5104,1,1,1,1,-2.0,14,2,0.09550056183310927,0.9044994381668632,1,1,1,2
5105,1,1,2,1,10.0,14,2,0.050611046638039045,0.9493889533619722,1,1,1,2
5106,1,1,-1,2,,14,3,0.003306698153623209,0.9966933018463657,0,1,0,2
5107,0,1,-1,0,,14,1,0.12695845041982334,0.8730415495801697,1,0,1,2
5108,1,-1,1,0,3.0,14,-1,0.21134240511841995,0.7886575948815934,1,0,1,2
5109,0,1,-1,1,,14,2,0.4671345413383158,0.5328654586616873,1,0,1,2
5110,0,-1,-1,0,,14,-1,0.6432611377284573,0.35673886227152896,1,1,1,1
5111,1,-1,2,0,-10.0,14,-1,0.7893556703739903,0.21064432962603408,1,0,1,1
5112,0,1,1,2,-3.0,14,3,0.9276185937622964,0.07238140623768186,0,0,0,1
5113,0,-1,-1,1,,14,0,0.9571451078023676,0.0428548921976295,1,1,1,1
5114,0,-1,1,0,0.0,14,-1,0.9822117389463295,0.01778826105369812,0,1,0,1
5115,0,-1,1,1,1.0,14,0,0.9900949721320466,0.009905027867975195,0,1,0,1
5116,0,-1,-1,1,,14,0,0.9918127580064078,0.008187241993581763,1,1,1,1
5117,1,-1,2,0,10.0,14,-1,0.9936811465358617,0.0063188534641427496,1,0,1,1
5118,0,1,-1,2,,14,3,0.9962811361404553,0.0037188638595611083,1,0,1,1
5119,0,-1,1,0,0.0,14,-1,0.998518836694672,0.0014811633053323867,0,1,0,1
5120,0,-1,1,1,-1.0,14,0,0.9992272099072744,0.0007727900927292943,0,1,0,1
5121,0,-1,1,1,-2.0,14,0,0.9993963090865804,0.0006036909133999339,0,1,0,1
5122,0,-1,1,1,-3.0,14,0,0.9992624746234934,0.0007375253764935448,0,1,0,1
5123,0,-1,-1,1,,14,0,0.9986386536331617,0.0013613463668453224,1,1,1,1
5124,0,-1,1,0,-1.0,14,-1,0.9986891127245968,0.0013108872753927652,0,1,0,1
5125,0,-1,-1,1,,14,0,0.9977747948831026,0.0022252051168951984,1,1,1,1
5126,0,-1,1,0,3.0,14,-1,0.9974352196306563,0.0025647803693176624,0,1,0,1
5127,1,-1,2,1,10.0,14,0,0.9950925417178652,0.004907458282141733,1,0,1,1
5128,1,1,1,2,-1.0,14,3,0.9935134590637559,0.006486540936221734,1,1,1,1
5129,0,1,-1,1,,14,2,0.9955620909099969,0.004437909090020657,1,0,1,1
5130,0,-1,1,0,-2.0,14,-1,0.9972890155600656,0.0027109844399233734,0,1,0,1
5131,0,-1,-1,1,,14,0,0.9971507151528954,0.0028492848470816727,1,1,1,1
5132,0,-1,-1,0,,14,-1,0.9975507701373039,0.0024492298627164107,1,1,1,1
5133,0,-1,1,0,3.0,14,-1,0.998504019554836,0.0014959804451618877,0,1,0,1
5134,1,-1,2,1,-10.0,14,0,0.9983703101453464,0.0016296898546725848,1,0,1,1
5135,0,1,1,2,-3.0,14,3,0.9991154722908204,0.0008845277091707655,0,0,0,1
5136,0,-1,-1,1,,14,0,0.9986223578600488,0.0013776421399239991,1,1,1,1
5137,0,-1,1,0,3.0,14,-1,0.9988049245841959,0.0011950754157887744,0,1,0,1
5138,0,-1,1,1,-1.0,14,0,0.99814251729018,0.0018574827097982717,0,1,0,1
5139,0,-1,-1,1,,14,0,0.9957093266430476,0.00429067335698023,1,1,1,1
5140,0,-1,2,0,-10.0,14,-1,0.9935644102091475,0.006435589790824797,0,1,0,1
5141,0,-1,-1,2,,14,1,0.9956150098365287,0.004384990163464669,1,1,1,1
5142,0,-1,1,0,-1.0,14,-1,0.9979593568524526,0.002040643147559175,0,1,0,1
5143,0,-1,1,1,3.0,14,0,0.9985003690174289,0.001499630982587862,0,1,0,1
5144,0,-1,-1,1,,14,0,0.9979941885376745,0.0020058114623534213,1,1,1,1
5145,0,-1,-1,0,,14,-1,0.9980981648067733,0.0019018351932458349,1,1,1,1
5146,0,-1,1,0,1.0,14,-1,0.9988161545650497,0.0011838454349426012,0,1,0,1
5147,0,-1,-1,1,,14,0,0.9986892269211568,0.0013107730788468135,1,1,1,1
5148,0,-1,1,0,-1.0,14,-1,0.999244417466353,0.0007555825336740805,0,1,0,1
5149,0,-1,1,1,-2.0,14,0,0.9993093272131889,0.0006906727867971483,0,1,0,1
5150,1,-1,2,1,10.0,14,0,0.9989746768560435,0.0010253231439598673,1,0,1,1
5151,0,1,1,2,-3.0,14,3,0.9995430690008311,0.0004569309991717533,0,0,0,1
5152,0,-1,1,1,1.0,14,0,0.9994721249019487,0.0005278750980771872,0,1,0,1
5153,0,-1,1,1,2.0,14,0,0.999167183958665,0.000832816041347081,0,1,0,1
5154,0,-1,-1,1,,14,0,0.9982020474041046,0.0017979525959095223,1,1,1,1
5155,0,-1,-1,0,,14,-1,0.997848358798105,0.002151641201913585,1,1,1,1
5156,1,-1,2,0,-10.0,14,-1,0.9980929989441412,0.0019070010558854449,1,0,1,1
5157,0,1,1,2,0.0,14,3,0.9992021703326976,0.0007978296673143058,0,0,0,1
5158,0,-1,1,1,1.0,14,0,0.9990945072269845,0.0009054927730183441,0,1,0,1
5159,0,-1,-1,1,,14,0,0.9983330513411345,0.0016669486588468544,1,1,1,1
5160,0,-1,1,0,-1.0,14,-1,0.9982072722902204,0.001792727709758604,0,1,0,1
5161,1,-1,2,1,10.0,14,0,0.9966929975841842,0.003307002415840807,1,0,1,1
5162,0,1,-1,2,,14,3,0.9959978367865733,0.004002163213442052,1,0,1,1
5163,0,-1,-1,0,,14,-1,0.9952012117177735,0.004798788282212323,1,1,1,1
5164,0,-1,-1,0,,14,-1,0.9947972682427628,0.005202731757232964,1,1,1,1
5165,0,-1,-1,0,,14,-1,0.9947710230859852,0.005228976914029322,1,1,1,1
5166,1,-1,2,0,10.0,14,-1,0.9951215027487595,0.004878497251221002,1,0,1,1
5167,0,1,-1,2,,14,3,0.9962641960798723,0.0037358039201340824,1,0,1,1
5168,0,-1,-1,0,,14,-1,0.9973004153954425,0.0026995846045492758,1,1,1,1
5169,0,-1,1,0,-1.0,14,-1,0.9988261271923311,0.00117387280766532,0,1,0,1
5170,0,-1,1,1,1.0,14,0,0.9992775267678492,0.0007224732321470153,0,1,0,1
5171,0,-1,1,1,-3.0,14,0,0.9992855098633812,0.0007144901366258955,0,1,0,1
5172,0,-1,-1,1,,14,0,0.9988612340014787,0.0011387659984980123,1,1,1,1
5173,0,-1,1,0,2.0,14,-1,0.9991421871814548,0.0008578128185181532,0,1,0,1
5174,0,-1,1,1,-1.0,14,0,0.9988721985365421,0.0011278014634395958,0,1,0,1
5175,0,-1,-1,1,,14,0,0.9976739201569489,0.002326079843045314,1,1,1,1
5176,0,-1,-1,0,,14,-1,0.9970229687608395,0.002977031239137593,1,1,1,1
