stim*contrast,previous,bias
-2.8274357391212566,-0.9326059790785612,-0.006242005423025678
-2.827444080350095,-0.9326064700152961,-0.006242093693768085
-2.8274106877271423,-0.9325994054923226,-0.006242332428751176
-2.8273937974938317,-0.9326038127031124,-0.006241723917461523
-2.8274462562837606,-0.9326067056969491,-0.006242075191333007
-2.8274454763198418,-0.9326065644057782,-0.006242067931721262
-2.8253642364429368,-0.9322278925641859,-0.006234980323570883
-2.814029259911001,-0.9325503431178757,-0.0061831394356198
-2.8274465601127368,-0.9326067307852431,-0.006242115131936101
-2.826559231186952,-0.932470066084413,-0.006239337762833664
-2.8274489745505864,-0.9326068656213939,-0.0062420978196285285
-2.8258962058134904,-0.9323194409762462,-0.006237660992672182
-2.8274484968267988,-0.9326068286832174,-0.006242080274941515
-2.841939621641247,-0.9326619333902252,-0.00620002858513767
-2.8263772198786983,-0.9326026295342509,-0.006242722941048808
-2.815225663023259,-0.9325514981307009,-0.006166283004165959
-2.8216618355419625,-0.9325771953255111,-0.00617448851292496
-2.8263898433318313,-0.9324255219444433,-0.0062393573081431465
-2.812156146863474,-0.9325409804996339,-0.0061718791642093014
-2.823745917588952,-0.932371746750543,-0.006234379357086647
-2.8270602385873573,-0.932546159740619,-0.006233505092330381
-2.82744790442074,-0.9326067831560415,-0.006242076893727802
-2.8274372541454382,-0.9326059188209372,-0.0062420308576342995
-2.8274332948065473,-0.9326056687258689,-0.006242224376128515
-2.8381927510529077,-0.9326354967325752,-0.006151616295417875
-2.7546751739643445,-0.9321177337719981,-0.006151585355444876
-2.8246464340399213,-0.932595942696497,-0.006247510100265929
-2.825864253380849,-0.9324752118691931,-0.006285136187848898
-2.8132942437533695,-0.932546921257027,-0.006180150772808676
-2.8131507362170174,-0.9325492980044836,-0.006198096869870949
-2.827415914290903,-0.9326048847976053,-0.00624176235922811
-2.8274488208867785,-0.9326068642832201,-0.006242094146987167
-2.8269275575403747,-0.9325533038614533,-0.006257009948105116
-2.809173598877418,-0.9325272998152568,-0.006164465265887632
-2.8274106954019627,-0.9326042486759968,-0.006241871303019458
-2.827350731710798,-0.9326013782791527,-0.006241540043024997
-2.8050129918862363,-0.932513385070146,-0.006165628424993946
-2.8224150028567556,-0.9325862428181124,-0.006218320560310286
-2.826739969784185,-0.9326039806569254,-0.006231525114645683
-2.8274341157369367,-0.932605827278444,-0.0062419191702239646
-2.8166267389924147,-0.9325617855319468,-0.006194601109330053
-2.8273957164813734,-0.9326038961400915,-0.006242051432236574
-2.8274488968537983,-0.9326068648690906,-0.006242082722789363
-2.835539878479808,-0.9326409617974767,-0.00621653746908595
-2.8262820330234533,-0.9324114760333396,-0.006238851182201067
-2.817259960931966,-0.932566732565434,-0.006205636341616282
-2.827339664530954,-0.9325890532709092,-0.006241622700839173
-2.82744194056751,-0.9326064591139291,-0.006242042459821721
-2.8222528948076864,-0.9325841295074999,-0.006199489455568024
-2.8250228644361686,-0.9321169626374333,-0.0062353620456617655
-2.827430816836609,-0.9326053636255122,-0.006242258915202577
-2.827445153044781,-0.9326066031136628,-0.006242069308991814
-2.827335254697476,-0.9325897723286776,-0.0062416206782594085
-2.826066202541957,-0.9326007121455672,-0.006220073668276973
-2.8268998831483065,-0.9326040597876475,-0.0062201912202064875
-2.825425842488068,-0.9322179927143059,-0.006236506991889384
-2.8255035259539896,-0.9325984020538155,-0.006219488773407018
-2.8274438997568727,-0.9326063755421435,-0.006242060973246453
-2.8255553887397573,-0.932595902634259,-0.006190369304358357
-2.8260153731627993,-0.9322900188332292,-0.006237566291022091
-2.827439701818422,-0.9326062140091425,-0.006242037610985783
