response,previous_response,contrast,previous_contrast,orientation,ID,predictor,Gl_Prob_State_ext,Gl_Prob_State_int,correct
0,-1,-1,1,,11,0,0.8719991275684832,0.1280008724314711,1
1,-1,2,0,-10.0,11,-1,0.8362859738237598,0.16371402617624714,1
0,1,1,2,2.0,11,3,0.7987611786446019,0.2012388213553419,0
0,-1,1,1,0.0,11,0,0.6098476288350608,0.3901523711649418,0
1,-1,-1,1,,11,0,0.011297482966723022,0.988702517033279,0
1,1,1,0,1.0,11,1,0.11438046724635607,0.8856195327536082,1
1,1,2,1,10.0,11,2,0.3737557868245936,0.6262442131753541,1
0,1,-1,2,,11,3,0.6230491371800113,0.3769508628199679,1
0,-1,1,0,-1.0,11,-1,0.8035996240009148,0.1964003759990536,0
0,-1,1,1,2.0,11,0,0.8596514939872038,0.1403485060127517,0
0,-1,-1,1,,11,0,0.8741212984169197,0.12587870158310743,1
1,-1,1,0,0.0,11,-1,0.885730967899532,0.11426903210042749,1
0,1,1,1,3.0,11,2,0.9378044711516066,0.062195528848384175,0
0,-1,1,1,-1.0,11,0,0.9461345277547211,0.053865472245263404,0
1,-1,1,1,-1.0,11,0,0.9414463185904314,0.05855368140951704,1
0,1,-1,1,,11,2,0.9534711661503136,0.04652883384968434,1
0,-1,-1,0,,11,-1,0.961906817507618,0.0380931824924348,1
1,-1,2,0,10.0,11,-1,0.9692958758318513,0.030704124168186415,1
0,1,1,2,2.0,11,3,0.9771549952822232,0.022845004717829517,0
1,-1,1,1,3.0,11,0,0.972836918854102,0.027163081145905103,1
0,1,-1,1,,11,2,0.9803219596818118,0.01967804031815143,1
0,-1,-1,0,,11,-1,0.985956983879617,0.014043016120386923,1
0,-1,1,0,2.0,11,-1,0.9914009720313036,0.008599027968739016,0
0,-1,-1,1,,11,0,0.9916657623247748,0.008334237675250052,1
0,-1,-1,0,,11,-1,0.992381034144079,0.007618965855925577,1
0,-1,-1,0,,11,-1,0.9935717491361618,0.006428250863815426,1
0,-1,1,0,0.0,11,-1,0.9952794610243538,0.004720538975634985,0
0,-1,1,1,1.0,11,0,0.9940125688132422,0.005987431186800435,0
1,-1,2,1,-10.0,11,0,0.9878969810046111,0.012103018995350986,1
0,1,-1,2,,11,3,0.9825394264015976,0.01746057359842015,1
0,-1,-1,0,,11,-1,0.9755138635714936,0.024486136428527632,1
1,-1,1,0,-2.0,11,-1,0.9677980668271037,0.03220193317291167,1
0,1,-1,1,,11,2,0.9727300698559179,0.027269930144046405,1
0,-1,-1,0,,11,-1,0.9759097969376082,0.024090203062344724,1
0,-1,-1,0,,11,-1,0.9788267091539593,0.02117329084602983,1
0,-1,-1,0,,11,-1,0.9815826012785289,0.018417398721474656,1
0,-1,1,0,3.0,11,-1,0.9842736487852592,0.01572635121469897,0
0,-1,-1,1,,11,0,0.980464827429849,0.01953517257011414,1
0,-1,-1,0,,11,-1,0.9764655528747295,0.02353444712529519,1
1,-1,1,0,1.0,11,-1,0.972136257927578,0.02786374207247388,1
0,1,-1,1,,11,2,0.979746033832182,0.02025396616786872,1
0,-1,-1,0,,11,-1,0.9854583426062204,0.014541657393815787,1
0,-1,-1,0,,11,-1,0.9909564969884095,0.009043503011592922,1
0,-1,1,0,1.0,11,-1,0.9964323722698989,0.0035676277300691183,0
0,-1,1,1,-1.0,11,0,0.9980006085874412,0.001999391412509595,0
0,-1,1,1,-3.0,11,0,0.9979810705071175,0.0020189294928856733,0
1,-1,2,1,-10.0,11,0,0.9963448556880578,0.003655144311900232,1
0,1,-1,2,,11,3,0.9957987066672608,0.004201293332731571,1
0,-1,-1,0,,11,-1,0.9954742798574282,0.004525720142598698,1
0,-1,-1,0,,11,-1,0.9958340096551616,0.004165990344870075,1
0,-1,1,0,2.0,11,-1,0.9968904499566644,0.0031095500432964268,0
0,-1,-1,1,,11,0,0.9957841843999129,0.004215815600122109,1
0,-1,-1,0,,11,-1,0.9953690302897015,0.004630969710252816,1
1,-1,2,0,-10.0,11,-1,0.9956304995254093,0.004369500474643134,1
0,1,-1,2,,11,3,0.9969674571314228,0.0030325428685787897,1
0,-1,1,0,-2.0,11,-1,0.9985842948555694,0.0014157051444709122,0
0,-1,1,1,2.0,11,0,0.9989525390564545,0.0010474609434996496,0
0,-1,1,1,0.0,11,0,0.998616926942553,0.0013830730574313486,0
0,-1,-1,1,,11,0,0.997080993381371,0.002919006618671669,1
0,-1,-1,0,,11,-1,0.996313758920507,0.0036862410795234805,1
1,-1,2,0,-10.0,11,-1,0.9962884485141857,0.0037115514858128075,1
0,1,1,2,1.0,11,3,0.9973608518987417,0.002639148101284099,0
0,-1,-1,1,,11,0,0.9951353135030069,0.004864686497027232,1
0,-1,-1,0,,11,-1,0.9934825846733426,0.006517415326646906,1
0,-1,1,0,2.0,11,-1,0.9923449882689372,0.007655011731107882,0
1,-1,1,1,-3.0,11,0,0.9857483490108278,0.014251650989200802,1
1,1,2,1,10.0,11,2,0.9883236799772597,0.01167632002278358,1
0,1,-1,2,,11,3,0.9919413825395796,0.008058617460389628,1
0,-1,1,0,2.0,11,-1,0.9950242265703965,0.004975773429639509,0
0,-1,-1,1,,11,0,0.9947830042306798,0.005216995769271514,1
0,-1,-1,0,,11,-1,0.9951786826049602,0.004821317395049242,1
0,-1,-1,0,,11,-1,0.9962250701272478,0.0037749298727281816,1
0,-1,1,0,2.0,11,-1,0.9979586837625902,0.002041316237426942,0
0,-1,1,1,-1.0,11,0,0.9980362223568121,0.0019637776431640185,0
0,-1,-1,1,,11,0,0.9965723873968696,0.003427612603104106,1
0,-1,-1,0,,11,-1,0.9958408152992078,0.004159184700818909,1
0,-1,-1,0,,11,-1,0.9958159755675733,0.00418402443244841,1
1,-1,2,0,-10.0,11,-1,0.9964970013418504,0.0035029986581063617,1
0,1,1,2,-3.0,11,3,0.998269327186842,0.0017306728131508662,0
0,-1,-1,1,,11,0,0.9976006307040927,0.00239936929595493,1
0,-1,1,0,-2.0,11,-1,0.9977872150976002,0.0022127849023791868,0
0,-1,-1,1,,11,0,0.9962750395917173,0.003724960408288446,1
0,-1,-1,0,,11,-1,0.9954691831483493,0.004530816851619741,1
1,-1,2,0,10.0,11,-1,0.9953415228869622,0.004658477113059127,1
0,1,1,2,-1.0,11,3,0.9962859566719763,0.0037140433279671064,0
0,-1,-1,1,,11,0,0.9929207563313344,0.007079243668647902,1
0,-1,-1,0,,11,-1,0.9898902663585283,0.010109733641520666,1
0,-1,-1,0,,11,-1,0.9870887283287864,0.012911271671211255,1
0,-1,-1,0,,11,-1,0.9844183738117464,0.015581626188307673,1
1,-1,2,0,-10.0,11,-1,0.9817860124355493,0.018213987564480172,1
0,1,1,2,-3.0,11,3,0.9799484072969631,0.020051592703040348,0
1,-1,1,1,3.0,11,0,0.9609448843153088,0.03905511568471266,1
0,1,1,1,1.0,11,2,0.9596058577014042,0.0403941422986135,0
0,-1,1,1,-3.0,11,0,0.9352855425238332,0.06471445747616285,0
1,-1,1,1,2.0,11,0,0.856365396560298,0.14363460343972004,1
1,1,1,1,-2.0,11,2,0.8357483003193195,0.16425169968069328,1
0,1,-1,1,,11,2,0.8361881370522227,0.16381186294780298,1
0,-1,-1,0,,11,-1,0.8313344873757349,0.16866551262424087,1
1,-1,1,0,1.0,11,-1,0.823727521015568,0.17627247898441542,1
1,1,1,1,2.0,11,2,0.8420641583105257,0.15793584168949032,1
0,1,1,1,-3.0,11,2,0.8980576019771171,0.10194239802283482,0
1,-1,2,1,10.0,11,0,0.9056534702352669,0.09434652976469816,1
0,1,-1,2,,11,3,0.9132173426589438,0.08678265734104008,1
1,-1,1,0,0.0,11,-1,0.9168680791200877,0.0831319208799031,1
0,1,-1,1,,11,2,0.9466801885852133,0.05331981141479828,1
0,-1,1,0,-1.0,11,-1,0.9686079105189392,0.03139208948108505,0
0,-1,-1,1,,11,0,0.9739307342953358,0.02606926570468588,1
0,-1,1,0,1.0,11,-1,0.9787730176946717,0.02122698230536524,0
0,-1,1,1,3.0,11,0,0.9758392720941308,0.02416072790587394,0
1,-1,2,1,10.0,11,0,0.9607896589196111,0.039210341080377784,1
1,1,1,2,-2.0,11,3,0.9457727657310782,0.05422723426897273,1
1,1,1,1,-1.0,11,2,0.9449782169376894,0.05502178306233135,1
0,1,-1,1,,11,2,0.9576748529563568,0.04232514704361157,1
0,-1,-1,0,,11,-1,0.9667554900487908,0.03324450995124063,1
0,-1,-1,0,,11,-1,0.9748103428545885,0.025189657145440785,1
1,-1,2,0,10.0,11,-1,0.9821205106517783,0.01787948934821376,1
0,1,-1,2,,11,3,0.9900309912183775,0.009969008781643116,1
0,-1,1,0,-1.0,11,-1,0.9964156156435959,0.0035843843564150953,0
0,-1,1,1,1.0,11,0,0.9983880461276139,0.0016119538724383858,0
0,-1,1,1,-1.0,11,0,0.9988660645999018,0.0011339354001046252,0
0,-1,-1,1,,11,0,0.9985567954291618,0.001443204570812286,1
0,-1,1,0,-3.0,11,-1,0.9992070127763064,0.0007929872237386696,0
0,-1,1,1,2.0,11,0,0.999366071855637,0.0006339281443258597,0
0,-1,1,1,-2.0,11,0,0.9992692659826924,0.0007307340173363491,0
0,-1,1,1,-3.0,11,0,0.9987733919218037,0.001226608078191803,0
1,-1,2,1,10.0,11,0,0.9971449118446021,0.0028550881554134733,1
0,1,-1,2,,11,3,0.9966310313233979,0.003368968676628765,1
0,-1,-1,0,,11,-1,0.996455436350755,0.003544563649297178,1
0,-1,1,0,-2.0,11,-1,0.9970362138614549,0.002963786138564247,0
0,-1,-1,1,,11,0,0.9955007176895555,0.004499282310430225,1
1,-1,2,0,-10.0,11,-1,0.9946143085628323,0.005385691437150148,1
0,1,-1,2,,11,3,0.9947814271047507,0.005218572895204191,1
0,-1,-1,0,,11,-1,0.9950523095110707,0.004947690488899709,1
0,-1,-1,0,,11,-1,0.9959695312708366,0.004030468729186167,1
0,-1,1,0,2.0,11,-1,0.9975651017055961,0.002434898294399385,0
0,-1,1,1,-1.0,11,0,0.9973191378956991,0.0026808621043000807,0
0,-1,-1,1,,11,0,0.9948677898774829,0.005132210122521434,1
0,-1,-1,0,,11,-1,0.9929519273506974,0.007048072649291962,1
1,-1,1,0,1.0,11,-1,0.9915046903012068,0.008495309698817073,1
0,1,1,1,1.0,11,2,0.9977649687376678,0.0022350312622831433,0
0,-1,1,1,-1.0,11,0,0.9989286407170962,0.0010713592829100565,0
0,-1,1,1,1.0,11,0,0.9992286023247585,0.0007713976752122745,0
0,-1,1,1,3.0,11,0,0.9991085815226316,0.0008914184773551905,0
0,-1,-1,1,,11,0,0.9983910336364255,0.001608966363543797,1
0,-1,1,0,2.0,11,-1,0.99861169663166,0.0013883033683893848,0
0,-1,-1,1,,11,0,0.9978032648658688,0.002196735134181011,1
1,-1,2,0,-10.0,11,-1,0.9978669941253591,0.0021330058746945363,1
0,1,1,2,2.0,11,3,0.9990791241793525,0.0009208758206582068,0
0,-1,1,1,-3.0,11,0,0.9988424847139231,0.0011575152860832732,0
0,-1,-1,1,,11,0,0.9976771158644757,0.0023228841355154386,1
0,-1,-1,0,,11,-1,0.9973570357889975,0.0026429642109616607,1
0,-1,1,0,-3.0,11,-1,0.997871074292341,0.0021289257076175694,0
0,-1,-1,1,,11,0,0.996808152606183,0.003191847393864113,1
0,-1,-1,0,,11,-1,0.9965176693668552,0.003482330633095862,1
0,-1,-1,0,,11,-1,0.9969894872537008,0.003010512746352951,1
0,-1,1,0,3.0,11,-1,0.9982400718269989,0.00175992817299671,0
1,-1,2,1,10.0,11,0,0.9981234401763651,0.001876559823657899,1
0,1,1,2,-1.0,11,3,0.9991678482912598,0.0008321517087134908,0
0,-1,1,1,-2.0,11,0,0.9989185560609807,0.0010814439390177167,0
0,-1,-1,1,,11,0,0.9978160862911398,0.0021839137088691955,1
0,-1,-1,0,,11,-1,0.9975757245821073,0.0024242754179103865,1
0,-1,1,0,-3.0,11,-1,0.9981890827603475,0.0018109172396436656,0
0,-1,-1,1,,11,0,0.9974624793839548,0.002537520616035597,1
1,-1,2,0,10.0,11,-1,0.9975768700927754,0.0024231299071861595,1
0,1,1,2,-2.0,11,3,0.9988283221374801,0.0011716778625485743,0
0,-1,-1,1,,11,0,0.9983226215865026,0.0016773784135238321,1
0,-1,1,0,-1.0,11,-1,0.9987497989193935,0.0012502010805680618,0
0,-1,-1,1,,11,0,0.99828639193389,0.001713608066084212,1
0,-1,1,0,-1.0,11,-1,0.9987517915658025,0.0012482084342222888,0
1,-1,2,1,10.0,11,0,0.9983283375853388,0.0016716624146464385,1
0,1,1,2,2.0,11,3,0.9990773197693464,0.000922680230600416,0
0,-1,-1,1,,11,0,0.9984483663819191,0.0015516336180860187,1
0,-1,1,0,-3.0,11,-1,0.9987659978188554,0.001234002181106902,0
0,-1,1,1,0.0,11,0,0.9982037760961179,0.0017962239038849727,0
0,-1,1,1,1.0,11,0,0.995930016448798,0.004069983551222323,0
0,-1,1,1,-1.0,11,0,0.9885811859842514,0.011418814015746225,0
1,-1,2,1,10.0,11,0,0.9652862882809461,0.03471371171904682,1
0,1,-1,2,,11,3,0.9415598938644045,0.05844010613560815,1
0,-1,-1,0,,11,-1,0.9092409026614979,0.09075909733847243,1
1,-1,1,0,-2.0,11,-1,0.8711692197143045,0.1288307802857289,1
1,1,1,1,-3.0,11,2,0.8656350344887647,0.13436496551125493,1
0,1,-1,1,,11,2,0.8780741454264349,0.12192585457361947,1
1,-1,1,0,0.0,11,-1,0.885243799068797,0.1147562009311944,1
0,1,-1,1,,11,2,0.9260639023627218,0.0739360976372799,1
1,-1,2,0,-10.0,11,-1,0.9559192946480668,0.04408070535197471,1
0,1,1,2,1.0,11,3,0.9849301628302419,0.015069837169772981,0
0,-1,1,1,1.0,11,0,0.9902951754065461,0.009704824593416797,0
0,-1,-1,1,,11,0,0.9902467058984874,0.009753294101565859,1
0,-1,-1,0,,11,-1,0.990581370015378,0.009418629984580798,1
0,-1,-1,0,,11,-1,0.9913108469085128,0.008689153091531522,1
0,-1,-1,0,,11,-1,0.9924605939549874,0.007539406044996603,1
0,-1,-1,0,,11,-1,0.9940707351736922,0.005929264826268906,1
0,-1,1,0,2.0,11,-1,0.9961974614777394,0.0038025385222472128,0
0,-1,1,1,-2.0,11,0,0.995701644059662,0.004298355940382634,0
1,-1,2,1,-10.0,11,0,0.9918498288813817,0.00815017111860874,1
0,1,-1,2,,11,3,0.9889165925241922,0.011083407475785517,1
0,-1,-1,0,,11,-1,0.9852368870674363,0.014763112932594061,1
1,-1,1,0,1.0,11,-1,0.9815407835429604,0.018459216457025394,1
0,1,-1,1,,11,2,0.987854310437244,0.012145689562799124,1
0,-1,1,0,2.0,11,-1,0.9928856409823309,0.007114359017708349,0
1,-1,2,1,-10.0,11,0,0.9932694838552703,0.006730516144723978,1
0,1,-1,2,,11,3,0.9946695647048036,0.005330435295221191,1
0,-1,1,0,0.0,11,-1,0.996081773516117,0.003918226483924275,0
0,-1,-1,1,,11,0,0.994903927926271,0.005096072073728833,1
0,-1,1,0,-2.0,11,-1,0.9943531645782409,0.005646835421737689,0
1,-1,2,1,-10.0,11,0,0.989710969433645,0.010289030566343456,1
0,1,-1,2,,11,3,0.985919566647809,0.014080433352160327,1
1,-1,1,0,-2.0,11,-1,0.9810083835601316,0.018991616439831323,1
0,1,-1,1,,11,2,0.9861164724878235,0.013883527512178537,1
0,-1,-1,0,,11,-1,0.9900814130287311,0.009918586971321502,1
0,-1,1,0,-3.0,11,-1,0.9941717999179188,0.0058282000821257745,0
1,-1,2,1,10.0,11,0,0.9943308252018266,0.0056691747981252065,1
0,1,-1,2,,11,3,0.9955335140698698,0.004466485930121009,1
0,-1,1,0,0.0,11,-1,0.9968615540437981,0.003138445956148956,0
0,-1,-1,1,,11,0,0.9960023891544248,0.00399761084561149,1
0,-1,-1,0,,11,-1,0.9958589321422163,0.004141067857815851,1
0,-1,-1,0,,11,-1,0.9964261766262127,0.0035738233738259522,1
0,-1,1,0,1.0,11,-1,0.9977239183765316,0.002276081623471605,0
0,-1,-1,1,,11,0,0.9973246366276707,0.002675363372358318,1
0,-1,1,0,1.0,11,-1,0.9977568155795851,0.002243184420377594,0
1,-1,2,1,-10.0,11,0,0.9965205437858499,0.0034794562141254692,1
0,1,-1,2,,11,3,0.9963868915750135,0.0036131084250080464,1
0,-1,-1,0,,11,-1,0.9965630570623779,0.003436942937668927,1
0,-1,1,0,-2.0,11,-1,0.9974963640191438,0.0025036359809050505,0
0,-1,-1,1,,11,0,0.9966237867669475,0.003376213233037806,1
0,-1,-1,0,,11,-1,0.9965151754167004,0.0034848245833338843,1
0,-1,-1,0,,11,-1,0.9971667396354775,0.0028332603645133537,1
0,-1,1,0,3.0,11,-1,0.9986012177944373,0.0013987822055733807,0
0,-1,1,1,1.0,11,0,0.9988578278976556,0.0011421721023752189,0
1,-1,2,1,10.0,11,0,0.9983161687842108,0.0016838312157456592,1
0,1,1,2,-3.0,11,3,0.9989467985920183,0.001053201407964269,0
0,-1,1,1,2.0,11,0,0.9980096294855,0.001990370514535988,0
0,-1,-1,1,,11,0,0.9948994149274133,0.005100585072548952,1
0,-1,-1,0,,11,-1,0.9922562632363038,0.007743736763740433,1
1,-1,1,0,2.0,11,-1,0.9899879333678936,0.010012066632103724,1
0,1,1,1,-1.0,11,2,0.9956400763878955,0.004359923612155709,0
0,-1,-1,1,,11,0,0.995676873746035,0.004323126253962725,1
0,-1,-1,0,,11,-1,0.9964084071022555,0.0035915928977641796,1
0,-1,1,0,0.0,11,-1,0.9978602056006194,0.00213979439942743,0
0,-1,1,1,3.0,11,0,0.9976684341567605,0.0023315658432202916,0
0,-1,1,1,0.0,11,0,0.9955494086268825,0.00445059137307532,0
0,-1,1,1,-2.0,11,0,0.9883684915930933,0.011631508406951124,0
1,-1,2,1,10.0,11,0,0.9655030780357624,0.034496921964216255,1
0,1,-1,2,,11,3,0.942234316677633,0.05776568332238457,1
1,-1,1,0,2.0,11,-1,0.9105416627833759,0.08945833721665798,1
0,1,-1,1,,11,2,0.9063349784040219,0.09366502159600457,1
0,-1,-1,0,,11,-1,0.8979648073056868,0.10203519269435976,1
1,-1,2,0,-10.0,11,-1,0.8873779078464851,0.11262209215348774,1
0,1,1,2,3.0,11,3,0.8765388404505968,0.12346115954945386,0
1,-1,1,1,-2.0,11,0,0.8061267242687221,0.19387327573132412,1
0,1,-1,1,,11,2,0.7892762481931376,0.21072375180682823,1
0,-1,-1,0,,11,-1,0.7636062593082356,0.23639374069179395,1
1,-1,1,0,1.0,11,-1,0.7321974169943166,0.26780258300564125,1
0,1,-1,1,,11,2,0.7338794540654703,0.2661205459345768,1
0,-1,1,0,-3.0,11,-1,0.7288287599301518,0.2711712400698206,0
1,-1,1,1,2.0,11,0,0.687773917244868,0.3122260827550823,1
0,1,-1,1,,11,2,0.6849541962168954,0.31504580378315467,1
1,-1,2,0,10.0,11,-1,0.6746378252767735,0.3253621747232677,1
1,1,1,2,0.0,11,3,0.6630541632426201,0.3369458367573743,1
0,1,-1,1,,11,2,0.6751129013045255,0.3248870986954813,1
0,-1,-1,0,,11,-1,0.6794379601168745,0.320562039883167,1
0,-1,-1,0,,11,-1,0.6799151405633562,0.3200848594366108,1
0,-1,-1,0,,11,-1,0.676561095347991,0.32343890465195957,1
1,-1,1,0,1.0,11,-1,0.6692587745741821,0.33074122542576584,1
0,1,-1,1,,11,2,0.6939538727553575,0.3060461272446974,1
1,-1,1,0,0.0,11,-1,0.709207084537311,0.29079291546271974,1
0,1,-1,1,,11,2,0.7784395166687854,0.2215604833312479,1
0,-1,-1,0,,11,-1,0.8282036065916611,0.17179639340837277,1
1,-1,2,0,10.0,11,-1,0.8699405883335924,0.13005941166639548,1
0,1,-1,2,,11,3,0.9097563536062352,0.09024364639380408,1
0,-1,-1,0,,11,-1,0.9386927460631252,0.06130725393688903,1
0,-1,-1,0,,11,-1,0.9634930376307602,0.03650696236921025,1
0,-1,1,0,2.0,11,-1,0.9850227120395747,0.014977287960404989,0
0,-1,1,1,-3.0,11,0,0.9914566093411973,0.008543390658856927,0
1,-1,2,1,-10.0,11,0,0.9923122813253945,0.00768771867456703,1
0,1,-1,2,,11,3,0.9941561020834665,0.005843897916563565,1
0,-1,-1,0,,11,-1,0.9959105909818801,0.004089409018157128,1
0,-1,1,0,3.0,11,-1,0.9982749306424064,0.0017250693575416433,0
0,-1,1,1,-2.0,11,0,0.9989265026958221,0.0010734973041862366,0
0,-1,1,1,-2.0,11,0,0.9988291662885069,0.0011708337114378613,0
0,-1,1,1,2.0,11,0,0.9978389333752109,0.002161066624745616,0
0,-1,-1,1,,11,0,0.9944909697201141,0.005509030279852935,1
1,-1,2,0,10.0,11,-1,0.9915595492653899,0.008440450734644644,1
0,1,-1,2,,11,3,0.9895738795383279,0.010426120461620931,1
0,-1,-1,0,,11,-1,0.9870430373811253,0.012956962618856555,1
0,-1,-1,0,,11,-1,0.9846620050309025,0.015337994969111274,1
0,-1,-1,0,,11,-1,0.9823476889176812,0.017652311082267395,1
0,-1,1,0,0.0,11,-1,0.9800193237435123,0.019980676256482727,0
0,-1,1,1,-2.0,11,0,0.9672186862953255,0.032781313704710595,0
1,-1,1,1,3.0,11,0,0.9250100173981003,0.07498998260190015,1
0,1,-1,1,,11,2,0.9159301176765046,0.08406988232350647,1
1,-1,2,0,10.0,11,-1,0.9020628418761582,0.09793715812383633,1
1,1,1,2,2.0,11,3,0.8878987551622896,0.1121012448377159,1
1,1,1,1,-1.0,11,2,0.8909716377228937,0.10902836227713285,1
0,1,-1,1,,11,2,0.9141092171322487,0.08589078286777822,1
0,-1,1,0,1.0,11,-1,0.930500645745109,0.06949935425488205,0
1,-1,1,1,-2.0,11,0,0.9301302069928062,0.0698697930072128,1
1,1,2,1,-10.0,11,2,0.9503283078970316,0.049671692102955564,1
0,1,-1,2,,11,3,0.9708249072522934,0.029175092747681663,1
0,-1,1,0,-2.0,11,-1,0.9861916604053627,0.01380833959461222,0
0,-1,-1,1,,11,0,0.9903588450345812,0.009641154965456948,1
0,-1,1,0,1.0,11,-1,0.9946398908691969,0.005360109130842379,0
0,-1,-1,1,,11,0,0.9950590499265991,0.004940950073402227,1
0,-1,1,0,1.0,11,-1,0.9961202504400892,0.0038797495598609333,0
1,-1,2,1,-10.0,11,0,0.994605325431409,0.005394674568614223,1
0,1,-1,2,,11,3,0.9941364145235435,0.005863585476494137,1
0,-1,1,0,2.0,11,-1,0.9936919805980328,0.006308019401977901,0
0,-1,-1,1,,11,0,0.9889176909247464,0.011082309075224908,1
0,-1,-1,0,,11,-1,0.9841403909269679,0.01585960907302925,1
1,-1,1,0,1.0,11,-1,0.9791933617815176,0.020806638218504515,1
0,1,1,1,2.0,11,2,0.9846647314162751,0.015335268583753277,0
1,-1,2,1,-10.0,11,0,0.9804952791677399,0.019504720832211733,1
1,1,1,2,2.0,11,3,0.9770627300695243,0.02293726993049275,1
0,1,-1,1,,11,2,0.9822762686418239,0.01772373135817066,1
0,-1,1,0,-2.0,11,-1,0.9861340273133998,0.01386597268663459,0
0,-1,-1,1,,11,0,0.9839338656942024,0.016066134305848554,1
0,-1,1,0,-1.0,11,-1,0.981784166386241,0.018215833613808022,0
0,-1,-1,1,,11,0,0.9697984899194809,0.030201510080522236,1
0,-1,1,0,-1.0,11,-1,0.9562748287726377,0.04372517122735346,0
0,-1,-1,1,,11,0,0.9107591423122761,0.08924085768776845,1
1,-1,1,0,-1.0,11,-1,0.8570709907323941,0.14292900926757643,1
1,1,2,1,10.0,11,2,0.8455446056616558,0.15445539433835964,1
1,1,1,2,0.0,11,3,0.83409437686971,0.16590562313031829,1
0,1,-1,1,,11,2,0.8418603858467447,0.15813961415325162,1
0,-1,-1,0,,11,-1,0.8442611035168653,0.15573889648316835,1
0,-1,1,0,-3.0,11,-1,0.8442205090030619,0.15577949099696373,0
1,-1,2,1,-10.0,11,0,0.8189480886100339,0.1810519113899556,1
1,1,1,2,1.0,11,3,0.7923842381006407,0.2076157618993282,1
0,1,-1,1,,11,2,0.7900862893663755,0.20991371063362657,1
0,-1,-1,0,,11,-1,0.7815815125211852,0.21841848747878947,1
0,-1,1,0,2.0,11,-1,0.7695933086467953,0.2304066913531635,0
1,-1,1,1,-1.0,11,0,0.7148649623213477,0.28513503767861886,1
0,1,1,1,2.0,11,2,0.7053904592584392,0.2946095407416161,0
0,-1,-1,1,,11,0,0.625419490149368,0.3745805098506341,1
0,-1,-1,0,,11,-1,0.529422261963731,0.47057773803624575,1
0,-1,-1,0,,11,-1,0.414048651218923,0.585951348781021,1
1,-1,1,0,-1.0,11,-1,0.2752723349689021,0.724727665031144,1
1,1,1,1,1.0,11,2,0.23504051833616765,0.7649594816638832,1
0,1,-1,1,,11,2,0.22438668135815404,0.775613318641875,1
1,-1,1,0,2.0,11,-1,0.20455115230869989,0.7954488476912694,1
1,1,1,1,2.0,11,2,0.21079488256138937,0.7892051174385698,1
0,1,-1,1,,11,2,0.24203147278022788,0.757968527219758,1
0,-1,-1,0,,11,-1,0.2617888500101907,0.7382111499898395,1
0,-1,1,0,0.0,11,-1,0.27586568094258124,0.7241343190574387,0
0,-1,1,1,-1.0,11,0,0.2615079397864881,0.7384920602135518,0
1,-1,2,1,-10.0,11,0,0.19747647107575617,0.8025235289242203,1
0,1,-1,2,,11,3,0.12809067049519757,0.8719093295047754,1
1,-1,1,0,-3.0,11,-1,0.030511943806039228,0.9694880561939355,1
1,1,-1,1,,11,2,0.0003282265202026651,0.999671773479793,0
1,1,1,0,0.0,11,1,0.059693421260325036,0.9403065787397068,1
1,1,1,1,-2.0,11,2,0.2085874196613939,0.7914125803385875,1
0,1,-1,1,,11,2,0.5840254367944798,0.4159745632055337,1
0,-1,1,0,2.0,11,-1,0.8560373785070586,0.14396262149298894,0
0,-1,1,1,2.0,11,0,0.9419120366268706,0.05808796337316873,0
0,-1,1,1,0.0,11,0,0.9686822915058204,0.03131770849422167,0
1,-1,2,1,10.0,11,0,0.9759489131438395,0.02405108685618936,1
0,1,-1,2,,11,3,0.9837548726140904,0.016245127385962593,1
0,-1,-1,0,,11,-1,0.9897875013683598,0.010212498631590123,1
0,-1,1,0,3.0,11,-1,0.9956942146214243,0.0043057853785991905,0
0,-1,1,1,-1.0,11,0,0.9972707438324998,0.002729256167538908,0
0,-1,-1,1,,11,0,0.9968492210999965,0.0031507789000142913,1
0,-1,1,0,-2.0,11,-1,0.9972174784811497,0.0027825215189030378,0
1,-1,2,1,-10.0,11,0,0.9955414204795152,0.004458579520531811,1
0,1,-1,2,,11,3,0.9949323192302271,0.005067680769749925,1
0,-1,-1,0,,11,-1,0.9944335300771192,0.0055664699228817685,1
0,-1,-1,0,,11,-1,0.9945482649897621,0.005451735010291025,1
0,-1,-1,0,,11,-1,0.9952805280016529,0.004719471998397689,1
0,-1,1,0,3.0,11,-1,0.9966558737205626,0.003344126279452973,0
1,-1,2,1,10.0,11,0,0.9957323226736127,0.004267677326413827,1
0,1,-1,2,,11,3,0.9958917704080734,0.004108229591977225,1
0,-1,-1,0,,11,-1,0.9962903101605376,0.0037096898394775343,1
0,-1,1,0,-1.0,11,-1,0.9974170524917155,0.002582947508246906,0
0,-1,-1,1,,11,0,0.9966825104727205,0.0033174895273231073,1
0,-1,1,0,2.0,11,-1,0.9967202441022689,0.003279755897677831,0
0,-1,1,1,-3.0,11,0,0.9942914828322834,0.005708517167699109,0
0,-1,1,1,0.0,11,0,0.9858034025795508,0.014196597420450817,0
0,-1,-1,1,,11,0,0.9586997346290207,0.0413002653709765,1
1,-1,2,0,-10.0,11,-1,0.9272542800203435,0.07274571997969609,1
0,1,-1,2,,11,3,0.894665537331236,0.1053344626687876,1
1,-1,1,0,-2.0,11,-1,0.849737160574196,0.15026283942581356,1
