,response,previous_response,contrast,previous_contrast,orientation,ID,predictor,Gl_Prob_State_ext,Gl_Prob_State_int,correct,prev_resp_congruent,contrast_congruent,Predicted_state
1241,0,-1,-1.0,0,,1,-1,0.9841269827732506,0.0158730172267901,1,1,1,1
1242,1,-1,1.0,0,1.0,1,-1,0.98693383890132,0.0130661610986579,1,0,1,1
1243,1,1,1.0,1,2.0,1,2,0.9863155700556544,0.0136844299443204,1,0,1,1
1244,0,1,1.0,1,0.0,1,2,0.9892510610214642,0.0107489389785287,0,0,0,1
1245,1,-1,1.0,1,2.0,1,0,0.98604918724023,0.0139508127597329,1,0,1,1
1246,1,1,2.5,1,10.0,1,2,0.9781641743392424,0.0218358256607927,1,0,1,1
1247,1,1,1.0,2,-3.0,1,3,0.972613152767052,0.0273868472329259,1,0,1,1
1248,1,1,1.0,1,0.0,1,2,0.9711244210776206,0.0288755789224074,1,0,1,1
1249,0,1,-1.0,1,,1,2,0.9736549231408383,0.026345076859179,1,0,1,1
1250,1,-1,1.0,0,2.0,1,-1,0.9704129375705332,0.0295870624294378,1,0,1,1
1251,1,1,1.0,1,-2.0,1,2,0.959668510482376,0.0403314895176244,1,0,1,1
1252,0,1,1.0,1,-3.0,1,2,0.9535723526005472,0.0464276473995067,0,0,0,1
1253,0,-1,-1.0,1,,1,0,0.9248171303684574,0.0751828696315188,1,1,1,1
1254,0,-1,1.0,0,3.0,1,-1,0.9029038397545271,0.0970961602454603,0,1,0,1
1255,0,-1,-1.0,1,,1,0,0.9036511081057488,0.096348891894307,1,1,1,1
1256,0,-1,1.0,0,2.0,1,-1,0.9095026981401424,0.0904973018598439,0,1,0,1
1257,1,-1,2.5,1,10.0,1,0,0.9413740367848418,0.0586259632151086,1,0,1,1
1258,0,1,1.0,2,1.0,1,3,0.9661759168898596,0.033824083110168,0,0,0,1
1259,0,-1,-1.0,1,,1,0,0.9717219949811232,0.028278005018878,1,1,1,1
1260,1,-1,1.0,0,3.0,1,-1,0.9816371777424888,0.0183628222575636,1,0,1,1
1261,0,1,-1.0,1,,1,2,0.9856094274223388,0.0143905725776648,1,0,1,1
1262,0,-1,-1.0,0,,1,-1,0.9857583736782742,0.0142416263217647,1,1,1,1
1263,1,-1,1.0,0,3.0,1,-1,0.9895056975836796,0.0104943024163696,1,0,1,1
1264,0,1,1.0,1,-2.0,1,2,0.99024619026485,0.0097538097351293,0,0,0,1
1265,1,-1,2.5,1,-10.0,1,0,0.9849162185467024,0.0150837814532774,1,0,1,1
1266,1,1,1.0,2,3.0,1,3,0.9790348805745822,0.0209651194254694,1,0,1,1
1267,0,1,-1.0,1,,1,2,0.9770660344873134,0.0229339655127175,1,0,1,1
1268,0,-1,-1.0,0,,1,-1,0.9691401181403624,0.0308598818596408,1,1,1,1
1269,1,-1,1.0,0,-2.0,1,-1,0.9654870444167628,0.0345129555831945,1,0,1,1
1270,1,1,1.0,1,-3.0,1,2,0.9534504969493964,0.0465495030506359,1,0,1,1
1271,1,1,2.5,1,10.0,1,2,0.9462581819309068,0.0537418180690972,1,0,1,1
1272,0,1,-1.0,2,,1,3,0.9412770535300116,0.0587229464700039,1,0,1,1
1273,0,-1,1.0,0,-1.0,1,-1,0.9244692047509402,0.0755307952490161,0,1,0,1
1274,0,-1,-1.0,1,,1,0,0.92739832609725,0.0726016739027167,1,1,1,1
1275,0,-1,-1.0,0,,1,-1,0.9352452119027784,0.0647547880972673,1,1,1,1
1276,1,-1,1.0,0,2.0,1,-1,0.9482368046964637,0.0517631953034835,1,0,1,1
1277,1,1,1.0,1,-1.0,1,2,0.9510280999721632,0.0489719000278104,1,0,1,1
1278,1,1,1.0,1,-3.0,1,2,0.9583893157864264,0.0416106842135263,1,0,1,1
1279,0,1,1.0,1,-3.0,1,2,0.9705333484369056,0.0294666515631338,0,0,0,1
1280,0,-1,-1.0,1,,1,0,0.9698549905271324,0.0301450094728455,1,1,1,1
1281,0,-1,-1.0,0,,1,-1,0.9732377615427296,0.0267622384573027,1,1,1,1
1282,1,-1,1.0,0,1.0,1,-1,0.98077949578728,0.0192205042126807,1,0,1,1
1283,0,1,-1.0,1,,1,2,0.9829670032407228,0.0170329967593281,1,0,1,1
1284,0,-1,-1.0,0,,1,-1,0.9809675583813368,0.0190324416186418,1,1,1,1
1285,0,-1,-1.0,0,,1,-1,0.9827026394075912,0.0172973605923999,1,1,1,1
1286,1,-1,1.0,0,-2.0,1,-1,0.9882224272047035,0.0117775727953065,1,0,1,1
1287,0,1,1.0,1,-2.0,1,2,0.9900942832791372,0.0099057167209024,0,0,0,1
1288,0,-1,-1.0,1,,1,0,0.986095927473231,0.0139040725267792,1,1,1,1
1289,0,-1,-1.0,0,,1,-1,0.985692799501484,0.0143072004985536,1,1,1,1
1290,0,-1,-1.0,0,,1,-1,0.9888732403587206,0.0111267596413057,1,1,1,1
1291,1,-1,-1.0,0,,1,-1,0.9957292326875482,0.0042707673125032,0,0,0,1
1292,0,1,1.0,0,2.0,1,1,0.9978743216337812,0.0021256783661665,0,0,0,1
1293,1,-1,-1.0,1,,1,0,0.9983652854917316,0.0016347145082636,0,0,0,1
1294,0,1,-1.0,0,,1,1,0.9979017538343478,0.0020982461655987,1,0,1,1
1295,1,-1,1.0,0,0.0,1,-1,0.9974839759152262,0.002516024084728,1,0,1,1
1296,0,1,1.0,1,-2.0,1,2,0.9968890215212604,0.0031109784787451,0,0,0,1
1297,1,-1,1.0,1,2.0,1,0,0.9936825362371297,0.0063174637628208,1,0,1,1
1298,1,1,1.0,1,-1.0,1,2,0.9877703005416318,0.0122296994583605,1,0,1,1
1299,1,1,1.0,1,3.0,1,2,0.9854989445068736,0.0145010554931068,1,0,1,1
1300,0,1,-1.0,1,,1,2,0.98680277745058,0.0131972225494479,1,0,1,1
1301,0,-1,-1.0,0,,1,-1,0.9846952401002668,0.0153047598997813,1,1,1,1
1302,1,-1,2.5,0,-10.0,1,-1,0.986192161301804,0.0138078386982013,1,0,1,1
1303,1,1,1.0,2,-2.0,1,3,0.9876790757301452,0.0123209242698095,1,0,1,1
1304,0,1,1.0,1,-3.0,1,2,0.9927555600346948,0.0072444399653423,0,0,0,1
1305,1,-1,1.0,1,2.0,1,0,0.9927450013825856,0.007254998617442,1,0,1,1
1306,1,1,1.0,1,-1.0,1,2,0.9907661967141816,0.0092338032857852,1,0,1,1
1307,0,1,-1.0,1,,1,2,0.9921308502836896,0.0078691497163606,1,0,1,1
1308,1,-1,2.5,0,-10.0,1,-1,0.9913985610888852,0.0086014389110978,1,0,1,1
1309,0,1,-1.0,2,,1,3,0.9911877460518294,0.008812253948172,1,0,1,1
1310,0,-1,-1.0,0,,1,-1,0.9885237428222284,0.011476257177812,1,1,1,1
1311,1,-1,1.0,0,-2.0,1,-1,0.9893168459871762,0.0106831540128353,1,0,1,1
1312,1,1,1.0,1,-1.0,1,2,0.9872647096314272,0.0127352903685543,1,0,1,1
1313,1,1,1.0,1,-1.0,1,2,0.9887155315584872,0.0112844684415518,1,0,1,1
1314,0,1,-1.0,1,,1,2,0.993711271496608,0.00628872850338,1,0,1,1
1315,1,-1,1.0,0,1.0,1,-1,0.9963124845201488,0.0036875154798505,1,0,1,1
1316,0,1,1.0,1,2.0,1,2,0.9979072022772052,0.0020927977228369,0,0,0,1
1317,1,-1,1.0,1,2.0,1,0,0.9980114120598044,0.0019885879401678,1,0,1,1
1318,0,1,1.0,1,1.0,1,2,0.9982391889367352,0.0017608110632393,0,0,0,1
1319,1,-1,2.5,1,10.0,1,0,0.9973712527754952,0.0026287472245195,1,0,1,1
1320,0,1,-1.0,2,,1,3,0.99785665122576,0.0021433487742676,1,0,1,1
1321,1,-1,-1.0,0,,1,-1,0.9983584472157778,0.0016415527842379,0,0,0,1
1322,0,1,1.0,0,-2.0,1,1,0.9978987707593469,0.0021012292406231,0,0,0,1
1323,1,-1,1.0,1,-1.0,1,0,0.995822577217685,0.0041774227822734,1,0,1,1
1324,1,1,1.0,1,0.0,1,2,0.9923493203640396,0.0076506796359154,1,0,1,1
1325,1,1,2.5,1,10.0,1,2,0.9921767332674396,0.0078232667325396,1,0,1,1
1326,0,1,-1.0,2,,1,3,0.9943679543691872,0.0056320456308116,1,0,1,1
1327,1,-1,1.0,0,1.0,1,-1,0.995029414289786,0.0049705857102025,1,0,1,1
1328,0,1,1.0,1,-3.0,1,2,0.9945140742421584,0.0054859257578235,0,0,0,1
1329,1,-1,1.0,1,-1.0,1,0,0.9896977695643768,0.0103022304356646,1,0,1,1
1330,1,1,1.0,1,-3.0,1,2,0.9801582564431656,0.0198417435568129,1,0,1,1
1331,0,1,-1.0,1,,1,2,0.97477525670871,0.0252247432913287,1,0,1,1
1332,1,-1,2.5,0,-10.0,1,-1,0.9615420023060844,0.0384579976938788,1,0,1,1
1333,1,1,-1.0,2,,1,3,0.9448768577127842,0.0551231422872311,0,0,0,1
1334,1,1,1.0,0,2.0,1,1,0.9461517712540288,0.053848228745931,1,0,1,1
1335,1,1,-1.0,1,,1,2,0.9520116091535888,0.0479883908464559,0,0,0,1
1336,0,1,1.0,0,-1.0,1,1,0.9794434945046704,0.0205565054953465,0,0,0,1
1337,1,-1,-1.0,1,,1,0,0.9875561908372842,0.0124438091627508,0,0,0,1
1338,1,1,1.0,0,-1.0,1,1,0.9879103908199486,0.0120896091800017,1,0,1,1
1339,0,1,-1.0,1,,1,2,0.991784349232798,0.0082156507672288,1,0,1,1
1340,1,-1,1.0,0,0.0,1,-1,0.9931301947844564,0.006869805215551,1,0,1,1
1341,1,1,2.5,1,10.0,1,2,0.9926660832747236,0.0073339167252259,1,0,1,1
1342,0,1,-1.0,2,,1,3,0.9945666795131544,0.0054333204868599,1,0,1,1
1343,1,-1,-1.0,0,,1,-1,0.9950410220626996,0.0049589779373098,0,0,0,1
1344,1,1,1.0,0,3.0,1,1,0.991945621548954,0.0080543784510716,1,0,1,1
1345,0,1,-1.0,1,,1,2,0.992156944440884,0.0078430555591598,1,0,1,1
1346,1,-1,-1.0,0,,1,-1,0.9902459547458234,0.0097540452541577,0,0,0,1
1347,0,1,1.0,0,-1.0,1,1,0.98068853121441,0.0193114687856086,0,0,0,1
1348,0,-1,-1.0,1,,1,0,0.9498652270409788,0.0501347729590674,1,1,1,1
1349,0,-1,-1.0,0,,1,-1,0.9260057856130558,0.073994214386939,1,1,1,1
1350,0,-1,-1.0,0,,1,-1,0.9084201596793128,0.0915798403207261,1,1,1,1
1351,0,-1,-1.0,0,,1,-1,0.8965997492005976,0.1034002507993695,1,1,1,1
1352,0,-1,-1.0,0,,1,-1,0.8902026919509416,0.1097973080490901,1,1,1,1
1353,1,-1,2.5,0,-10.0,1,-1,0.8890439763997757,0.1109560236002624,1,0,1,1
1354,1,1,-1.0,2,,1,3,0.883544157597732,0.1164558424022151,0,0,0,1
1355,0,1,1.0,0,-1.0,1,1,0.9007775112805066,0.0992224887195215,0,0,0,1
1356,0,-1,-1.0,1,,1,0,0.8947488378982635,0.1052511621017183,1,1,1,1
1357,0,-1,-1.0,0,,1,-1,0.8939103775223529,0.1060896224776307,1,1,1,1
1358,0,-1,1.0,0,-1.0,1,-1,0.898237880746868,0.1017621192530954,0,1,0,1
1359,1,-1,2.5,1,10.0,1,0,0.9284560656905536,0.0715439343094095,1,0,1,1
1360,0,1,-1.0,2,,1,3,0.9516921649258588,0.048307835074192,1,0,1,1
1361,1,-1,1.0,0,3.0,1,-1,0.9614976931822344,0.0385023068177201,1,0,1,1
1362,1,1,-1.0,1,,1,2,0.963104972235757,0.0368950277642171,0,0,0,1
1363,0,1,1.0,0,0.0,1,1,0.9814893666830508,0.0185106333169524,0,0,0,1
1364,1,-1,1.0,1,-3.0,1,0,0.9860364809791254,0.0139635190208357,1,0,1,1
1365,1,1,1.0,1,-2.0,1,2,0.9867456230409528,0.0132543769590028,1,0,1,1
1366,0,1,-1.0,1,,1,2,0.9910381903403858,0.0089618096596488,1,0,1,1
1367,1,-1,-1.0,0,,1,-1,0.9925409048827818,0.0074590951172163,0,0,0,1
1368,1,1,2.5,0,10.0,1,1,0.9892636523898708,0.0107363476100759,1,0,1,1
1369,0,1,-1.0,2,,1,3,0.9883440888635536,0.0116559111364128,1,0,1,1
1370,0,-1,1.0,0,-1.0,1,-1,0.9840820666499784,0.0159179333500781,0,1,0,1
1371,1,-1,1.0,1,-1.0,1,0,0.9900756581208936,0.0099243418791134,1,0,1,1
1372,0,1,1.0,1,3.0,1,2,0.9926330037985828,0.0073669962014629,0,0,0,1
1373,0,-1,-1.0,1,,1,0,0.9905088755310628,0.0094911244688874,1,1,1,1
1374,0,-1,-1.0,0,,1,-1,0.9917421972333408,0.0082578027666157,1,1,1,1
1375,1,-1,-1.0,0,,1,-1,0.9963686382337658,0.0036313617662847,0,0,0,1
1376,0,1,1.0,0,-1.0,1,1,0.9975786249063602,0.0024213750936732,0,0,0,1
1377,1,-1,1.0,1,-1.0,1,0,0.9970964032333044,0.0029035967667099,1,0,1,1
1378,0,1,-1.0,1,,1,2,0.996234574564602,0.0037654254354425,1,0,1,1
1379,1,-1,2.5,0,-10.0,1,-1,0.9945332590453844,0.0054667409546323,1,0,1,1
1380,0,1,-1.0,2,,1,3,0.993691524973944,0.0063084750260913,1,0,1,1
1381,1,-1,-1.0,0,,1,-1,0.9910496999529176,0.0089503000470268,0,0,0,1
1382,0,1,1.0,0,-1.0,1,1,0.980465064600429,0.0195349353995218,0,0,0,1
1383,0,-1,1.0,1,-3.0,1,0,0.9468543825541056,0.0531456174458897,0,1,0,1
1384,1,-1,1.0,1,-2.0,1,0,0.9380885328527142,0.0619114671472828,1,0,1,1
1385,0,1,-1.0,1,,1,2,0.915206075417662,0.0847939245823592,1,0,1,1
1386,0,-1,1.0,0,3.0,1,-1,0.865996716505388,0.1340032834946194,0,1,0,1
1387,1,-1,1.0,1,3.0,1,0,0.8525031770438013,0.147496822956253,1,0,1,1
1388,0,1,1.0,1,0.0,1,2,0.8160789175458963,0.1839210824541358,0,0,0,1
1389,0,-1,1.0,1,-1.0,1,0,0.6941093445582455,0.3058906554417748,0,1,0,1
1390,0,-1,1.0,1,-2.0,1,0,0.6488833905877545,0.3511166094122424,0,1,0,1
1391,0,-1,-1.0,1,,1,0,0.6417280395509093,0.3582719604491378,1,1,1,1
1392,1,-1,1.0,0,3.0,1,-1,0.6404119165890968,0.3595880834109501,1,0,1,1
1393,0,1,-1.0,1,,1,2,0.6139604865450797,0.3860395134549643,1,0,1,1
1394,0,-1,-1.0,0,,1,-1,0.5482590184424903,0.4517409815575205,1,1,1,1
1395,0,-1,-1.0,0,,1,-1,0.4935290922193666,0.5064709077806191,1,1,1,2
1396,0,-1,-1.0,0,,1,-1,0.4481878445351384,0.5518121554649152,1,1,1,2
1397,0,-1,-1.0,0,,1,-1,0.4109239453053053,0.5890760546946973,1,1,1,2
1398,0,-1,-1.0,0,,1,-1,0.3806596722655562,0.6193403277344498,1,1,1,2
1399,0,-1,1.0,0,1.0,1,-1,0.3565197417889473,0.6434802582110132,0,1,0,2
1400,0,-1,1.0,1,-3.0,1,0,0.362957719833446,0.6370422801665986,0,1,0,2
1401,0,-1,-1.0,1,,1,0,0.405478764535068,0.5945212354649065,1,1,1,2
1402,0,-1,1.0,0,1.0,1,-1,0.4565039843188469,0.5434960156811657,0,1,0,2
1403,1,-1,1.0,1,3.0,1,0,0.5912325748550974,0.4087674251449404,1,0,1,1
1404,0,1,-1.0,1,,1,2,0.6544532190975454,0.3455467809024428,1,0,1,1
1405,0,-1,-1.0,0,,1,-1,0.6799010453227822,0.3200989546772134,1,1,1,1
1406,0,-1,-1.0,0,,1,-1,0.7129392793428266,0.2870607206571652,1,1,1,1
1407,0,-1,1.0,0,-3.0,1,-1,0.7545234314803405,0.2454765685196236,0,1,0,1
1408,1,-1,-1.0,1,,1,0,0.8675239760274993,0.1324760239724797,0,0,0,1
1409,1,1,1.0,0,-1.0,1,1,0.9019007629855572,0.0980992370144218,1,0,1,1
1410,0,1,1.0,1,3.0,1,2,0.944969441276848,0.0550305587231444,0,0,0,1
1411,1,-1,-1.0,1,,1,0,0.95652291554978,0.0434770844502384,0,0,0,1
1412,1,1,-1.0,0,,1,1,0.9530250296175802,0.0469749703824281,0,0,0,1
1413,1,1,2.5,0,10.0,1,1,0.9656109775381776,0.0343890224618052,1,0,1,1
1414,0,1,-1.0,2,,1,3,0.9805114408385892,0.0194885591613562,1,0,1,1
1415,1,-1,1.0,0,-2.0,1,-1,0.9875012790048732,0.0124987209951681,1,0,1,1
1416,0,1,-1.0,1,,1,2,0.990310335191586,0.0096896648084561,1,0,1,1
1417,0,-1,-1.0,0,,1,-1,0.9904375481066796,0.0095624518932997,1,1,1,1
1418,1,-1,-1.0,0,,1,-1,0.9939612011686078,0.0060387988313408,0,0,0,1
1419,0,1,-1.0,0,,1,1,0.9933045657555796,0.0066954342444115,1,0,1,1
1420,1,-1,1.0,0,0.0,1,-1,0.9907579117071962,0.0092420882928411,1,0,1,1
1421,1,1,2.5,1,-10.0,1,2,0.9849623205557396,0.0150376794443121,1,0,1,1
1422,1,1,-1.0,2,,1,3,0.981517366503748,0.0184826334962168,0,0,0,1
1423,0,1,-1.0,0,,1,1,0.9890573791567948,0.0109426208431827,1,0,1,1
1424,1,-1,1.0,0,1.0,1,-1,0.9924966461789796,0.0075033538210318,1,0,1,1
1425,0,1,1.0,1,1.0,1,2,0.9936703926863768,0.0063296073136686,0,0,0,1
1426,1,-1,1.0,1,-1.0,1,0,0.9906082406263916,0.0093917593735709,1,0,1,1
1427,1,1,-1.0,1,,1,2,0.984024472081201,0.0159755279187864,0,0,0,1
1428,1,1,2.5,0,10.0,1,1,0.9877656613924964,0.0122343386075205,1,0,1,1
1429,0,1,1.0,2,1.0,1,3,0.9938674334008686,0.0061325665991878,0,0,0,1
1430,1,-1,-1.0,1,,1,0,0.9949308197197454,0.005069180280277,0,0,0,1
1431,1,1,1.0,0,1.0,1,1,0.9924711590130504,0.0075288409869214,1,0,1,1
1432,0,1,-1.0,1,,1,2,0.9932723504657998,0.0067276495341565,1,0,1,1
1433,1,-1,1.0,0,2.0,1,-1,0.9923175448075516,0.0076824551924268,1,0,1,1
1434,1,1,2.5,1,-10.0,1,2,0.9890972487904822,0.0109027512094959,1,0,1,1
1435,0,1,-1.0,2,,1,3,0.988234076533086,0.0117659234669069,1,0,1,1
1436,1,-1,1.0,0,-1.0,1,-1,0.9840146675154752,0.0159853324845719,1,0,1,1
1437,1,1,1.0,1,-3.0,1,2,0.9741875055411064,0.0258124944589496,1,0,1,1
1438,0,1,-1.0,1,,1,2,0.9686725298582592,0.0313274701417513,1,0,1,1
1439,0,-1,-1.0,0,,1,-1,0.9543348216704848,0.0456651783295521,1,1,1,1
1440,0,-1,1.0,0,-3.0,1,-1,0.9450323013964962,0.05496769860345,0,1,0,1
1441,1,-1,1.0,1,-3.0,1,0,0.952307323947283,0.0476926760526761,1,0,1,1
1442,0,1,-1.0,1,,1,2,0.9508794783035874,0.0491205216964461,1,0,1,1
1443,0,-1,1.0,0,0.0,1,-1,0.9399868526478304,0.0600131473521547,0,1,0,1
1444,1,-1,1.0,1,3.0,1,0,0.9463501100530658,0.0536498899469443,1,0,1,1
1445,1,1,1.0,1,-2.0,1,2,0.943493911933602,0.0565060880664338,1,0,1,1
1446,1,1,2.5,1,10.0,1,2,0.9452045328864624,0.0547954671135157,1,0,1,1
1447,1,1,1.0,2,1.0,1,3,0.9491167177034802,0.0508832822965194,1,0,1,1
1448,1,1,1.0,1,-1.0,1,2,0.9576930828431852,0.0423069171567947,1,0,1,1
1449,0,1,1.0,1,2.0,1,2,0.9711816683617964,0.0288183316381742,0,0,0,1
1450,1,-1,-1.0,1,,1,0,0.9714813634442648,0.028518636555738,0,0,0,1
1451,0,1,1.0,0,2.0,1,1,0.9590192372916996,0.0409807627082922,0,0,0,1
1452,1,-1,2.5,1,-10.0,1,0,0.9160366059178372,0.0839633940821906,1,0,1,1
1453,1,1,-1.0,2,,1,3,0.8601678192202075,0.1398321807797463,0,0,0,1
1454,0,1,-1.0,0,,1,1,0.843488479611203,0.1565115203888031,1,0,1,1
1455,0,-1,1.0,0,1.0,1,-1,0.8013471788791612,0.1986528211208027,0,1,0,1
1456,0,-1,1.0,1,2.0,1,0,0.7934647192932109,0.2065352807067593,0,1,0,1
1457,0,-1,-1.0,1,,1,0,0.8131007568786823,0.1868992431213489,1,1,1,1
1458,0,-1,1.0,0,-2.0,1,-1,0.8397142148200855,0.1602857851799137,0,1,0,1
1459,1,-1,1.0,1,-1.0,1,0,0.9173897614739936,0.0826102385259884,1,0,1,1
1460,0,1,1.0,1,3.0,1,2,0.9552462410879152,0.0447537589121294,0,0,0,1
1461,0,-1,-1.0,1,,1,0,0.9654100811655756,0.0345899188343968,1,1,1,1
1462,1,-1,1.0,0,-3.0,1,-1,0.98054148990196,0.0194585100980758,1,0,1,1
1463,0,1,1.0,1,2.0,1,2,0.9876722886647484,0.0123277113352076,0,0,0,1
1464,1,-1,2.5,1,-10.0,1,0,0.987408581408709,0.0125914185913071,1,0,1,1
1465,1,1,1.0,2,-3.0,1,3,0.9872789816975716,0.0127210183024744,1,0,1,1
1466,0,1,-1.0,1,,1,2,0.9906773174472316,0.0093226825527961,1,0,1,1
1467,1,-1,1.0,0,0.0,1,-1,0.991389049512051,0.0086109504879324,1,0,1,1
1468,0,1,-1.0,1,,1,2,0.9897939647923814,0.010206035207666,1,0,1,1
1469,0,-1,-1.0,0,,1,-1,0.9850409111322562,0.0149590888676991,1,1,1,1
1470,1,-1,1.0,0,-3.0,1,-1,0.9839550177097622,0.0160449822901888,1,0,1,1
1471,0,1,-1.0,1,,1,2,0.9784875908169338,0.0215124091831221,1,0,1,1
1472,0,-1,1.0,0,2.0,1,-1,0.9657211602222892,0.0342788397777258,0,1,0,1
1473,0,-1,-1.0,1,,1,0,0.9675636137203174,0.0324363862797055,1,1,1,1
1474,1,-1,2.5,0,10.0,1,-1,0.9736064865523966,0.0263935134475942,1,0,1,1
1475,1,1,1.0,2,0.0,1,3,0.9784191141498824,0.0215808858501184,1,0,1,1
1476,0,1,-1.0,1,,1,2,0.9873779945498314,0.0126220054501302,1,0,1,1
1477,1,-1,1.0,0,-3.0,1,-1,0.991492563550424,0.0085074364495808,1,0,1,1
1478,0,1,-1.0,1,,1,2,0.9929583937323356,0.0070416062677155,1,0,1,1
1479,1,-1,2.5,0,-10.0,1,-1,0.9925576658183928,0.0074423341816172,1,0,1,1
1480,0,1,-1.0,2,,1,3,0.9928130382784568,0.0071869617215335,1,0,1,1
1481,1,-1,1.0,0,-3.0,1,-1,0.9911469464996568,0.0088530535003254,1,0,1,1
1482,0,1,-1.0,1,,1,2,0.9866703482940532,0.0133296517058949,1,0,1,1
1483,0,-1,-1.0,0,,1,-1,0.9769944889041984,0.0230055110957589,1,1,1,1
1484,0,-1,-1.0,0,,1,-1,0.9715584338603884,0.0284415661395703,1,1,1,1
1485,0,-1,-1.0,0,,1,-1,0.970204965113246,0.0297950348867598,1,1,1,1
1486,0,-1,-1.0,0,,1,-1,0.9728949385195635,0.0271050614803971,1,1,1,1
1487,1,-1,1.0,0,1.0,1,-1,0.9797061517413864,0.0202938482586692,1,0,1,1
1488,0,1,-1.0,1,,1,2,0.9811872291616648,0.0188127708382846,1,0,1,1
1489,1,-1,2.5,0,10.0,1,-1,0.9781284875729817,0.0218715124269667,1,0,1,1
1490,1,1,1.0,2,-3.0,1,3,0.97432682076598,0.0256731792340379,1,0,1,1
1491,0,1,1.0,1,-1.0,1,2,0.9744817183700224,0.0255182816299525,0,0,0,1
1492,0,-1,-1.0,1,,1,0,0.962643128355696,0.0373568716443454,1,1,1,1
1493,0,-1,-1.0,0,,1,-1,0.955496513424446,0.0445034865755185,1,1,1,1
1494,0,-1,-1.0,0,,1,-1,0.9528351838261868,0.0471648161737774,1,1,1,1
1495,0,-1,-1.0,0,,1,-1,0.954582170316684,0.0454178296833349,1,1,1,1
1496,1,-1,1.0,0,-1.0,1,-1,0.960787998103144,0.0392120018968233,1,0,1,1
1497,0,1,-1.0,1,,1,2,0.9593326308549276,0.0406673691451061,1,0,1,1
1498,1,-1,1.0,0,-3.0,1,-1,0.9494394709683486,0.0505605290316733,1,0,1,1
1499,1,1,1.0,1,-3.0,1,2,0.9258294356085294,0.0741705643914682,1,0,1,1
1500,0,0,-1.0,0,,2,0,0.9676343315705096,0.0323656684295661,1,0,1,1
1501,1,-1,1.0,0,0.0,2,-1,0.9735089619352332,0.0264910380647805,1,0,1,1
1502,1,1,2.5,1,10.0,2,2,0.9733579820697869,0.0266420179301383,1,0,1,1
1503,1,1,1.0,2,-2.0,2,3,0.975512347098842,0.0244876529011012,1,0,1,1
1504,0,1,-1.0,1,,2,2,0.9816885292995254,0.0183114707005203,1,0,1,1
1505,1,-1,-1.0,0,,2,-1,0.982970326561393,0.0170296734387012,0,0,0,1
1506,0,1,-1.0,0,,2,1,0.9754666485574712,0.0245333514424622,1,0,1,1
1507,0,-1,-1.0,0,,2,-1,0.958930025802757,0.041069974197285,1,1,1,1
1508,1,-1,1.0,0,3.0,2,-1,0.9475906918634937,0.052409308136615,1,0,1,1
1509,1,1,-1.0,1,,2,2,0.9213769435771346,0.0786230564228986,0,0,0,1
1510,1,1,-1.0,0,,2,1,0.918191448136628,0.0818085518634034,0,0,0,1
1511,1,1,1.0,0,-3.0,2,1,0.9353102670598228,0.0646897329401859,1,0,1,1
1512,0,1,-1.0,1,,2,2,0.958574597199087,0.0414254028009715,1,0,1,1
1513,1,-1,-1.0,0,,2,-1,0.9688296226744626,0.0311703773255265,0,0,0,1
1514,1,1,2.5,0,10.0,2,1,0.9664968396317788,0.0335031603682969,1,0,1,1
1515,1,1,1.0,2,3.0,2,3,0.9664450118656802,0.0335549881342918,1,0,1,1
1516,1,1,1.0,1,0.0,2,2,0.970548911394428,0.0294510886055328,1,0,1,1
1517,0,1,-1.0,1,,2,2,0.9789272285317382,0.0210727714682499,1,0,1,1
1518,0,-1,-1.0,0,,2,-1,0.9814762260501332,0.0185237739497911,1,1,1,1
1519,1,-1,1.0,0,-1.0,2,-1,0.9879016866095888,0.0120983133903201,1,0,1,1
1520,0,1,-1.0,1,,2,2,0.990378445481238,0.0096215545187137,1,0,1,1
1521,1,-1,2.5,0,-10.0,2,-1,0.9902281244112606,0.0097718755887116,1,0,1,1
1522,0,1,1.0,2,2.0,2,3,0.990481355647826,0.0095186443520656,0,0,0,1
1523,0,-1,-1.0,1,,2,0,0.9845905742552667,0.0154094257447264,1,1,1,1
1524,0,-1,-1.0,0,,2,-1,0.982447052192279,0.0175529478076935,1,1,1,1
1525,1,-1,-1.0,0,,2,-1,0.9839887959076656,0.0160112040923358,0,0,0,1
1526,0,1,-1.0,0,,2,1,0.9771879137245212,0.022812086275551,1,0,1,1
1527,0,-1,-1.0,0,,2,-1,0.9620704130749952,0.0379295869249476,1,1,1,1
1528,0,-1,-1.0,0,,2,-1,0.951964127590714,0.048035872409198,1,1,1,1
1529,0,-1,-1.0,0,,2,-1,0.9465767698539728,0.05342323014592,1,1,1,1
1530,1,-1,2.5,0,-10.0,2,-1,0.9457525302073656,0.0542474697927018,1,0,1,1
1531,1,1,1.0,2,-3.0,2,3,0.9425941548249264,0.0574058451751344,1,0,1,1
1532,1,1,1.0,1,-3.0,2,2,0.9440187698951624,0.0559812301048428,1,0,1,1
1533,1,1,1.0,1,-2.0,2,2,0.9500675772089058,0.0499324227910423,1,0,1,1
1534,1,1,1.0,1,1.0,2,2,0.9609155164385136,0.0390844835615642,1,0,1,1
1535,0,1,-1.0,1,,2,2,0.976876324628544,0.0231236753713906,1,0,1,1
1536,1,-1,-1.0,0,,2,-1,0.9841596572620868,0.0158403427379917,0,0,0,1
