ID,block,theta,prev_resp,resp,correct,isi_ms
2,6,-1,1,0,1,240
2,6,1,-1,1,1,620
2,6,-1,1,1,0,560
2,6,-1,1,0,1,340
2,6,-1,-1,0,1,980
2,6,-1,0,0,1,300
2,6,-1,0,1,0,580
2,6,1,1,0,0,320
2,6,-1,0,1,0,840
2,6,1,1,1,1,940
2,6,-1,1,1,0,780
2,6,-1,0,1,0,980
2,6,-1,1,0,1,880
2,6,1,-1,0,0,840
2,6,1,-1,0,0,420
2,6,1,0,1,1,760
2,6,1,1,1,1,220
2,6,-1,1,0,1,800
2,6,-1,0,1,0,680
2,6,1,1,1,1,440
2,6,1,0,1,1,920
2,6,-1,1,0,1,240
2,6,-1,-1,0,1,860
2,6,1,0,0,0,880
2,6,-1,-1,1,0,280
2,6,-1,1,0,1,800
2,6,1,-1,1,1,480
2,6,-1,1,0,1,420
2,6,-1,-1,0,1,900
2,6,1,-1,0,0,500
2,6,-1,-1,0,1,780
2,6,1,-1,1,1,660
2,6,1,0,1,1,500
2,6,-1,1,0,1,600
2,6,1,0,1,1,900
2,6,1,1,1,1,780
2,6,-1,1,0,1,940
2,6,-1,-1,0,1,660
2,6,1,-1,0,0,680
2,6,1,-1,0,0,540
2,6,-1,0,0,1,520
2,6,-1,-1,1,0,460
2,6,-1,1,0,1,680
2,6,-1,0,0,1,360
2,6,1,-1,1,1,920
2,6,1,1,1,1,720
2,6,1,1,1,1,840
2,6,-1,1,1,0,480
2,6,-1,1,0,1,340
2,6,-1,-1,0,1,620
2,6,1,-1,1,1,460
2,6,-1,1,0,1,820
2,6,1,0,0,0,400
2,6,-1,0,0,1,880
2,6,-1,-1,1,0,300
2,6,1,1,0,0,900
2,6,-1,0,0,1,280
2,6,-1,-1,0,1,200
2,6,1,-1,1,1,640
2,6,-1,1,0,1,720
2,6,1,-1,1,1,260
2,6,-1,0,0,1,700
2,6,1,-1,0,0,740
2,6,1,-1,0,0,960
2,6,-1,-1,0,1,320
2,6,1,-1,1,1,660
2,6,-1,1,1,0,400
2,6,-1,1,0,1,340
2,6,-1,-1,1,0,580
2,6,1,1,0,0,920
2,6,-1,-1,0,1,380
2,6,-1,-1,1,0,860
2,6,-1,1,1,0,760
2,6,-1,1,0,1,600
2,6,1,0,0,0,380
2,6,-1,-1,0,1,980
2,6,1,-1,1,1,800
2,6,-1,1,1,0,440
2,6,1,1,1,1,1000
2,6,-1,0,0,1,240
2,6,1,0,0,0,540
2,6,-1,-1,1,0,300
2,6,1,1,0,0,220
2,6,-1,-1,0,1,440
2,6,-1,-1,0,1,700
2,6,1,0,1,1,820
2,6,-1,1,0,1,560
2,6,-1,-1,0,1,940
2,6,1,-1,1,1,200
2,7,-1,0,0,1,1000
2,7,1,-1,1,1,980
2,7,1,0,0,0,580
2,7,-1,0,0,1,780
2,7,-1,-1,0,1,920
2,7,-1,0,1,0,900
2,7,1,1,1,1,620
2,7,-1,0,0,1,780
2,7,-1,-1,0,1,900
2,7,-1,-1,0,1,560
2,7,-1,-1,0,1,220
2,7,-1,-1,0,1,600
2,7,1,0,1,1,640
2,7,1,1,1,1,200
2,7,1,1,1,1,320
2,7,-1,0,0,1,360
2,7,1,0,1,1,620
2,7,-1,1,0,1,660
2,7,-1,-1,0,1,260
2,7,-1,-1,0,1,860
2,7,1,-1,1,1,680
2,7,1,1,0,0,500
2,7,1,0,1,1,260
2,7,-1,1,0,1,760
2,7,-1,-1,0,1,1000
2,7,1,-1,1,1,840
2,7,-1,1,0,1,380
2,7,1,-1,1,1,860
2,7,-1,0,0,1,440
2,7,-1,-1,0,1,740
2,7,-1,-1,1,0,280
2,7,-1,1,0,1,940
2,7,1,-1,1,1,760
2,7,1,1,1,1,680
2,7,-1,1,0,1,600
2,7,-1,-1,0,1,580
2,7,1,-1,1,1,540
2,7,1,1,1,1,360
2,7,1,1,1,1,340
2,7,-1,1,0,1,960
2,7,1,-1,1,1,460
2,7,1,1,1,1,700
2,7,-1,1,0,1,920
2,7,1,-1,0,0,960
2,7,-1,-1,0,1,720
2,7,1,-1,1,1,280
2,7,-1,1,0,1,260
2,7,-1,-1,0,1,480
2,7,-1,-1,0,1,480
2,7,1,-1,0,0,240
2,7,1,-1,0,0,620
2,7,-1,-1,0,1,360
2,7,-1,-1,0,1,940
2,7,1,-1,1,1,560
2,7,-1,1,0,1,820
2,7,-1,-1,0,1,840
2,7,1,-1,1,1,720
2,7,-1,1,0,1,240
2,7,1,-1,1,1,280
2,7,-1,1,0,1,980
2,7,1,0,1,1,740
2,7,-1,1,0,1,460
2,7,1,-1,1,1,200
2,7,1,1,1,1,540
2,7,-1,1,0,1,400
2,7,-1,-1,0,1,840
2,7,-1,-1,0,1,880
2,7,-1,-1,0,1,900
2,7,1,-1,1,1,700
2,7,1,1,0,0,1000
2,7,-1,0,0,1,700
2,7,-1,-1,0,1,460
2,7,-1,0,0,1,940
2,7,-1,-1,0,1,820
2,7,1,-1,0,0,920
2,7,1,-1,1,1,220
2,7,-1,1,0,1,720
2,7,1,-1,1,1,640
2,7,-1,1,0,1,560
2,7,-1,-1,0,1,880
2,7,1,-1,1,1,300
2,7,-1,0,1,0,680
2,7,-1,1,1,0,220
2,7,1,1,1,1,740
2,7,1,0,1,1,580
2,7,-1,0,1,0,400
2,7,1,1,0,0,240
2,7,1,-1,1,1,520
2,7,-1,1,0,1,200
2,7,-1,-1,1,0,860
2,7,1,1,1,1,440
2,7,1,1,0,0,800
2,7,1,-1,1,1,380
2,7,-1,1,1,0,380
2,7,-1,0,0,1,320
2,7,-1,0,0,1,600
2,7,-1,0,0,1,520
2,7,1,0,1,1,780
2,7,-1,1,0,1,440
2,7,1,-1,1,1,660
2,7,-1,1,1,0,420
2,7,1,1,1,1,500
2,7,-1,1,0,1,540
2,7,1,-1,0,0,520
2,7,-1,-1,0,1,820
2,7,1,-1,1,1,800
2,7,1,1,1,1,480
2,7,1,1,1,1,340
2,7,1,1,1,1,420
2,7,-1,1,1,0,980
2,7,-1,1,0,1,660
2,7,1,-1,1,1,880
2,7,-1,1,1,0,320
2,7,1,1,1,1,500
2,7,-1,1,0,1,300
2,7,1,-1,1,1,420
2,7,-1,1,0,1,960
2,7,-1,-1,0,1,340
2,7,1,0,1,1,640
2,7,-1,1,0,1,760
2,7,-1,-1,0,1,400
2,7,-1,0,0,1,800
2,7,1,-1,1,1,300
2,8,-1,0,0,1,700
2,8,1,-1,0,0,400
2,8,1,-1,1,1,380
2,8,1,1,0,0,540
2,8,-1,-1,0,1,480
2,8,1,0,1,1,820
2,8,-1,1,1,0,980
2,8,1,1,1,1,540
2,8,1,0,1,1,680
2,8,1,1,1,1,360
2,8,1,1,0,0,200
2,8,1,0,1,1,220
2,8,-1,0,1,0,940
2,8,1,0,1,1,360
2,8,1,1,1,1,520
2,8,-1,1,1,0,860
2,8,-1,0,0,1,480
2,8,1,-1,1,1,440
2,8,-1,1,1,0,340
2,8,-1,1,1,0,200
2,8,-1,1,1,0,800
2,8,1,1,1,1,860
2,8,-1,1,1,0,740
2,8,1,1,1,1,600
2,8,1,1,1,1,620
2,8,-1,1,0,1,660
2,8,1,-1,1,1,340
2,8,1,1,0,0,640
2,8,-1,0,0,1,440
2,8,-1,-1,0,1,200
2,8,-1,0,0,1,800
2,8,-1,0,0,1,380
2,8,1,-1,1,1,500
2,8,1,1,1,1,940
2,8,-1,1,1,0,560
2,8,-1,1,0,1,720
2,8,1,-1,0,0,980
2,8,-1,-1,0,1,1000
2,8,1,-1,1,1,820
2,8,1,1,1,1,780
2,8,-1,1,1,0,860
2,8,1,0,1,1,560
2,8,-1,1,1,0,280
2,8,-1,1,0,1,620
2,8,1,-1,1,1,960
2,8,1,1,1,1,260
2,8,1,0,0,0,940
2,8,1,-1,1,1,1000
2,8,1,1,1,1,360
2,8,-1,1,0,1,320
2,8,1,-1,1,1,520
2,8,-1,1,0,1,440
2,8,1,0,1,1,600
2,8,1,0,1,1,520
2,8,-1,1,1,0,580
2,8,1,1,1,1,820
2,8,1,1,1,1,760
2,8,1,1,1,1,280
2,8,1,1,1,1,420
2,8,1,0,1,1,1000
2,8,1,1,1,1,240
2,8,1,1,1,1,880
2,8,-1,1,0,1,760
2,8,-1,-1,0,1,660
2,8,-1,-1,0,1,720
2,8,1,0,1,1,700
2,8,-1,0,1,0,960
2,8,1,1,0,0,740
2,8,1,-1,0,0,460
2,8,1,-1,0,0,320
2,8,-1,-1,1,0,280
2,8,1,1,1,1,640
2,8,1,1,1,1,580
2,8,1,1,0,0,680
2,8,-1,0,0,1,760
2,8,-1,-1,0,1,720
2,8,-1,0,1,0,900
2,8,-1,1,0,1,580
2,8,-1,0,0,1,880
2,8,-1,0,0,1,840
2,8,-1,-1,0,1,260
2,8,1,-1,0,0,320
2,8,1,-1,1,1,900
2,8,-1,1,0,1,960
2,8,-1,-1,0,1,300
2,8,1,-1,0,0,780
2,8,1,-1,0,0,620
2,8,-1,-1,0,1,700
2,8,-1,-1,0,1,380
2,8,-1,-1,0,1,220
2,8,-1,-1,0,1,900
2,8,1,-1,1,1,780
2,8,-1,0,0,1,300
2,8,1,-1,0,0,400
2,8,-1,-1,0,1,480
2,8,1,-1,0,0,980
2,8,1,-1,1,1,500
2,8,-1,1,1,0,880
2,8,-1,1,1,0,500
2,8,-1,1,0,1,740
2,8,1,-1,0,0,220
2,8,-1,-1,1,0,460
2,8,-1,1,0,1,340
2,8,1,-1,1,1,920
2,8,1,1,1,1,920
2,8,1,1,1,1,420
2,8,-1,1,1,0,240
2,8,-1,0,0,1,400
2,8,-1,-1,0,1,460
2,8,-1,-1,0,1,260
2,8,-1,-1,0,1,840
2,8,1,0,1,1,560
2,8,1,1,1,1,420
2,8,-1,0,0,1,540
2,8,-1,-1,0,1,800
2,8,1,-1,1,1,240
2,8,1,0,1,1,600
2,8,-1,0,0,1,840
2,8,1,-1,0,0,660
2,8,-1,-1,1,0,300
2,8,-1,1,0,1,920
2,8,1,-1,0,0,640
2,8,1,-1,1,1,680
2,9,-1,0,0,1,960
2,9,1,-1,0,0,520
2,9,1,-1,1,1,640
2,9,-1,1,0,1,360
2,9,1,-1,1,1,280
2,9,-1,1,0,1,540
2,9,-1,-1,0,1,420
2,9,-1,0,0,1,660
2,9,1,0,1,1,640
2,9,-1,1,0,1,500
2,9,-1,0,0,1,920
2,9,-1,-1,0,1,260
2,9,1,-1,1,1,520
2,9,-1,1,0,1,360
2,9,-1,-1,0,1,760
2,9,-1,0,0,1,400
2,9,1,0,1,1,980
2,9,-1,1,0,1,560
2,9,1,-1,1,1,400
2,9,1,1,0,0,780
2,9,-1,-1,0,1,580
2,9,-1,-1,0,1,560
2,9,-1,-1,0,1,840
2,9,1,-1,1,1,540
2,9,-1,1,0,1,840
2,9,1,-1,1,1,780
2,9,1,1,1,1,440
2,9,-1,1,0,1,960
2,9,-1,-1,0,1,980
2,9,1,-1,1,1,680
2,9,-1,1,1,0,260
2,9,1,1,1,1,220
2,9,-1,1,0,1,340
2,9,1,-1,0,0,240
2,9,-1,-1,0,1,380
2,9,1,-1,1,1,240
2,9,-1,0,1,0,700
2,9,1,1,1,1,940
2,9,-1,1,1,0,840
2,9,1,1,1,1,660
2,9,1,1,1,1,880
2,9,-1,1,0,1,640
2,9,-1,0,1,0,800
2,9,-1,1,1,0,940
2,9,1,1,1,1,740
2,9,-1,1,1,0,900
2,9,-1,0,0,1,600
2,9,-1,-1,0,1,580
2,9,-1,-1,1,0,760
2,9,-1,1,1,0,580
2,9,-1,1,0,1,700
2,9,-1,-1,0,1,500
2,9,-1,-1,1,0,340
2,9,1,1,1,1,480
2,9,-1,1,1,0,940
2,9,-1,1,0,1,460
2,9,1,-1,1,1,680
2,9,-1,0,0,1,920
2,9,1,-1,1,1,680
2,9,1,1,1,1,600
2,9,1,1,1,1,300
2,9,1,1,0,0,340
2,9,1,0,1,1,1000
2,9,-1,1,1,0,480
2,9,-1,1,0,1,220
2,9,1,-1,1,1,700
2,9,-1,1,0,1,400
2,9,1,-1,1,1,320
2,9,-1,1,0,1,820
2,9,1,-1,1,1,740
2,9,-1,1,0,1,980
2,9,1,-1,0,0,200
2,9,-1,-1,0,1,540
2,9,1,-1,1,1,660
2,9,1,1,0,0,280
2,9,-1,0,0,1,860
2,9,-1,0,0,1,960
2,9,-1,-1,1,0,800
2,9,-1,1,0,1,1000
2,9,1,0,1,1,280
2,9,1,1,1,1,720
2,9,1,1,1,1,600
2,9,1,1,1,1,860
2,9,1,0,0,0,200
2,9,-1,-1,0,1,820
2,9,1,-1,0,0,200
2,9,-1,-1,0,1,880
2,9,1,-1,1,1,720
2,9,1,1,1,1,380
2,9,-1,1,0,1,260
2,9,1,-1,1,1,900
2,9,1,1,0,0,920
2,9,-1,-1,0,1,480
2,9,-1,-1,0,1,420
2,9,-1,-1,0,1,420
2,9,1,-1,1,1,240
2,9,-1,0,0,1,300
2,9,1,0,0,0,820
2,9,-1,-1,0,1,760
2,9,1,-1,1,1,460
2,9,-1,1,1,0,360
2,9,1,1,1,1,620
2,9,1,1,1,1,520
2,9,-1,1,0,1,1000
2,9,1,-1,0,0,220
2,9,1,0,1,1,620
2,9,1,1,1,1,320
2,9,1,0,1,1,440
2,9,1,1,1,1,460
2,9,1,1,1,1,560
2,9,1,1,1,1,620
2,9,-1,1,1,0,720
2,9,1,0,1,1,740
2,9,1,1,1,1,440
2,9,-1,0,0,1,800
2,9,-1,-1,0,1,900
2,9,1,0,1,1,320
2,9,1,1,1,1,780
2,9,1,0,0,0,500
2,9,1,-1,0,0,860
2,9,-1,0,0,1,380
2,9,-1,-1,0,1,300
2,9,1,-1,1,1,880
2,10,1,0,1,1,580
2,10,-1,1,0,1,680
2,10,-1,-1,0,1,240
2,10,-1,0,0,1,280
2,10,-1,-1,0,1,360
2,10,1,-1,1,1,700
2,10,1,1,0,0,480
2,10,-1,-1,0,1,440
2,10,1,-1,0,0,620
2,10,1,0,1,1,400
2,10,-1,1,0,1,500
2,10,-1,-1,0,1,260
2,10,-1,-1,0,1,440
2,10,-1,-1,0,1,860
2,10,-1,-1,0,1,360
2,10,1,0,1,1,580
2,10,-1,1,0,1,220
2,10,1,0,0,0,320
2,10,-1,-1,0,1,820
2,10,1,-1,0,0,720
2,10,-1,-1,1,0,600
2,10,1,1,0,0,300
2,10,1,-1,1,1,860
2,10,-1,1,1,0,640
2,10,1,0,0,0,620
2,10,1,0,0,0,980
2,10,-1,0,0,1,340
2,10,1,-1,0,0,380
2,10,1,-1,1,1,940
2,10,-1,0,0,1,580
2,10,-1,-1,1,0,840
2,10,-1,1,0,1,600
2,10,-1,-1,1,0,260
2,10,-1,1,0,1,520
2,10,-1,-1,0,1,900
2,10,-1,-1,0,1,200
2,10,1,-1,1,1,540
2,10,-1,0,0,1,380
2,10,1,0,0,0,660
2,10,-1,-1,0,1,520
2,10,1,-1,0,0,760
2,10,-1,0,0,1,660
2,10,-1,-1,0,1,940
2,10,-1,-1,0,1,800
2,10,1,-1,1,1,480
2,10,-1,1,0,1,340
2,10,-1,-1,0,1,440
2,10,1,-1,1,1,320
2,10,1,1,1,1,780
2,10,-1,1,1,0,460
2,10,-1,1,0,1,460
2,10,1,-1,1,1,540
2,10,1,1,1,1,840
2,10,-1,0,0,1,800
2,10,1,-1,1,1,480
2,10,-1,1,1,0,280
2,10,-1,1,0,1,880
2,10,-1,-1,0,1,360
2,10,-1,-1,1,0,660
2,10,1,1,1,1,220
2,10,-1,1,0,1,1000
2,10,1,-1,1,1,1000
2,10,1,1,1,1,340
2,10,-1,1,1,0,200
2,10,-1,1,0,1,1000
2,10,-1,-1,0,1,940
2,10,1,0,1,1,740
2,10,-1,1,1,0,240
2,10,-1,1,0,1,960
2,10,1,-1,0,0,560
2,10,1,-1,1,1,460
2,10,1,1,0,0,520
2,10,1,-1,1,1,620
2,10,1,1,1,1,680
2,10,-1,1,0,1,420
2,10,-1,-1,0,1,920
2,10,-1,-1,1,0,980
2,10,1,1,0,0,500
2,10,1,-1,0,0,300
2,10,1,-1,1,1,980
2,10,1,1,1,1,560
2,10,1,0,1,1,720
2,10,1,1,1,1,740
2,10,-1,0,1,0,740
2,10,1,0,0,0,900
2,10,-1,0,1,0,280
2,10,-1,0,0,1,600
2,10,1,-1,1,1,920
2,10,-1,0,1,0,700
2,10,-1,0,0,1,780
2,10,1,0,1,1,880
2,10,1,0,1,1,860
2,10,1,0,1,1,820
2,10,-1,0,0,1,320
2,10,1,-1,0,0,540
2,10,1,-1,1,1,420
2,10,-1,1,0,1,300
2,10,1,-1,1,1,960
2,10,-1,1,0,1,380
2,10,1,-1,1,1,220
2,10,1,1,0,0,500
2,10,1,-1,1,1,960
2,10,1,1,1,1,200
2,10,-1,1,1,0,640
2,10,1,1,0,0,560
2,10,1,-1,1,1,240
2,10,1,1,1,1,700
2,10,1,1,1,1,760
2,10,-1,1,0,1,400
2,10,-1,-1,1,0,920
2,10,1,1,1,1,800
2,10,-1,1,0,1,680
2,10,1,-1,1,1,840
2,10,-1,1,1,0,400
2,10,1,0,1,1,820
2,10,-1,1,0,1,880
2,10,1,0,1,1,780
2,10,-1,1,0,1,720
2,10,-1,-1,0,1,760
2,10,-1,-1,0,1,260
2,10,-1,-1,0,1,900
2,10,1,-1,0,0,640
2,10,1,-1,1,1,420
3,1,-1,0,0,1,520
3,1,1,0,1,1,900
3,1,1,0,1,1,360
3,1,1,1,1,1,500
3,1,1,1,0,0,420
3,1,-1,-1,1,0,240
3,1,-1,1,0,1,480
3,1,1,-1,1,1,580
3,1,1,0,1,1,360
3,1,1,0,0,0,580
3,1,-1,-1,0,1,680
3,1,1,0,1,1,880
3,1,1,1,1,1,440
3,1,1,1,0,0,800
3,1,1,-1,1,1,880
3,1,1,1,0,0,240
3,1,-1,-1,0,1,360
3,1,1,-1,1,1,780
3,1,-1,1,0,1,720
3,1,1,-1,1,1,940
3,1,1,1,0,0,280
3,1,1,-1,1,1,840
3,1,-1,1,0,1,1000
3,1,-1,-1,1,0,960
3,1,1,1,1,1,720
3,1,1,1,1,1,640
3,1,1,1,0,0,380
3,1,1,0,0,0,980
3,1,1,-1,0,0,380
3,1,1,-1,0,0,500
3,1,-1,-1,0,1,1000
3,1,1,-1,0,0,300
3,1,1,-1,1,1,220
3,1,1,1,1,1,300
3,1,1,0,1,1,220
3,1,1,1,1,1,860
3,1,-1,1,0,1,580
3,1,1,-1,0,0,480
3,1,1,-1,1,1,380
3,1,1,1,1,1,980
3,1,-1,1,1,0,680
3,1,-1,1,0,1,840
3,1,-1,-1,0,1,520
3,1,-1,0,1,0,900
3,1,1,0,1,1,920
3,1,-1,1,0,1,200
3,1,1,-1,1,1,700
3,1,-1,1,0,1,740
3,1,1,-1,0,0,320
3,1,1,-1,1,1,760
3,1,-1,0,0,1,660
3,1,-1,-1,1,0,260
3,1,-1,1,1,0,980
3,1,-1,1,0,1,600
3,1,-1,0,0,1,680
3,1,1,-1,0,0,200
3,1,1,0,0,0,260
3,1,-1,-1,0,1,640
3,1,1,-1,0,0,720
3,1,1,-1,1,1,820
3,1,1,1,1,1,640
3,1,1,1,1,1,440
3,1,-1,1,0,1,1000
3,1,1,-1,0,0,560
3,1,1,-1,0,0,320
3,1,-1,-1,0,1,300
3,1,-1,-1,1,0,900
3,1,1,1,1,1,700
3,1,-1,1,0,1,620
3,1,1,-1,1,1,700
3,1,1,1,1,1,960
3,1,1,0,0,0,420
3,1,-1,-1,0,1,820
3,1,-1,0,0,1,800
3,1,1,-1,1,1,460
3,1,1,1,0,0,620
3,1,-1,-1,1,0,560
3,1,1,1,0,0,620
3,1,-1,-1,0,1,540
3,1,-1,-1,1,0,920
3,1,-1,1,1,0,840
3,1,-1,0,0,1,860
3,1,1,-1,1,1,940
3,1,-1,0,0,1,760
3,1,1,-1,1,1,480
3,1,-1,1,1,0,540
3,1,-1,1,0,1,280
3,1,1,-1,1,1,660
3,1,-1,1,1,0,920
3,1,-1,1,0,1,560
3,1,-1,-1,0,1,740
3,1,-1,-1,1,0,660
3,1,-1,1,1,0,780
3,1,-1,0,0,1,520
3,1,1,0,1,1,420
3,1,-1,0,0,1,880
3,1,-1,-1,0,1,400
3,1,-1,-1,1,0,820
3,1,-1,1,0,1,260
3,1,1,-1,1,1,800
3,1,-1,1,0,1,600
3,1,-1,-1,0,1,280
3,1,-1,-1,0,1,340
3,1,-1,0,0,1,860
3,1,1,-1,1,1,340
3,1,1,1,0,0,400
3,1,-1,-1,0,1,400
3,1,1,-1,1,1,760
3,1,-1,1,0,1,960
3,1,1,-1,0,0,600
3,1,1,0,0,0,440
3,1,1,-1,0,0,460
3,1,1,-1,1,1,940
3,1,-1,1,0,1,460
3,1,-1,-1,1,0,540
3,1,-1,1,0,1,500
3,1,-1,-1,0,1,220
3,1,-1,-1,0,1,740
3,1,1,0,1,1,780
3,1,1,1,1,1,320
3,1,-1,1,0,1,340
3,1,1,-1,1,1,240
3,1,1,1,0,0,200
3,2,1,0,1,1,780
3,2,-1,0,1,0,980
3,2,-1,1,0,1,380
3,2,1,-1,1,1,680
3,2,1,1,1,1,900
3,2,1,1,1,1,760
3,2,-1,0,0,1,440
3,2,1,-1,1,1,440
3,2,-1,1,1,0,460
3,2,-1,1,0,1,900
3,2,1,-1,1,1,860
3,2,1,0,1,1,260
3,2,1,1,1,1,420
3,2,1,1,1,1,720
3,2,1,1,1,1,500
3,2,1,1,1,1,860
3,2,1,0,1,1,340
3,2,-1,1,0,1,260
3,2,1,-1,1,1,980
3,2,-1,1,1,0,360
3,2,-1,0,1,0,920
3,2,-1,1,1,0,240
3,2,1,1,1,1,800
3,2,1,1,1,1,880
3,2,-1,1,0,1,700
3,2,1,-1,0,0,780
3,2,-1,-1,0,1,560
3,2,-1,-1,0,1,920
3,2,-1,-1,0,1,320
3,2,-1,-1,1,0,560
3,2,-1,1,1,0,940
3,2,-1,1,0,1,220
3,2,1,-1,0,0,420
3,2,1,-1,0,0,840
3,2,1,0,1,1,660
3,2,1,0,1,1,600
3,2,1,1,1,1,220
3,2,1,1,0,0,400
3,2,-1,0,0,1,680
3,2,-1,-1,0,1,880
3,2,1,-1,1,1,280
3,2,1,1,1,1,520
3,2,1,1,0,0,520
3,2,-1,-1,0,1,960
3,2,1,-1,1,1,1000
3,2,1,1,1,1,620
3,2,-1,1,0,1,800
3,2,1,-1,1,1,780
3,2,1,1,1,1,980
3,2,-1,1,0,1,540
3,2,-1,-1,0,1,660
3,2,-1,-1,0,1,760
3,2,-1,-1,1,0,360
3,2,-1,1,0,1,420
3,2,1,-1,1,1,700
3,2,-1,1,0,1,320
3,2,-1,-1,1,0,480
3,2,1,1,1,1,320
3,2,-1,1,0,1,720
3,2,1,-1,1,1,820
3,2,1,1,1,1,520
3,2,1,1,1,1,200
3,2,-1,0,0,1,1000
3,2,1,-1,0,0,540
3,2,-1,-1,0,1,800
3,2,1,0,1,1,640
3,2,1,1,1,1,1000
3,2,1,0,1,1,500
3,2,1,1,1,1,360
3,2,-1,1,0,1,260
3,2,1,0,1,1,960
3,2,-1,0,1,0,400
3,2,-1,1,0,1,380
3,2,-1,-1,0,1,640
3,2,-1,-1,1,0,820
3,2,1,1,1,1,860
3,2,1,1,1,1,920
3,2,-1,1,1,0,440
3,2,-1,1,0,1,480
3,2,-1,-1,1,0,280
3,2,-1,1,0,1,340
3,2,1,-1,1,1,700
3,2,-1,1,0,1,200
3,2,-1,0,0,1,960
3,2,1,-1,1,1,280
3,2,-1,1,0,1,620
3,2,1,0,0,0,580
3,2,1,-1,1,1,900
3,2,1,1,0,0,820
3,2,1,-1,1,1,600
3,2,-1,1,0,1,940
3,2,-1,0,0,1,880
3,2,1,-1,1,1,220
3,2,1,1,0,0,300
3,2,1,-1,1,1,840
3,2,-1,1,0,1,340
3,2,1,-1,1,1,840
3,2,1,1,1,1,200
3,2,1,0,1,1,620
3,2,1,1,1,1,720
3,2,-1,1,0,1,400
3,2,-1,-1,0,1,480
3,2,-1,0,1,0,460
3,2,1,1,1,1,680
3,2,1,0,1,1,740
3,2,-1,1,0,1,500
3,2,1,-1,1,1,460
3,2,1,1,1,1,760
3,2,-1,1,0,1,940
3,2,1,0,1,1,580
3,2,1,1,1,1,640
3,2,1,1,0,0,580
3,2,-1,-1,0,1,240
3,2,-1,-1,0,1,300
3,2,1,-1,1,1,740
3,2,1,0,0,0,240
3,2,1,-1,1,1,380
3,2,-1,1,0,1,300
3,2,1,0,1,1,560
3,2,1,0,1,1,660
3,2,-1,1,1,0,740
3,2,-1,1,1,0,600
3,2,-1,1,0,1,540
3,3,-1,0,0,1,660
3,3,1,-1,1,1,360
3,3,1,1,1,1,860
3,3,-1,1,0,1,440
3,3,1,-1,1,1,260
3,3,-1,1,0,1,380
3,3,-1,-1,0,1,920
3,3,1,-1,0,0,640
3,3,1,0,0,0,280
3,3,-1,-1,1,0,680
3,3,1,1,0,0,340
3,3,-1,-1,1,0,560
3,3,1,1,1,1,920
3,3,-1,0,0,1,760
3,3,-1,-1,0,1,560
3,3,-1,-1,0,1,640
3,3,1,0,0,0,320
3,3,1,0,1,1,500
3,3,-1,1,1,0,780
3,3,-1,1,1,0,880
3,3,1,1,1,1,400
3,3,1,1,1,1,640
3,3,1,1,1,1,300
3,3,1,1,1,1,200
3,3,-1,1,0,1,980
3,3,1,-1,0,0,420
3,3,-1,0,1,0,780
3,3,-1,1,1,0,240
3,3,1,1,1,1,240
3,3,-1,1,0,1,560
3,3,-1,0,0,1,320
3,3,-1,-1,0,1,460
3,3,1,0,1,1,580
3,3,1,1,0,0,480
3,3,-1,0,0,1,460
3,3,1,-1,1,1,820
3,3,-1,0,0,1,940
3,3,-1,-1,0,1,800
3,3,1,-1,1,1,320
3,3,1,0,1,1,480
3,3,1,0,1,1,600
3,3,-1,1,0,1,960
3,3,-1,-1,0,1,520
3,3,1,-1,1,1,800
3,3,1,1,1,1,220
3,3,-1,1,0,1,1000
3,3,1,-1,1,1,660
3,3,1,1,1,1,200
3,3,-1,0,1,0,440
3,3,1,0,1,1,620
3,3,1,1,1,1,860
3,3,1,1,1,1,960
3,3,1,1,1,1,600
3,3,1,1,1,1,440
3,3,1,1,1,1,740
3,3,1,1,1,1,220
3,3,1,0,1,1,380
3,3,-1,1,1,0,240
3,3,1,0,1,1,620
3,3,1,1,1,1,960
3,3,1,0,1,1,680
3,3,1,0,1,1,360
3,3,1,1,0,0,740
3,3,-1,-1,0,1,740
3,3,-1,-1,1,0,300
3,3,-1,1,0,1,480
3,3,1,0,1,1,880
3,3,-1,1,0,1,760
3,3,-1,-1,0,1,1000
3,3,-1,-1,0,1,340
3,3,-1,-1,0,1,360
3,3,-1,-1,1,0,720
3,3,-1,1,0,1,260
3,3,1,-1,1,1,700
3,3,1,1,1,1,940
3,3,1,1,1,1,540
3,3,1,1,1,1,720
3,3,1,1,0,0,500
3,3,-1,-1,0,1,520
3,3,-1,-1,0,1,820
3,3,1,0,0,0,840
3,3,1,-1,1,1,540
3,3,1,1,1,1,780
3,3,-1,1,0,1,700
3,3,-1,-1,0,1,620
3,3,-1,-1,0,1,500
3,3,-1,0,0,1,400
3,3,-1,-1,0,1,840
3,3,1,-1,0,0,980
3,3,-1,-1,0,1,900
3,3,1,-1,0,0,840
3,3,1,-1,0,0,700
3,3,-1,-1,0,1,400
3,3,1,-1,0,0,280
3,3,1,-1,0,0,880
3,3,-1,0,1,0,760
3,3,-1,1,0,1,660
3,3,-1,0,0,1,420
3,3,-1,-1,0,1,220
3,3,-1,-1,1,0,600
3,3,-1,0,0,1,1000
3,3,-1,-1,1,0,900
3,3,1,1,1,1,900
3,3,1,1,1,1,800
3,3,1,1,1,1,340
3,3,-1,0,0,1,580
3,3,-1,-1,1,0,540
3,3,1,1,1,1,520
3,3,1,1,1,1,200
