ID,block,theta,prev_resp,resp,correct,isi_ms,Gl_Prob_State_ext,Gl_Prob_State_int
1,1,1,-1,1,1,720,0.9999740444500246,2.595554993281905e-05
1,1,-1,1,0,1,300,0.9999640565436168,3.594345635142677e-05
1,1,-1,-1,1,0,180,0.9999489634560755,5.103654392204718e-05
1,1,-1,1,1,0,880,0.9999386015489679,6.139845108149605e-05
1,1,-1,1,1,0,380,0.9999349340122651,6.506598772934767e-05
1,1,1,1,1,1,440,0.9999367579615606,6.324203848392253e-05
1,1,-1,1,0,1,80,0.9999383039989195,6.16960010479575e-05
1,1,-1,-1,0,1,860,0.9999369977221979,6.300227774820381e-05
1,1,1,-1,1,1,520,0.9999354193865346,6.458061345701225e-05
1,1,1,1,1,1,900,0.9999306877590485,6.931224089826727e-05
1,1,1,1,1,1,260,0.9999255300401486,7.44699599008813e-05
1,1,1,1,1,1,540,0.9999198969679303,8.010303210522946e-05
1,1,-1,1,0,1,500,0.9999137347407216,8.626525927470566e-05
1,1,1,-1,1,1,880,0.9999028420719204,9.715792802847577e-05
1,1,1,1,1,1,800,0.9998853905557534,0.00011460944420095091
1,1,1,1,1,1,200,0.9998664056838457,0.00013359431616431736
1,1,1,1,1,1,0,0.9998457061306336,0.0001542938694105722
1,1,1,1,1,1,320,0.9998230941935188,0.000176905806441096
1,1,1,1,1,1,840,0.9997983539049826,0.0002016460950336964
1,1,-1,1,1,0,120,0.9997712489690493,0.00022875103096159136
1,1,-1,1,1,0,220,0.9997589288653719,0.00024107113460772724
1,1,1,1,0,0,600,0.9997573528264119,0.00024264717354850887
1,1,1,-1,1,1,700,0.9997610336270264,0.0002389663729529436
1,1,1,1,0,0,520,0.9997585525791881,0.00024144742077834491
1,1,-1,-1,1,0,560,0.9997613076381383,0.00023869236190544963
1,1,-1,1,1,0,920,0.9997695201205286,0.0002304798794793627
1,1,1,1,1,1,500,0.9997905371122814,0.00020946288775613997
1,1,-1,1,0,1,280,0.9998096495996667,0.00019035040032410025
1,1,1,-1,1,1,100,0.9998207904492138,0.0001792095508113016
1,1,1,1,1,1,980,0.9998258297253513,0.00017417027461650252
1,1,1,1,0,0,360,0.999829991578002,0.00017000842197327309
1,1,1,-1,0,0,780,0.9998390546583774,0.0001609453416411544
1,1,1,-1,1,1,620,0.999859975289973,0.00014002471002601591
1,1,1,1,1,1,580,0.9998729329962519,0.0001270670037586224
1,1,1,1,1,1,40,0.9998847711452049,0.00011522885476286051
1,1,1,1,1,1,940,0.9998956028037644,0.00010439719626669898
1,1,-1,1,0,1,900,0.9999055314254985,9.446857454073135e-05
1,1,1,-1,1,1,420,0.9999108104732995,8.918952672779696e-05
1,1,-1,1,1,0,360,0.9999123260699343,8.767393005675511e-05
1,1,-1,1,0,1,480,0.9999207145948905,7.928540505826401e-05
1,1,-1,-1,1,0,960,0.9999250306836994,7.49693162871259e-05
1,1,-1,1,0,1,480,0.9999330355638856,6.696443612376798e-05
1,1,-1,-1,0,1,100,0.9999372791067167,6.272089325113934e-05
1,1,1,-1,1,1,180,0.9999411733964896,5.882660353397624e-05
1,1,1,1,1,1,940,0.9999421554422724,5.784455773064133e-05
1,1,1,1,1,1,760,0.9999429072711711,5.709272882367588e-05
1,1,-1,1,0,1,420,0.9999434360639711,5.656393605636566e-05
1,1,1,-1,0,0,480,0.9999412409429633,5.875905705061047e-05
1,1,-1,-1,1,0,320,0.9999442731798974,5.572682013180549e-05
1,1,1,1,0,0,60,0.999950459658776,4.954034123716679e-05
1,1,1,-1,1,1,520,0.9999602973461864,3.970265383536216e-05
1,1,-1,1,0,1,820,0.9999664749533623,3.352504664242713e-05
1,1,1,-1,1,1,120,0.9999700294321835,2.9970567806669642e-05
1,1,-1,1,0,1,140,0.9999715574252831,2.8442574761557545e-05
1,1,1,-1,1,1,200,0.9999713154161106,2.8684583860904362e-05
1,1,-1,1,1,0,780,0.999969262782117,3.073721791802904e-05
1,1,1,1,1,1,800,0.9999711429983836,2.8857001642035075e-05
1,1,1,1,1,1,740,0.9999730000933155,2.6999906695483393e-05
1,1,1,1,1,1,280,0.9999748518040986,2.514819586868133e-05
1,1,-1,1,0,1,720,0.9999767158166665,2.328418337595135e-05
1,1,-1,-1,0,1,980,0.9999770010445435,2.2998955451495058e-05
1,1,1,-1,1,1,260,0.9999773510392201,2.2648960738862906e-05
1,1,-1,1,1,0,740,0.9999761885279294,2.3811472094911987e-05
1,1,1,1,1,1,220,0.9999785737920882,2.1426207928391757e-05
1,2,1,0,1,1,900,0.9999809879983242,1.901200162648694e-05
1,2,1,1,1,1,160,0.9999828173770885,1.718262291494484e-05
1,2,1,1,1,1,880,0.9999847425344607,1.525746551571527e-05
1,2,-1,1,0,1,920,0.9999867818578912,1.3218142151117015e-05
1,2,1,-1,1,1,0,0.9999876960621137,1.2303937897234937e-05
1,2,1,1,1,1,120,0.9999876386024249,1.2361397578903053e-05
1,2,1,1,1,1,580,0.9999877795896512,1.2220410327203235e-05
1,2,1,1,1,1,460,0.999988120370481,1.187962956561901e-05
1,2,1,1,1,1,980,0.9999886641994812,1.1335800479503336e-05
1,2,1,1,1,1,600,0.9999894162710521,1.0583728929190449e-05
1,2,-1,1,0,1,1000,0.9999903837682153,9.616231840480879e-06
1,2,1,-1,1,1,340,0.9999905471207737,9.452879254270917e-06
1,2,1,1,1,1,20,0.9999899337486402,1.0066251368450679e-05
1,2,1,1,1,1,680,0.9999895508616649,1.0449138383934865e-05
1,2,1,1,1,1,140,0.9999893948027707,1.0605197274366184e-05
1,2,1,1,1,1,780,0.9999894640814331,1.0535918566264581e-05
1,2,1,1,1,1,440,0.999989759359463,1.024064057511496e-05
1,2,1,1,1,1,620,0.9999902834569215,9.716543085577663e-06
1,2,1,1,1,1,920,0.9999910413795278,8.958620415482275e-06
1,2,-1,1,0,1,840,0.9999920403664241,7.959633606290242e-06
1,2,1,-1,1,1,760,0.9999923480782531,7.65192172811715e-06
1,2,-1,1,0,1,940,0.9999920161666682,7.98383332565263e-06
1,2,1,-1,1,1,940,0.999990988918071,9.011081935696083e-06
1,2,-1,1,0,1,720,0.9999890939020725,1.0906097969418678e-05
1,2,-1,-1,1,0,280,0.9999860130276854,1.39869722868923e-05
1,2,1,1,1,1,420,0.9999847730923347,1.5226907616203578e-05
1,2,1,1,1,1,840,0.9999836757950792,1.6324204968958122e-05
1,2,1,1,0,0,720,0.9999827106552954,1.7289344688813804e-05
1,2,1,-1,1,1,300,0.9999835593491506,1.6440650885676335e-05
1,2,1,1,1,1,80,0.999983205413573,1.6794586404836814e-05
1,2,-1,1,0,1,220,0.9999829886497478,1.701135024265113e-05
1,2,-1,-1,0,1,260,0.9999815097103999,1.84902896073365e-05
1,2,1,-1,1,1,520,0.9999801265488543,1.9873451112929243e-05
1,2,-1,1,0,1,360,0.9999771825831442,2.281741691001601e-05
1,2,-1,-1,1,0,600,0.9999721836489981,2.781635095063595e-05
1,2,-1,1,1,0,360,0.9999696536672493,3.0346332800480327e-05
1,2,1,1,1,1,480,0.9999710492420807,2.8950757887331458e-05
1,2,1,1,1,1,560,0.9999724336327241,2.756636729674393e-05
1,2,-1,1,0,1,500,0.9999738200613622,2.6179938642727547e-05
1,2,1,-1,1,1,760,0.9999735340127994,2.6465987198565687e-05
1,2,1,1,1,1,380,0.9999715274719275,2.8472528088948135e-05
1,2,-1,1,1,0,380,0.9999694965980869,3.0503401881778177e-05
1,2,-1,1,0,1,40,0.9999713856281132,2.8614371908687943e-05
1,2,1,-1,1,1,180,0.9999714782265803,2.8521773445957468e-05
1,2,-1,1,0,1,740,0.9999697899368072,3.0210063234774056e-05
1,2,-1,-1,1,0,840,0.9999660373681635,3.3962631780251254e-05
1,2,1,1,1,1,700,0.9999647385719209,3.5261428030950554e-05
1,2,-1,1,0,1,640,0.9999633734489797,3.6626551063679136e-05
1,2,1,-1,1,1,660,0.9999597565632686,4.02434367796728e-05
1,2,-1,1,0,1,280,0.9999532807968131,4.6719203149283465e-05
1,2,-1,-1,1,0,980,0.999942859150054,5.714084999599336e-05
1,2,-1,1,1,0,620,0.9999362944146011,6.370558537433519e-05
1,2,1,1,0,0,200,0.9999355447586564,6.445524130272202e-05
1,2,1,-1,0,0,480,0.9999377818343174,6.221816564547461e-05
1,2,1,-1,1,1,460,0.9999462022392752,5.3797760685298734e-05
1,2,1,1,1,1,560,0.9999510333861586,4.89666137952515e-05
1,2,1,1,1,1,800,0.999955569893149,4.443010680384938e-05
1,2,1,1,1,1,500,0.9999598550887348,4.014491129865904e-05
1,2,1,1,1,1,580,0.9999639299008123,3.6070099156224096e-05
1,2,-1,1,0,1,440,0.9999678332484059,3.216675163546781e-05
1,2,-1,-1,0,1,60,0.9999695851408382,3.0414859124566495e-05
1,2,1,-1,1,1,980,0.9999713036188248,2.8696381132984478e-05
1,2,1,1,1,1,380,0.9999712327368908,2.8767263136830787e-05
1,2,-1,1,0,1,880,0.9999711686598323,2.8831340183277007e-05
1,2,1,-1,1,1,260,0.999969301141265,3.069885871853233e-05
1,2,-1,1,1,0,40,0.999965316706001,3.468329396734799e-05
1,2,-1,1,0,1,400,0.9999656155550708,3.438444488444761e-05
1,2,-1,-1,1,0,340,0.9999639124690426,3.608753097566952e-05
1,2,-1,1,0,1,700,0.9999645850570278,3.5414942968731335e-05
1,2,-1,-1,0,1,720,0.9999632296902007,3.677030975010377e-05
1,2,1,-1,1,1,220,0.9999617939478188,3.820605222739944e-05
1,2,1,1,1,1,940,0.9999580390289065,4.196097106331275e-05
1,2,1,1,1,1,900,0.9999540770251554,4.592297486330241e-05
1,2,1,1,1,1,660,0.9999498700950303,5.012990493013985e-05
1,2,1,1,1,1,660,0.9999453780581345,5.462194187004751e-05
1,2,1,1,1,1,820,0.9999405580106729,5.944198935967476e-05
1,2,-1,1,0,1,80,0.9999353639160578,6.463608392139613e-05
1,2,-1,-1,0,1,520,0.9999262033132622,7.379668674164045e-05
1,2,-1,-1,1,0,320,0.9999163182507839,8.368174924808058e-05
1,2,1,1,0,0,700,0.9999105193581175,8.948064183784535e-05
1,2,1,-1,1,1,960,0.999908340804159,9.165919581575769e-05
1,2,1,1,1,1,40,0.9999022437510486,9.775624900038034e-05
1,2,-1,1,1,0,300,0.9998955082310825,0.00010449176889122486
1,2,-1,1,0,1,420,0.9998957965377595,0.00010420346225065803
1,2,1,-1,1,1,560,0.9998921591460905,0.00010784085385401145
1,2,1,1,1,1,100,0.9998839854962958,0.00011601450371923565
1,2,1,1,1,1,620,0.9998749781490499,0.000125021850907909
1,2,-1,1,0,1,740,0.9998650510749446,0.00013494892505794398
1,2,1,-1,1,1,60,0.9998483314378798,0.00015166856213158082
1,2,-1,1,1,0,360,0.9998220127372744,0.00017798726278225418
1,2,-1,1,0,1,800,0.9998096422264326,0.0001903577735771857
1,2,-1,-1,1,0,160,0.9997888796636322,0.00021112033639337946
1,2,-1,1,1,0,300,0.9997751957593162,0.00022480424066768115
1,2,1,1,0,0,140,0.9997722691594164,0.00022773084057402926
1,2,-1,-1,0,1,460,0.999774445096515,0.0002255549035286749
1,2,1,-1,1,1,880,0.9997756179807146,0.00022438201930866523
1,2,-1,1,1,0,900,0.9997708006587771,0.00022919934116974312
1,2,-1,1,0,1,80,0.999775746295497,0.00022425370455022079
1,2,-1,-1,0,1,540,0.9997746977228743,0.00022530227712759204
1,2,-1,-1,1,0,540,0.9997726481956758,0.00022735180437892784
1,2,-1,1,0,1,920,0.9997756983791721,0.00022430162084359644
1,2,-1,-1,0,1,20,0.9997728003935508,0.0002271996064642846
1,2,1,-1,1,1,100,0.9997688670782203,0.0002311329217482049
1,2,1,1,0,0,580,0.9997582728226688,0.0002417271773455124
1,2,1,-1,1,1,860,0.99975339651253,0.00024660348752101295
1,2,-1,1,1,0,860,0.9997414686371662,0.00025853136285332496
1,2,-1,1,1,0,640,0.9997404994867304,0.0002595005132775361
1,2,1,1,1,1,480,0.9997501711976947,0.0002498288023216957
1,2,1,1,0,0,420,0.9997585451115389,0.0002414548884436399
1,2,1,-1,1,1,640,0.9997731601660548,0.00022683983391891832
1,2,1,1,1,1,240,0.9997804514383443,0.000219548561607962
1,2,-1,1,1,0,500,0.9997866342836504,0.00021336571630710394
1,2,-1,1,0,1,800,0.9998044443059546,0.00019555569403586926
1,2,-1,-1,1,0,740,0.9998145500704704,0.0001854499295336187
1,2,-1,1,0,1,440,0.9998307302669351,0.00016926973306419354
1,2,1,-1,1,1,60,0.9998398699143746,0.00016013008564498478
1,2,1,1,1,1,200,0.9998435031624172,0.00015649683756074943
1,2,1,1,1,1,520,0.9998463639218834,0.00015363607809887035
1,2,1,1,1,1,260,0.9998484795159541,0.00015152048399801388
1,2,-1,1,1,0,680,0.9998498701508388,0.00015012984910977803
1,2,1,1,0,0,240,0.9998599071658569,0.00014009283418504314
1,2,-1,-1,0,1,340,0.9998755746567821,0.00012442534317185002
1,2,1,-1,1,1,820,0.9998899380073307,0.00011006199263460398
1,2,-1,1,1,0,120,0.9998984000905118,0.00010159990949452105
1,2,-1,1,0,1,100,0.9999170889368449,8.29110631198928e-05
1,2,-1,-1,1,0,960,0.9999290294713545,7.097052869180902e-05
1,2,-1,1,0,1,140,0.999946358622808,5.364137717211234e-05
1,2,1,-1,1,1,1000,0.999957678508804,4.2321491163429315e-05
1,2,-1,1,0,1,960,0.999964889246358,3.511075361535725e-05
1,2,1,-1,1,1,760,0.9999692012050811,3.079879497556106e-05
1,2,-1,1,0,1,280,0.9999713381752219,2.8661824728328394e-05
1,2,1,-1,1,1,540,0.9999716588615304,2.8341138413233588e-05
1,2,1,1,1,1,180,0.999970217093305,2.9782906730698737e-05
1,2,1,1,1,1,200,0.9999687549600018,3.1245039981918265e-05
1,2,-1,1,0,1,780,0.9999672584968761,3.2741503077036725e-05
1,2,-1,-1,0,1,320,0.999963633320671,3.636667937138873e-05
1,2,-1,-1,0,1,780,0.9999598487901684,4.0151209883142105e-05
1,2,-1,-1,0,1,400,0.9999558687590865,4.4131240858548196e-05
1,2,-1,-1,0,1,0,0.9999516552142639,4.8344785778890675e-05
1,2,1,-1,1,1,600,0.9999471679115447,5.283208842917048e-05
1,2,-1,1,1,0,400,0.9999392164838626,6.0783516095841055e-05
1,2,1,1,1,1,680,0.9999372909867009,6.270901333763132e-05
1,2,-1,1,0,1,320,0.9999350828851663,6.491711483765721e-05
1,2,-1,-1,0,1,240,0.9999296107069785,7.038929300317093e-05
1,2,-1,-1,0,1,180,0.9999236684412327,7.633155878536967e-05
1,2,1,-1,0,0,160,0.9999171993329643,8.280066707144754e-05
1,2,1,-1,0,0,820,0.99991711053112,8.288946892414031e-05
1,2,1,-1,1,1,20,0.9999233729102317,7.662708971914379e-05
1,2,-1,1,0,1,0,0.9999259954773646,7.400452267036209e-05
1,2,1,-1,1,1,1000,0.9999254184473267,7.458155271191089e-05
1,2,1,1,1,1,860,0.9999215449618352,7.845503811776344e-05
1,2,1,1,0,0,120,0.9999172328313146,8.276716870704038e-05
1,2,1,-1,1,1,220,0.9999163166124663,8.368338756048681e-05
1,3,1,0,1,1,780,0.9999118416650562,8.81583349269032e-05
1,3,-1,1,1,0,800,0.9999053669891714,9.463301081870517e-05
1,3,1,1,1,1,600,0.9999056110795939,9.438892035429125e-05
1,3,-1,1,1,0,940,0.9999054106556784,9.458934437432528e-05
1,3,1,1,1,1,340,0.9999119348893706,8.806511062713269e-05
1,3,1,1,1,1,660,0.9999178744869469,8.212551306156493e-05
1,3,1,1,1,1,180,0.9999232861776902,7.671382227471188e-05
1,3,-1,1,0,1,720,0.9999282216490882,7.177835092854813e-05
1,3,1,-1,1,1,860,0.9999298108574589,7.018914254019807e-05
1,3,-1,1,1,0,680,0.9999283205619335,7.167943806697232e-05
1,3,1,1,1,1,420,0.9999325954238294,6.740457622733926e-05
1,3,-1,1,1,0,80,0.9999364931101835,6.35068898442032e-05
1,3,1,1,1,1,240,0.9999472585817885,5.274141817685391e-05
1,3,-1,1,0,1,880,0.9999573219747493,4.267802525701872e-05
1,3,1,-1,1,1,20,0.9999636086440216,3.639135594848003e-05
1,3,1,1,0,0,960,0.9999671738484319,3.282615160871304e-05
1,3,1,-1,1,1,200,0.9999735161875163,2.6483812428733917e-05
1,3,-1,1,0,1,80,0.9999773872227616,2.261277718961051e-05
1,3,1,-1,1,1,500,0.9999794367327843,2.056326725799469e-05
1,3,-1,1,0,1,280,0.9999800087410569,1.999125896058358e-05
1,3,1,-1,1,1,840,0.9999791992630584,2.080073695605851e-05
1,3,-1,1,0,1,900,0.9999768724225628,2.3127577430801542e-05
1,3,-1,-1,0,1,120,0.9999726376441767,2.736235580722164e-05
1,3,-1,-1,1,0,140,0.9999682802893113,3.1719710719100975e-05
1,3,-1,1,0,1,760,0.9999663931480831,3.360685192190151e-05
1,3,1,-1,0,0,480,0.9999622753141746,3.77246858345793e-05
1,3,-1,-1,0,1,600,0.9999625968941912,3.7403105795631886e-05
1,3,1,-1,1,1,680,0.9999628466811235,3.71533188589946e-05
1,3,-1,1,0,1,360,0.9999609898460547,3.901015397673777e-05
1,3,1,-1,1,1,100,0.9999567147069105,4.3285293091971886e-05
1,3,-1,1,1,0,440,0.9999493036536805,5.0696346321910606e-05
1,3,1,1,1,1,740,0.9999474750586684,5.252494137672035e-05
1,3,1,1,1,1,160,0.9999454345618418,5.456543816902678e-05
1,3,1,1,0,0,980,0.999943162674452,5.683732558902436e-05
1,3,1,-1,1,1,820,0.9999437338738285,5.626612621903209e-05
1,3,-1,1,0,1,880,0.9999415916290316,5.840837095951518e-05
1,3,-1,-1,0,1,500,0.9999363763504232,6.362364962920085e-05
1,3,1,-1,0,0,0,0.9999307419553795,6.925804465526884e-05
1,3,1,-1,1,1,900,0.9999309446843258,6.905531570330835e-05
1,3,1,1,1,1,380,0.9999280575602967,7.194243965005032e-05
1,3,1,1,1,1,720,0.9999248042087847,7.51957912535827e-05
1,3,-1,1,0,1,660,0.9999211535565614,7.884644344296737e-05
1,3,-1,-1,0,1,400,0.9999135980998036,8.640190017393412e-05
1,3,-1,-1,1,0,920,0.9999053717900533,9.462820989081883e-05
1,3,1,1,1,1,300,0.9999011182061639,9.888179387372945e-05
1,3,1,1,0,0,280,0.9998963054886749,0.00010369451135617325
1,3,-1,-1,1,0,600,0.9998952279985913,0.00010477200146038729
1,3,-1,1,1,0,140,0.999897799179821,0.00010220082013021537
1,3,1,1,1,1,260,0.9999080139771238,9.19860228495891e-05
1,3,1,1,1,1,300,0.99991741142289,8.258857708847282e-05
1,3,1,1,1,1,620,0.999926081272635,7.391872735735713e-05
1,3,-1,1,0,1,240,0.9999341063324947,6.589366747397579e-05
1,3,-1,-1,0,1,700,0.9999383869447243,6.161305524509319e-05
1,3,1,-1,1,1,460,0.9999423231610288,5.7676839019446396e-05
1,3,1,1,1,1,700,0.9999433722652782,5.6627734721267745e-05
1,3,1,1,1,1,300,0.9999441986702886,5.580132973356748e-05
1,3,-1,1,0,1,460,0.9999448102690316,5.518973101963859e-05
1,3,-1,-1,0,1,620,0.9999427417669232,5.725823306916173e-05
1,3,1,-1,1,1,940,0.9999404228941767,5.9577105869573906e-05
1,3,1,1,1,1,200,0.9999349661462604,6.503385377149111e-05
1,3,1,1,1,1,20,0.9999290692168634,7.093078315343845e-05
1,3,-1,1,0,1,680,0.9999226757841401,7.73242158922808e-05
1,3,1,-1,0,0,580,0.9999116673189399,8.833268109939594e-05
1,3,1,-1,1,1,400,0.9999081882456443,9.181175430302986e-05
1,3,1,1,1,1,1000,0.9999005461168385,9.945388316738395e-05
1,3,1,1,1,1,660,0.999892170590165,0.00010782940980079765
1,3,1,1,1,1,860,0.9998829816707282,0.00011701832929046085
1,3,-1,1,1,0,260,0.9998728915944941,0.00012710840548067954
1,3,1,1,1,1,360,0.9998709720167592,0.00012902798322153564
1,3,-1,1,0,1,820,0.9998684173897783,0.00013158261017965524
1,3,-1,-1,0,1,40,0.9998610562779194,0.00013894372211377604
1,3,1,-1,1,1,360,0.999852818063588,0.00014718193643377988
1,3,1,1,1,1,560,0.9998381457460455,0.00016185425395128913
1,3,-1,1,0,1,980,0.9998220370570401,0.00017796294300109154
1,3,-1,-1,0,1,580,0.9997962826050911,0.00020371739492829792
1,3,1,-1,1,1,160,0.9997680698601812,0.00023193013980303922
1,3,1,1,1,1,560,0.9997245804686515,0.0002754195313155213
1,3,1,1,1,1,340,0.9996768824629192,0.0003231175371080803
1,3,1,1,1,1,560,0.9996245202767049,0.00037547972329583155
1,3,-1,1,1,0,260,0.9995669937961894,0.00043300620382187387
1,3,-1,1,1,0,440,0.9995371922982024,0.0004628077018440629
1,3,1,1,1,1,760,0.9995253414390209,0.00047465856101999373
1,3,1,1,1,1,920,0.999511468841275,0.0004885311586902333
1,3,-1,1,1,0,760,0.9994954420072899,0.0005045579927514217
1,3,-1,1,1,0,800,0.9994944112125747,0.0005055887873730508
1,3,1,1,1,1,340,0.999508038375768,0.0004919616242471835
1,3,1,1,1,1,740,0.9995196199993311,0.00048038000063853597
1,3,1,1,1,1,420,0.9995292667000931,0.0004707332998622441
1,3,-1,1,0,1,720,0.9995370706142526,0.0004629293857813674
1,3,1,-1,0,0,40,0.999535987725488,0.0004640122744786686
1,3,1,-1,1,1,180,0.9995489590848489,0.00045104091515386766
1,3,-1,1,0,1,640,0.999552672749358,0.0004473272506699286
